Id	Name	ImportId	Address	City	State	CountryAlpha3Code	ZipCode	PhoneNumber	FaxNumber	Email	Contact	ManagementCode	Code	CommissionPlanId	TaxJurisdictionId	LastUpdatedByIntegrationDateTime	Description	DeliveryPricingPlanId	DeliveryPaymentTermInDays	DeliveryInvoiceSendingPreference	DeliveryStatementSendingPreference	BranchId	SalespersonUserId	AccountManagerUserId	StartDate	EndDate	CustomerGroupId	
=3095	=Independence Post Office	=MEI-20045	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3096	=MAGNA SEATING	=14607	=301 S. MCCLEARY RD.	=EXCELSIOR SPRINGS	=MO	[NULL]	=64024	=8166306760	[NULL]	[NULL]	=ERIC NELSON	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3097	=SMURFIT	=16474	=933 S. KENT ST.	=LIBERTY	=MO	[NULL]	=64068	=8167818800	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2010 20:57:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3099	=Jackson County	=MEI-60090	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/02/2011 12:47:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3104	=Jackson County	=MEI-60087	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/03/2011 11:25:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3106	=CITY OF INDEPENDENCE	=MEI-60069	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=09/01/2010 21:09:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3108	=T-Mobile	=11928	=9601 RENNER	=LENEXA	=KS	[NULL]	=66219	=9138598553	[NULL]	[NULL]	=ARLENE WHITTLE	[NULL]	[NULL]	[NULL]	[NULL]	=07/13/2012 04:51:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3109	=The Selby Group	=MEI-11355	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3115	=SOUTHWEST AIRLINES	=16493	=32 ROME CIRCLE, MCI 35M	=KANSAS CITY	=MO	[NULL]	=64153	=8162703201	[NULL]	[NULL]	=MIKE WARD	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3121	=CITY OF INDEPENDENCE	=MEI-60049	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/25/2010 21:09:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3126	=JBV Lions	=MEI-51602	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3127	=JBV Lions	=MEI-14771	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/04/2011 12:56:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3133	=NARA	=51625	=200 SPACE CENTER LOOP	=LEE'S SUMMIT	=MO	[NULL]	=64064	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=03/22/2011 15:27:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3135	=FEDERAL RESERVE BANK OF KANSAS	=61080	=1 MEMORIAL DR.	=KANSAS CITY	=MO	[NULL]	=64108	=8168812867	[NULL]	[NULL]	=DEE ASHWORTH	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3137	=OZARK O'REILLY AUTO PARTS	=15498	=1200 NORTH CENTURY AVE	=KANSAS CITY	=MO	[NULL]	=64120	=8164835522	[NULL]	[NULL]	=DOUG FOX	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3138	=GREENIES/NUTRO	=61056	=1315 N CHOUTEAU TRAFFICWAY	=KANSAS CITY	=MO	[NULL]	=64120	=8162683796	[NULL]	[NULL]	=MIKE FRAWLEY	[NULL]	[NULL]	[NULL]	[NULL]	=02/14/2012 04:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3139	=GRAPHIC PACKAGING	=16470	=3244 GARDNER AVE.	=KANSAS CITY	=MO	[NULL]	=64120	=8164839040	[NULL]	[NULL]	=RACHEL ALLEN	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3140	=WAGNER INDUSTRIES	=17646	=1201 E. 12TH ST.(NKC)	=N. KANSAS CITY	=MO	[NULL]	=64116	=8164213520 ext 308	[NULL]	[NULL]	=PAM SIEGERT	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3141	=NEW BREED LOGISTICS	=14821	=5702 MITCHELL AVE	=ST. JOSEPH	=MO	[NULL]	=64507	=8163640205	[NULL]	[NULL]	=SHELDON CULP	[NULL]	[NULL]	[NULL]	[NULL]	=01/27/2011 19:42:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3142	=KCP&L	=MEI-14102	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3143	=US Bank	=MEI-14705	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3144	=MCC	=MEI-18642	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/15/2011 15:35:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3146	=SERICOL	=16438	=1313 ATLANTIC	=KANSAS CITY	=MO	[NULL]	=64116	=9132208134	[NULL]	[NULL]	=STEVE BROWN	[NULL]	[NULL]	[NULL]	[NULL]	=02/13/2011 18:40:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3147	=AMERICAN FAMILY INSURANCE	=60096	=4802 MITCHELL	=ST. JOSEPH	=MO	[NULL]	=64507	=8163641541	[NULL]	[NULL]	=DENNIS KAMP OR NICOLE	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3149	=PIONEER CONTAINER	=20096	=1000 ELLERBROOK RD.	=N. KANSAS CITY	=MO	[NULL]	=64116	=8164710556	[NULL]	[NULL]	=Sandy	[NULL]	[NULL]	[NULL]	[NULL]	=05/18/2010 21:07:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3151	=JAMES PRINTING	=17480	=1340 TANEY	=N. KANSAS CITY	=MO	[NULL]	=64116	=8165616211	[NULL]	[NULL]	=STEVE BALLARD	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3152	=MCC	=MEI-18646	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/18/2011 12:49:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3153	=ADT SECURITY	=11094	=7805 NW 97th Terr	=KANSAS CITY	=MO	[NULL]	=64153	=8168014507	[NULL]	[NULL]	=KAY SOULIS	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3154	=ADM MILLING	=51068	=1701 ARMOUR ROAD	=N. KANSAS CITY	=MO	[NULL]	=64116	=8162217272	[NULL]	[NULL]	=PAUL MARTIN	[NULL]	[NULL]	[NULL]	[NULL]	=10/04/2011 15:26:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3156	=FREDERICKS/BLOUNT MFG WAREHOUS	=10053	=5331 MUNICIPAL AVE	=KANSAS CITY	=MO	[NULL]	=64120	=8169208318	[NULL]	[NULL]	=RHONDA BRABBLE	[NULL]	[NULL]	[NULL]	[NULL]	=09/18/2012 10:32:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3157	=JBV Lions	=MEI-17201	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3158	=WESTERN FORMS	=17711	=6200 EQUITABLE RD.	=KANSAS CITY	=MO	[NULL]	=64120	=8162410477x3342	[NULL]	[NULL]	=Kevin Bohne	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3159	=GRAHAM PACKAGING/OWENS PLASTIC	=50554	=1253 MURRAY DRIVE	=N. KANSAS CITY	=MO	[NULL]	=64116	=8168424206x31	[NULL]	[NULL]	=JOYCE COX	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3160	=SUN CHEMICALS	=50560	=6989 NE CORPORATE DRIVE	=KANSAS CITY	=MO	[NULL]	=64120	=8162415554	[NULL]	[NULL]	=PATTY BLEDSOE	[NULL]	[NULL]	[NULL]	[NULL]	=09/01/2010 21:09:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3161	=FILTRATION GROUP	=12491	=1309 S. 58TH ST.	=ST. JOSEPH	=MO	[NULL]	=64657	=8166711717	[NULL]	[NULL]	=ANNETTE ROGERS	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3162	=USA 800 ST. JOSEPH	=18662	=5804 CORPORATE DRIVE	=ST. JOSEPH	=MO	[NULL]	=64507	=8166761020	[NULL]	[NULL]	=TRACY HATFIELD	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3166	=JBV Lions	=MEI-51606	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3167	=ACCENT MARKETING	=11092	=8412 NW 107th Terr.	=KANSAS CITY	=MO	[NULL]	=64153	=8168801465	[NULL]	[NULL]	=Craig Johnson	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3168	=COLORADO TECH (SANFORD BROWN)	=16414	=520 E. 19TH AVE	=N. KANSAS CITY	=MO	[NULL]	=64117	=8164720275	[NULL]	[NULL]	=EDWARD BEAUCHAMP -	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3170	=KCP&L	=MEI-14098	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3171	=MCC	=MEI-18645	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/18/2011 12:49:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3173	=TRUMAN MED CTR / HOSP HILL Aux	=50567	=2301 HOLMES	=KANSAS CITY	=MO	[NULL]	=64108	=8164043432	[NULL]	[NULL]	=PAM MCNALLY	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3175	=Black & Veatch	=MEI-11424	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3177	=WESTERN MO	=50570	=1000 E. 24TH STREET	=KANSAS CITY	=MO	[NULL]	=64108	=8165612159	[NULL]	[NULL]	=SARAH INGRAM	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3179	=AERO TRANSPORTATION	=11100	=3300 E. GEO SPACE DRIVE	=INDEPENDENCE	=MO	[NULL]	=64056	=8162575450	[NULL]	[NULL]	=BETTY BODHAM	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3180	=BURD & FLETCHER	=50507	=5151 E. GEOSPACE DRIVE	=INDEPENDENCE	=MO	[NULL]	=64056	=8162570291	[NULL]	[NULL]	=Guy Howard	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3181	=TRUMAN TECHNOLOGY CENTER	=50597	=4001 BLUE PARKWAY	[NULL]	[NULL]	[NULL]	[NULL]	=8164042625	[NULL]	[NULL]	=STEVE DeGarmo	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3182	=PEPSI AMERICA OLATHE	=61084	=1775 OLD KANSAS CITY RD.	=OLATHE	=KS	[NULL]	=66061	=9137913000	[NULL]	[NULL]	=TODD ROBERTS	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3183	=JBV Lions	=MEI-16482	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=09/11/2012 04:52:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3185	=OPERATING ENGINEERS	=50553	=6601 WINCHESTER AVENUE	=KANSAS CITY	=MO	[NULL]	=64133	=9133857773	[NULL]	[NULL]	=TOM HOUTS	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3186	=RMF STEEL	=61085	=4417 E. 119TH ST.	=GRANDVIEW	=MO	[NULL]	=64030	=8167654101	[NULL]	[NULL]	=TERRY ROZELL	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3187	=FIRST STUDENT	=18675	=5519 MERRIAM LANE	=MERRIAM	=KS	[NULL]	=66203	=9134321900	[NULL]	[NULL]	=BOB OSBORN	[NULL]	[NULL]	[NULL]	[NULL]	=01/09/2012 04:47:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3188	=Commerce Bank	=MEI-40032	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3189	=FAULTLESS LAUNDRY	=50530	=330 W 19th Terrace	=KANSAS CITY	=MO	[NULL]	=64108	=8164212373	[NULL]	[NULL]	=LEE 225	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3190	=Commerce Bank	=MEI-40008	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3191	=REHAB INSTITUTE	=16155	=1020 E. 12th ST	=KANSAS CITY	=MO	[NULL]	=64106	=8164727799	[NULL]	[NULL]	=FRANK ESTRADA	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3194	=GATEWAY PACKAGING	=20094	=5910 WINNER RD.	=KANSAS CITY	=MO	[NULL]	=64125	=8	[NULL]	[NULL]	=BILL PERRY	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3195	=UMB BANK 928 GRAND	=40017	=928 GRAND	=KANSAS CITY	=MO	[NULL]	=64106	=8168607000	[NULL]	[NULL]	=ERICH HANOVER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3197	=UMB TECH CENTER	=40018	=1008 OAK ST	=KANSAS CITY	=MO	[NULL]	=64106	=8169181066	[NULL]	[NULL]	=BOB ENDICOT	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3198	=CHAMBER OF COMMERCE	=40143	=911 MAIN SUITE 2600	[NULL]	[NULL]	[NULL]	[NULL]	=8162212424	[NULL]	[NULL]	=DICK GIBSON	[NULL]	[NULL]	[NULL]	[NULL]	=12/16/2010 13:15:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3199	=UMB BANK 906 GRAND	=40015	=906 GRAND	=KANSAS CITY	=MO	[NULL]	=64106	=8168605741	[NULL]	[NULL]	=ZILIA ROBERTSON	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3200	=Commerce Bank	=MEI-40183	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3201	=DST	=MEI-50525	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3202	=DST	=MEI-50527	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3204	=DST	=MEI-50519	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3206	=DST	=MEI-50516	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3207	=DST	=MEI-50526	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3208	=DST	=MEI-50515	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3211	=SST	=61090	=4315 PICKETT RD.	=ST. JOSEPH	=MO	[NULL]	=64503	=8166712042	[NULL]	[NULL]	=RAYETTA FITZGERALD	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3212	=JBV Lions	=MEI-51605	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3214	=SEABOARD CORPORATION	=16428	=9000 W. 67TH	=SHAWNEE MISSION	=KS	[NULL]	=66203	=9132612600	[NULL]	[NULL]	=JOHN TILSON	[NULL]	[NULL]	[NULL]	[NULL]	=02/21/2012 04:47:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3215	=SPENCER FANE	=16500	=1000 WALNUT	=KANSAS CITY	=MO	[NULL]	=64106	=Foley, Carla N. [cnh@spencerfane.com]	[NULL]	[NULL]	=ORAMIREZ@SPENCERFANE.COM	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3217	=KCP&L	=MEI-14097	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3219	=STINSON MORRISON HECKER	=16540	=1201 WALNUT S05	=KANSAS CITY	=MO	[NULL]	=64106	=8168428600	[NULL]	[NULL]	=CHECK W/JAN LANE ON 25TH FLR	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3220	=DST	=MEI-50500	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3222	=KESSINGER HUNTER/CROWN CENTER	=14129	=2405 GRAND	=KANSAS CITY	=MO	[NULL]	=64108	=8162748918	[NULL]	[NULL]	=DANNY JOHNSON	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3223	=DST	=MEI-50517	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3224	=DST	=MEI-50523	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
