Id	BranchId	ItemCategoryId	ItemManufacturerId	ProductCode	ImportId	Name	Size	Count	UnitCost	PickOrder	AverageShelfLife	ItemCommissionCategoryId	ItemTaxCategoryId	ItemDepositCategoryId	ItemFinanceCategoryId	ItemCompanyKitchenCategoryId	IsIngredient	IngredientMeasure	PrepickTransferToWarehouseEnabled	Deleted	IsInvoiceOnly	
=620	[NULL]	=42	=85	=40050	=P-40050	=Baked Cheeto Flamin Hot 0.875oz	[NULL]	=1	=0.2700	=40050	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=621	[NULL]	=11	=12	=50023	=P-50023	=Soft Batch Chocolate Chip Cookie 2.2oz	[NULL]	=1	=0.4400	=50023	=3 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=622	[NULL]	=50	=87	=50024	=P-50024	=Swiss Creme Sandwich Cookie 1.8oz 00193200154700	[NULL]	=1	=0.3600	=50024	=4 MONTHS	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=623	[NULL]	=25	=82	=10028	=P-10028	=Caffiene Free Diet Coke 12oz 5234	[NULL]	=24	=0.3700	=10028	=2 MONTHS	=31	=16	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=624	[NULL]	=50	=14	=80026	=P-80026	=Captain Wafer Grilled Cheese 1.375oz	=	=1	=0.2100	=80026	=5 MONTHS	=5	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=625	[NULL]	=39	=96	=150008	=P-150008	=Milk Shamrock Farms 12oz bottle	=	=1	=1.0000	=150008	=30 DAYS	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=626	[NULL]	=28	=80	=110008	=P-110008	=La Croix Sparking Water 12oz can  015062242	[NULL]	=24	=0.3600	=110008	=1 YEAR	=42	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=627	[NULL]	=13	=10	=30032	=P-30032	=Hershey Bar 1.55oz 002438	=	=1	=0.5500	=B30032	=9 MONTHS	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=628	[NULL]	=35	=85	=45044	=P-45044	=LSS Lays Harvest Ranch 1.375oz	[NULL]	=1	=0.3700	=45044	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=629	[NULL]	=35	=85	=45045	=P-45045	=LSS Doritos 1st Degree Burn 1.75oz	[NULL]	=1	=0.3800	=45045	=6 WEEKS 44045	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=630	[NULL]	=36	=94	=70009	=P-70009	=Trident White Gum 12 piece	[NULL]	=1	=0.6600	=70009	=1 YEAR	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=631	[NULL]	=48	=94	=70010	=P-70010	=Dentyne Ice Peppermint Gum 12 piece	=	=1	=0.6100	=70010	=1 YEAR	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=632	[NULL]	=48	=94	=70011	=P-70011	=Dentyne Fire Gum 12 piece	[NULL]	=1	=0.6800	=70011	=1 YEAR	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=633	[NULL]	=48	=94	=70012	=P-70012	=Stride Gum Spearmint 14 piece 110658	=	=1	=0.7483	=70012	=1 YEAR	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=634	[NULL]	=48	=94	=70013	=P-70013	=Stride Gum Winterblue 14 piece 110711	=	=1	=0.6900	=70013	=1 YEAR	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=635	[NULL]	=39	=96	=150009	=P-150009	=Chocolate Milk Shamrock Farms 12oz bottl	=	=1	=1.0000	=150009	=1 MONTH	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=636	[NULL]	=34	=69	=160051	=P-160051	=Landshire Spicy Chicken Chs Sandw 5.4oz	[NULL]	=1	=1.5400	=160051	=4 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=637	[NULL]	=43	=85	=45046	=P-45046	=LSS Quaker Baked Cheddar Snack Mix 1.75o  44389	[NULL]	=1	=0.3900	=45046	=6 WEEKS	=9	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=638	[NULL]	=15	=0	=120016	=P-120016	=CupASoup Chicken Noodle packet	[NULL]	=1	=0.3100	=120016	=6 MONTHS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=639	[NULL]	=15	=12	=120017	=P-120017	=Cereal Bowls	=	=1	=0.9900	=120017	=6 MONTHS	=51	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=640	[NULL]	=43	=9	=45047	=P-45047	=Chex Mix Bold Party Blend 1.75oz	[NULL]	=1	=0.3800	=50026	=5 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=641	[NULL]	=35	=85	=45048	=P-45048	=LSS Cheetos Mighty Zingers 2oz	[NULL]	=1	=0.3800	=45048	=2 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=642	[NULL]	=23	=85	=40051	=P-40051	=Lays Tangy Carolina BBQ 1oz	[NULL]	=1	=0.2500	=40051	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=643	[NULL]	=23	=26	=40052	=P-40052	=Poore Brothers Salt Vinegar 1oz	[NULL]	=1	=0.2300	=40052	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=644	[NULL]	=42	=85	=40053	=P-40053	=Doritos RF Spicy Sweet Chili 1oz	[NULL]	=1	=0.2900	=40053	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=645	[NULL]	=34	=81	=160052	=P-160052	=Dale Jr Spicy Chicken Sandwich 7oz	[NULL]	=1	=1.9400	=160052	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=646	[NULL]	=45	=47	=60035	=P-60035	=Vanilla Cupcake Mrs Freshley 3.6oz	[NULL]	=1	=0.4700	=60035	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=647	[NULL]	=32	=0	=140000	=P-140000	=5 Gal Bottle Water	[NULL]	=1	=5.0000	[NULL]	[NULL]	[NULL]	=1	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=648	[NULL]	=34	=69	=160038	=P-160038	=Landshire Chuckwagon 5.85oz	[NULL]	=1	=1.4700	=160038	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=649	[NULL]	=34	=71	=160050	=P-160050	=Deli Express Ham Cheese Wedge 6oz	=	=1	=1.4100	=160050	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=650	[NULL]	[NULL]	[NULL]	=900000	=P-900000	=broken	=	=1	=0.0000	=	[NULL]	[NULL]	=4	=1	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=651	[NULL]	[NULL]	[NULL]	=900001	=P-900001	=Sales tax paid at purchase	=	=1	=11.9600	=	[NULL]	[NULL]	=4	=2	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=652	[NULL]	[NULL]	[NULL]	=V-1	=V-1	=Soft Drink - Can	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=653	[NULL]	[NULL]	[NULL]	=V-2	=V-2	=Soft Drink - Bottle 20 oz	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=654	[NULL]	[NULL]	[NULL]	=V-3	=V-3	=Candy	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=655	[NULL]	[NULL]	[NULL]	=V-4	=V-4	=Chip	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=656	[NULL]	[NULL]	[NULL]	=V-5	=V-5	=Cookie	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=657	[NULL]	[NULL]	[NULL]	=V-6	=V-6	=Pastry - Short-Term	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=658	[NULL]	[NULL]	[NULL]	=V-7	=V-7	=Gum-Mint	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=659	[NULL]	[NULL]	[NULL]	=V-8	=V-8	=Salty Snack - Non-Chip	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=660	[NULL]	[NULL]	[NULL]	=V-9	=V-9	=Sweet Snack - Non-Candy	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=661	[NULL]	[NULL]	[NULL]	=V-10	=V-10	=Sports Drink	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=662	[NULL]	[NULL]	[NULL]	=V-11	=V-11	=Water	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=663	[NULL]	[NULL]	[NULL]	=V-12	=V-12	=Food	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	=1	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=664	[NULL]	[NULL]	[NULL]	=V-13	=V-13	=Energy Drink	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=665	[NULL]	[NULL]	[NULL]	=V-14	=V-14	=5 Gallon Water	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=666	[NULL]	[NULL]	[NULL]	=V-15	=V-15	=Juice and Milk	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=667	[NULL]	[NULL]	[NULL]	=V-16	=V-16	=Cold Food	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=668	[NULL]	[NULL]	[NULL]	=V-45	=V-45	=LSS Chip	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=669	[NULL]	=42	=85	=40054	=P-40054	=Doritos RF Nacho Cheese 1oz	[NULL]	=1	=0.3000	=40054	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=670	[NULL]	=35	=97	=45049	=P-45049	=LSS Herrs BBQ 1.5oz	[NULL]	=1	=0.3600	=45049	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=671	[NULL]	=11	=9	=50025	=P-50025	=Gardettos 1.75oz 788863	=	=1	=0.2740	=50025	[NULL]	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=672	[NULL]	=40	=37	=20011	=P-20011	=7 Up 16.9oz bottle  220030	[NULL]	=24	=0.5200	=20011	=6 WEEKS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=673	[NULL]	=40	=37	=20012	=P-20012	=Sunkist Orange Soda 16.9oz bottle  220220	[NULL]	=24	=0.5200	=20012	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=674	[NULL]	=25	=37	=10029	=P-10029	=Caffiene Free Dr Pepper 12oz	[NULL]	=24	=0.3000	=10029	[NULL]	=1	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=675	[NULL]	=25	=82	=10030	=P-10030	=Caffiene Free Coke 12oz can	[NULL]	=24	=0.3300	=10030	[NULL]	=1	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=676	[NULL]	=41	=83	=100003	=P-100003	=G2 20oz	[NULL]	=24	=0.6000	=100003	=6 MONTHS	=3	=2	=1	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=677	[NULL]	=29	=82	=130007	=P-130007	=Monster Absolute Zero 16oz  7860	[NULL]	=1	=1.2000	=130007	[NULL]	=50	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=678	[NULL]	=35	=85	=45050	=P-45050	=LSS Doritos Cool Ranch 1.75oz  44374	[NULL]	=1	=0.4200	=45050	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=679	[NULL]	=45	=47	=60036	=P-60036	=Chocolate Bells 3.5oz	[NULL]	=1	=0.5100	=60036	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=680	[NULL]	=51	=84	=90009	=P-90009	=Kars Raisins 1oz	[NULL]	=1	=0.2400	=90009	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=681	[NULL]	=39	=96	=150010	=P-150010	=2% Lofat Milk Shamrock  1112120	[NULL]	=1	=1.0000	=150010	[NULL]	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=682	[NULL]	=13	=14	=30033	=P-30033	=Lance Peanut Bar 2.21oz	[NULL]	=1	=0.4700	=B30033	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=683	[NULL]	=23	=85	=40055	=P-40055	=Sun Chip Harvest Cheddar 1oz	[NULL]	=1	=0.2600	=40055	[NULL]	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=684	[NULL]	=35	=85	=45051	=P-45051	=LSS Lays Kettle Spice Rubbed BBQ 1.375oz	[NULL]	=1	=0.3900	=45051	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=685	[NULL]	=35	=85	=45052	=P-45052	=LSS Munchies Cheese Fix 1.75oz	=	=1	=0.3700	=45052	=	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=686	[NULL]	=44	=9	=50026	=P-50026	=Gardetto Reduced Fat 1.65oz  11189	[NULL]	=1	=0.4200	=50026	[NULL]	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=687	[NULL]	=47	=85	=55000	=P-55000	=LSS Grandma Mini Vanilla 3.71oz  45095	[NULL]	=1	=0.4700	=55000	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=688	[NULL]	=51	=75	=80027	=P-80027	=Salted Almonds Mr Nature 1oz	[NULL]	=1	=0.4100	=80027	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=689	[NULL]	=35	=97	=45053	=P-45053	=LSS Herrs Kansas City Steak 1.5oz	[NULL]	=1	=0.3800	=45053	=6 WEEKS	=9	=4	=1	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=690	[NULL]	=35	=26	=45054	=P-45054	=LSS TGIFriday Crunchy Cheddar Bites 1.5o	[NULL]	=1	=0.3700	=45054	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=691	[NULL]	=28	=98	=110009	=P-110009	=Fuze Slenderize 16.9oz	[NULL]	=1	=0.8300	=110009	[NULL]	=14	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=692	[NULL]	=28	=80	=110010	=P-110010	=La Croix Berry Sparkling Water 12oz can  15062236	=12oz	=24	=0.3600	=110010	=365 days	=43	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=693	[NULL]	=15	=99	=120018	=P-120018	=Oatmeal packets	[NULL]	=1	=0.1800	=120018	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=694	[NULL]	=13	=100	=30034	=P-30034	=Jelly Belly Assorted 1oz	[NULL]	=1	=0.4300	=B30034	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=695	[NULL]	=13	=101	=30035	=P-30035	=Sqworms Nuclear 2oz	=	=1	=0.4500	=B30035	=	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=696	[NULL]	=13	=19	=30036	=P-30036	=Sweetarts Mini Chewy 1.8oz	=	=1	=0.5200	=B30036	=	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=697	[NULL]	=35	=12	=45055	=P-45055	=LSS Cheezit 2oz  12322	[NULL]	=1	=0.4300	=45055	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=698	[NULL]	=35	=85	=45056	=P-45056	=LSS Doritos Pizza Supreme 1.75oz	[NULL]	=1	=0.4100	=45056	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=699	[NULL]	=35	=85	=45057	=P-45057	=LSS Cheetos BBQ 2oz	[NULL]	=1	=0.4100	=45057	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=700	[NULL]	=34	=69	=160053	=P-160053	=Landshire BBQ Pork Rib Patty 6.5oz	=	=1	=1.6900	=160053	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=701	[NULL]	=34	=71	=160054	=P-160054	=Deli Express Chicken & Cheese Fries 3.7o	[NULL]	=1	=1.5900	=160054	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=702	[NULL]	=34	=71	=160055	=P-160055	=Deli Express Tuna Salad Wedge 5oz	[NULL]	=1	=1.5100	=160055	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=703	[NULL]	=34	=71	=160056	=P-160056	=Deli Express Deli Club 4.4oz  785	[NULL]	=1	=1.7700	=160056	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=704	[NULL]	=29	=76	=130008	=P-130008	=Xenergy Fruit Punch 16oz	[NULL]	=12	=1.2300	=130008	[NULL]	=15	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=705	[NULL]	=27	=82	=100004	=P-100004	=Powerade Lemon Lime  5994	[NULL]	=24	=0.5900	=100004	[NULL]	=13	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=706	=1	=27	=82	=100005	=P-100005	=Powerade Fruit Punch  5995	[NULL]	=24	=0.5900	=100005	[NULL]	=19	=8	=2	=5	[NULL]	=False	[NULL]	=True	=False	=False	
=707	[NULL]	=27	=82	=100006	=P-100006	=Powerade Mountain Berry Blast  4035	[NULL]	=24	=0.5900	=100006	[NULL]	[NULL]	[NULL]	[NULL]	=6	[NULL]	=False	[NULL]	=True	=False	=False	
=708	[NULL]	=28	=82	=110011	=P-110011	=Vitamin Water Energy	[NULL]	=1	=0.7500	=110011	[NULL]	=14	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=709	[NULL]	=28	=82	=110012	=P-110012	=Vitamin Water Revive	[NULL]	=1	=0.7500	=110012	[NULL]	=14	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=710	[NULL]	=13	=0	=30037	=P-30037	=Mike and Ike 2.12oz	[NULL]	=1	=0.5000	=B30037	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=711	[NULL]	[NULL]	[NULL]	=900002	=P-900002	=Empty	=	=1	=0.0000	=	[NULL]	[NULL]	=4	=2	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=712	[NULL]	=23	=85	=40056	=P-40056	=Hot Funyuns 0.75oz	[NULL]	=1	=0.2300	=40056	[NULL]	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=713	[NULL]	=25	=82	=10031	=P-10031	=Barqs Root Beer 12oz 5258	[NULL]	=24	=0.3400	=10031	[NULL]	=32	=19	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=714	[NULL]	=41	=82	=25014	=P-25014	=Fanta Orange 20oz 5845	[NULL]	=1	=0.6100	=25014	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=715	[NULL]	=41	=82	=25015	=P-25015	=Pibb Xtra 20oz	=	=1	=0.7000	=25015	[NULL]	=3	=2	=1	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=716	[NULL]	=28	=82	=110013	=P-110013	=Vitamin Water XXX 20oz	=	=1	=0.9900	=110013	[NULL]	=44	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=717	[NULL]	=35	=85	=45058	=P-45058	=LSS Ruffles Molten Hot Wings 1.5oz	[NULL]	=1	=0.5400	=45058	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=718	[NULL]	=41	=82	=25016	=P-25016	=Sprite 20oz 4320	[NULL]	=1	=0.7300	=25016	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=719	[NULL]	=34	=103	=160057	=P-160057	=Johnsonville Cheddar Sausage Roll 5oz	=	=1	=1.3200	=160057	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=720	[NULL]	=35	=85	=45059	=P-45059	=LSS Cheetos Puffs Honey BBQ 1.375oz	[NULL]	=1	=0.3800	=45059	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=721	[NULL]	=35	=59	=45060	=P-45060	=LSS El Sabroso Blazin Hot 1.5oz	[NULL]	=1	=0.1800	=45060	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=722	[NULL]	=46	=0	=60037	=P-60037	=Go Goodness Pastry	[NULL]	=1	=0.5000	=60037	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=723	[NULL]	=47	=85	=55001	=P-55001	=LSS Grandma Mini Fudge 3oz	[NULL]	=1	=0.4600	=55001	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=724	[NULL]	=34	=0	=160058	=P-160058	=Don Miguel Taquitos Beef 5oz	[NULL]	=1	=1.2200	=160058	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=725	[NULL]	=25	=82	=10032	=P-10032	=Fuze Iced Tea 12oz 1032	[NULL]	=24	=0.3400	=10032	[NULL]	=33	=20	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=726	[NULL]	=25	=82	=10033	=P-10033	=Fanta Orange Soda 12oz	=	=24	=0.3400	=10033	=	=34	=21	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=727	[NULL]	=49	=10	=35000	=P-35000	=LSC Payday 3.4oz	=	=1	=0.9900	=B35000	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=728	[NULL]	=49	=10	=35001	=P-35001	=LSC Hersey Milk Chocolate 2.6oz 055874	=	=1	=0.9900	=B35001	[NULL]	=4	=3	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=729	[NULL]	=49	=10	=35002	=P-35002	=LSC Hersey Cookie&Creme 2.6oz 041269	=	=1	=0.9400	=B35002	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=730	[NULL]	=51	=12	=90010	=P-90010	=Special K Bar 0.81oz	=	=1	=0.3300	=90010	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=731	[NULL]	=34	=122	=160059	=P-160059	=Don Miguel Mini Taco Boat 5oz	=	=1	=1.1900	=160059	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=732	[NULL]	=49	=10	=35003	=P-35003	=LSC Reeses 2.8oz	=	=1	=1.0000	=B35003	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=733	[NULL]	=50	=14	=50027	=P-50027	=Cracker Creations Chocolate Granola 1.2  103552	[NULL]	=1	=0.3800	=50027	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=734	[NULL]	=41	=82	=25017	=P-25017	=Barqs Root Beer 20oz 5991	[NULL]	=1	=0.6100	=25017	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=735	[NULL]	=41	=82	=25018	=P-25018	=Nestea Iced Tea 20oz	=	=1	=0.7200	=25018	=	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=736	[NULL]	=36	=94	=70014	=P-70014	=Dentyne Classic 7stick cinnamon	=	=1	=0.2500	=70014	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=737	[NULL]	=23	=26	=40057	=P-40057	=Nathans Chili Cheese 0.75 oz	[NULL]	=1	=0.2400	=40057	[NULL]	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=738	[NULL]	=25	=37	=10034	=P-10034	=Dr Pepper Ten 12oz	=	=24	=0.3100	=10034	=	=31	=22	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=739	[NULL]	=25	=82	=10035	=P-10035	=Pibb Xtra 12oz can 5273	[NULL]	=24	=0.3300	=10035	[NULL]	=32	=23	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=740	[NULL]	=51	=9	=90011	=P-90011	=Cheerios Bar Strawberry 1.3oz	[NULL]	=96	=0.3500	=90011	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=741	[NULL]	=50	=9	=90012	=P-90012	=Gold Grahams Bars 1.06oz	[NULL]	=1	=0.3300	=90012	[NULL]	=5	=4	=1	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=742	[NULL]	=51	=9	=90013	=P-90013	=Cocoa Puffs Cereal Bar	[NULL]	=1	=0.3500	=90013	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=743	[NULL]	=47	=109	=60040	=P-60040	=PoppaD Nuts 2oz	[NULL]	=1	=0.4500	=60040	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=744	[NULL]	=23	=59	=40058	=P-40058	=Kettle Corn	[NULL]	=1	=0.3000	=40058	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=745	[NULL]	=23	=97	=40059	=P-40059	=Cheese Popper Jalapeno Curls 1oz  307	[NULL]	=1	=0.2700	=40059	[NULL]	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=746	[NULL]	=35	=110	=45061	=P-45061	=LSS Takis Fuego Rolled Tortilla 2oz  31505	[NULL]	=1	=0.4500	=45061	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=747	[NULL]	=35	=85	=45062	=P-45062	=LSS Doritos Chips Taco 1.75oz	[NULL]	=1	=0.4100	=45062	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
