Id	MachineId	Name	GroupName	Inventory	Par	AlertLevel	Capacity	PriceInCents	DesiredPriceInCents	ItemId	VendsSinceInitializationQuantity	LastSaleDateTime	
=5931	=21	=E2	[NULL]	=15	=15	=3	=15	=80	=80	=829	=2	=01/07/2014 12:40:19	
=5932	=21	=E4	[NULL]	=15	=15	=3	=15	=75	=75	=857	=10	=01/21/2014 21:25:24	
=5933	=21	=E6	[NULL]	=8	=8	=3	=15	=200	=200	=1338	=3	=01/03/2014 16:38:10	
=5934	=21	=E7	[NULL]	=10	=10	=3	=15	=75	=75	=831	=1	=01/03/2014 16:38:10	
=5935	=21	=E8	[NULL]	=9	=10	=2	=11	=100	=100	=1128	=3	=01/14/2014 14:30:52	
=5936	=21	=F0	[NULL]	=10	=11	=2	=11	=100	=100	=862	=1	=01/14/2014 18:34:52	
=5937	=21	=F2	[NULL]	=5	=6	=1	=9	=150	=150	=1314	=3	=01/24/2014 14:31:42	
=5938	=21	=F4	[NULL]	=9	=11	=2	=11	=100	=100	=842	=7	=01/24/2014 10:27:43	
=5939	=21	=F6	[NULL]	=5	=6	=2	=9	=125	=125	=1077	=1	=01/13/2014 22:14:58	
=5940	=21	=F8	[NULL]	=10	=11	=2	=11	=80	=80	=1010	=8	=01/27/2014 15:45:54	
=6125	=29	=A0	[NULL]	=6	=9	=2	=9	=100	=100	=868	=3	=01/27/2014 19:38:12	
=6126	=29	=A2	[NULL]	=9	=9	=1	=9	=100	=100	=869	=14	=01/27/2014 15:17:08	
=6127	=29	=A4	[NULL]	=9	=9	=1	=9	=100	=100	=870	=9	=01/27/2014 15:17:08	
=6128	=29	=A6	[NULL]	=13	=13	=2	=13	=190	=190	=814	=8	=01/27/2014 15:17:08	
=6129	=29	=A8	[NULL]	=5	=6	=2	=11	=250	=250	=1186	=1	=01/27/2014 16:09:39	
=6130	=29	=B0	[NULL]	=9	=9	=1	=9	=100	=100	=1009	=10	=01/27/2014 15:17:08	
=6131	=29	=B2	[NULL]	=9	=9	=1	=9	=100	=100	=964	=16	=01/23/2014 15:32:45	
=6132	=29	=B4	[NULL]	=15	=15	=2	=15	=100	=100	=851	=4	=01/27/2014 15:17:08	
=6133	=29	=B6	[NULL]	=10	=11	=1	=11	=100	=100	=957	=13	=01/27/2014 19:38:12	
=6134	=29	=B8	[NULL]	=7	=11	=1	=11	=80	=80	=1419	=4	=01/27/2014 15:17:08	
=6135	=29	=C0	[NULL]	=8	=10	=2	=17	=100	=100	=1393	=5	=01/23/2014 11:11:29	
=6136	=29	=C1	[NULL]	=17	=17	=2	=17	=125	=125	=796	=14	=01/27/2014 15:17:08	
=6137	=29	=C2	[NULL]	=15	=17	=2	=17	=75	=75	=831	=2	=01/25/2014 19:44:51	
=6138	=29	=C3	[NULL]	=17	=17	=2	=17	=125	=125	=799	=5	=01/27/2014 15:17:08	
=6139	=29	=C4	[NULL]	=16	=20	=3	=20	=125	=125	=811	=3	=01/27/2014 23:59:15	
=6140	=29	=C5	[NULL]	=12	=12	=2	=20	=100	=100	=828	=5	=01/27/2014 15:17:08	
=6141	=29	=C6	[NULL]	=8	=8	=2	=15	=75	=75	=837	=1	=01/27/2014 15:17:08	
=6142	=29	=C7	[NULL]	=11	=11	=1	=15	=125	=125	=819	=7	=01/24/2014 17:39:20	
=6143	=29	=C8	[NULL]	=11	=15	=2	=15	=150	=150	=822	=8	=01/27/2014 19:38:12	
=6144	=29	=C9	[NULL]	=9	=10	=1	=15	=200	=200	=1351	=4	=01/27/2014 19:38:12	
=6145	=29	=D0	[NULL]	=11	=11	=2	=11	=100	=100	=1213	=26	=01/27/2014 15:17:08	
=6146	=29	=D2	[NULL]	=10	=11	=2	=11	=100	=100	=1155	=1	=01/17/2014 15:57:01	
=6147	=29	=D4	[NULL]	=13	=13	=2	=13	=80	=80	=825	=13	=01/27/2014 15:17:08	
=6148	=29	=D6	[NULL]	=10	=13	=2	=13	=80	=80	=844	=2	=01/27/2014 15:17:08	
=6149	=29	=D8	[NULL]	=13	=13	=2	=13	=80	=80	=829	=5	=01/25/2014 19:44:51	
=6150	=29	=E0	[NULL]	=7	=9	=1	=9	=80	=80	=1010	=6	=01/23/2014 15:32:45	
=6151	=29	=E2	[NULL]	=14	=15	=2	=15	=75	=75	=854	=16	=01/27/2014 23:59:15	
=6152	=29	=E4	[NULL]	=12	=15	=2	=15	=80	=80	=1158	=14	=01/27/2014 15:17:08	
=6153	=29	=E6	[NULL]	=12	=15	=2	=15	=125	=125	=1083	=4	=01/27/2014 15:17:08	
=6154	=29	=E8	[NULL]	=13	=15	=2	=15	=75	=75	=857	=9	=01/27/2014 19:38:12	
=6155	=29	=F0	[NULL]	=23	=25	=3	=30	=100	=100	=1289	=6	=01/16/2014 13:49:01	
=6156	=29	=F1	[NULL]	=23	=25	=3	=30	=100	=100	=1289	=4	=01/17/2014 15:57:01	
=6157	=29	=F2	[NULL]	=23	=25	=3	=30	=100	=100	=1289	=5	=01/25/2014 15:23:49	
=6158	=29	=F3	[NULL]	=14	=25	=3	=30	=100	=100	=1289	=4	=01/17/2014 11:35:59	
=6159	=29	=F4	[NULL]	=24	=25	=3	=30	=100	=100	=1289	=6	=01/21/2014 20:00:24	
=6160	=29	=F5	[NULL]	=15	=25	=3	=30	=100	=100	=1289	=1	=01/09/2014 17:10:27	
=6161	=29	=F6	[NULL]	=25	=25	=3	=30	=100	=100	=1289	=6	=01/07/2014 17:10:01	
=6162	=29	=F7	[NULL]	=25	=25	=3	=30	=500	=500	=1290	=7	=01/08/2014 13:09:58	
=6163	=29	=F8	[NULL]	=25	=25	=3	=30	=500	=500	=1290	=5	=01/15/2014 16:04:15	
=6164	=29	=F9	[NULL]	=25	=25	=3	=30	=500	=500	=1290	=1	=01/16/2014 18:09:53	
=6585	=4	=D4A	[NULL]	=8	=2	=0	=2	=350	[NULL]	=1255	=0	[NULL]	
=6586	=4	=D5A	[NULL]	=2	=2	=0	=2	=300	[NULL]	=1254	=0	[NULL]	
=6587	=6	=A0	[NULL]	=11	=11	=2	=11	=100	=100	=866	=1	=01/23/2014 19:32:19	
=6588	=6	=A2	[NULL]	=9	=13	=2	=13	=100	=100	=851	=1	=01/23/2014 19:32:19	
=6589	=6	=A4	[NULL]	=12	=15	=2	=15	=80	=80	=829	=3	=01/27/2014 16:43:30	
=6590	=6	=A6	[NULL]	=1	=13	=2	=13	=80	=80	=1158	=10	=01/27/2014 20:46:37	
=6591	=6	=A8	[NULL]	=8	=11	=2	=11	=100	=100	=1328	=7	=01/27/2014 20:46:37	
=6592	=6	=B0	[NULL]	=7	=9	=1	=9	=100	=100	=1362	=3	=01/27/2014 15:08:27	
=6593	=6	=B2	[NULL]	=8	=9	=1	=9	=100	=100	=868	=6	=01/27/2014 15:08:27	
=6594	=6	=B4	[NULL]	=9	=9	=1	=9	=100	=100	=1273	=0	=01/21/2014 14:51:05	
=6595	=6	=B6	[NULL]	=5	=9	=1	=9	=100	=100	=870	=3	=01/27/2014 20:46:37	
=6596	=6	=B8	[NULL]	=5	=9	=1	=9	=100	=100	=869	=4	=01/27/2014 20:46:37	
=6597	=6	=C0	[NULL]	=11	=11	=2	=11	=100	=100	=957	=3	=01/27/2014 12:40:34	
=6598	=6	=C2	[NULL]	=12	=13	=2	=13	=80	=80	=860	=5	=01/27/2014 20:46:37	
=6599	=6	=C4	[NULL]	=10	=11	=2	=15	=80	=80	=1412	=1	=01/23/2014 11:26:05	
=6600	=6	=C6	[NULL]	=13	=13	=2	=13	=100	=100	=1213	=9	=01/27/2014 12:40:34	
=6601	=6	=C8	[NULL]	=10	=11	=1	=11	=150	=150	=843	=0	=01/22/2014 11:08:09	
=6602	=6	=D0	[NULL]	=24	=25	=5	=30	=100	=100	=1289	=1	=01/23/2014 11:26:05	
=6603	=6	=D1	[NULL]	=12	=17	=2	=17	=125	=125	=815	=3	=01/27/2014 20:46:37	
=6604	=6	=D2	[NULL]	=14	=17	=2	=17	=100	=100	=1393	=3	=01/23/2014 19:32:19	
=6605	=6	=D3	[NULL]	=13	=17	=2	=17	=125	=125	=811	=2	=01/27/2014 20:46:37	
=6606	=6	=D4	[NULL]	=9	=11	=2	=17	=125	=125	=819	=0	=01/11/2014 15:51:12	
=6607	=6	=D5	[NULL]	=20	=20	=4	=20	=125	=125	=799	=1	=01/23/2014 19:32:19	
=6608	=6	=D6	[NULL]	=3	=8	=2	=15	=100	=100	=1367	=1	=01/27/2014 16:43:30	
=6609	=6	=D7	[NULL]	=10	=10	=2	=15	=100	=100	=828	=0	=01/22/2014 11:08:09	
=6610	=6	=D8	[NULL]	=12	=15	=2	=15	=75	=75	=831	=3	=01/27/2014 12:40:34	
=6611	=6	=D9	[NULL]	=8	=8	=2	=15	=125	=125	=796	=0	=12/30/2013 14:38:31	
=6612	=6	=E0	[NULL]	=6	=8	=2	=17	=125	=125	=847	=2	=01/27/2014 20:46:37	
=6613	=6	=E2	[NULL]	=12	=12	=2	=17	=100	=100	=842	=1	=01/27/2014 12:40:34	
=6614	=6	=E4	[NULL]	=10	=12	=1	=20	=100	=100	=1246	=4	=01/27/2014 15:08:27	
=6615	=6	=E6	[NULL]	=9	=10	=2	=15	=125	=125	=1083	=3	=01/27/2014 20:46:37	
=6616	=6	=E8	[NULL]	=11	=15	=2	=15	=100	=100	=862	=4	=01/27/2014 15:08:27	
=6617	=6	=F0	[NULL]	=8	=11	=2	=11	=100	=100	=1200	=10	=01/27/2014 20:46:37	
=6618	=6	=F2	[NULL]	=6	=9	=1	=9	=150	=150	=1314	=2	=01/27/2014 20:46:37	
=6619	=6	=F4	[NULL]	=6	=6	=1	=6	=125	=125	=1077	=4	=01/27/2014 12:40:34	
=6620	=6	=F6	[NULL]	=11	=13	=2	=13	=80	=80	=1006	=0	=01/22/2014 17:42:41	
=6621	=6	=F8	[NULL]	=9	=11	=2	=11	=75	=75	=857	=2	=01/22/2014 23:17:19	
=6964	=31	=A0	[NULL]	=5	=9	=1	=9	=100	=100	=869	=17	=01/27/2014 17:17:58	
=6965	=31	=A2	[NULL]	=6	=9	=1	=9	=100	=100	=1362	=8	=01/27/2014 17:17:58	
=6966	=31	=A4	[NULL]	=3	=9	=1	=9	=100	=100	=1400	=8	=01/27/2014 21:45:55	
=6967	=31	=A6	[NULL]	=5	=9	=1	=9	=100	=100	=870	=10	=01/27/2014 21:45:55	
=6968	=31	=B0	[NULL]	=9	=11	=2	=11	=100	=100	=1328	=21	=01/27/2014 21:45:55	
=6969	=31	=B2	[NULL]	=11	=15	=2	=15	=80	=80	=1158	=12	=01/27/2014 21:45:55	
=6970	=31	=B4	[NULL]	=10	=13	=2	=13	=100	=100	=851	=14	=01/27/2014 17:17:58	
=6971	=31	=B6	[NULL]	=6	=11	=2	=11	=100	=100	=964	=8	=01/27/2014 21:45:55	
=6972	=31	=C0	[NULL]	=9	=11	=2	=11	=125	=125	=847	=1	=01/27/2014 17:17:58	
=6973	=31	=C2	[NULL]	=14	=15	=2	=15	=150	=150	=843	=11	=01/27/2014 21:45:55	
=6974	=31	=C4	[NULL]	=7	=11	=2	=11	=190	=190	=812	=7	=01/27/2014 17:17:58	
=6975	=31	=C6	[NULL]	=10	=11	=2	=11	=80	=80	=860	=7	=01/27/2014 21:45:55	
=6976	=31	=D0	[NULL]	=25	=25	=4	=30	=100	=100	=1289	=3	=01/21/2014 18:20:40	
=6977	=31	=D1	[NULL]	=11	=17	=2	=17	=125	=125	=799	=6	=01/27/2014 17:17:58	
=6978	=31	=D2	[NULL]	=15	=17	=2	=17	=125	=125	=811	=3	=01/13/2014 13:46:10	
=6979	=31	=D3	[NULL]	=15	=17	=2	=17	=150	=150	=1241	=3	=01/27/2014 12:48:27	
=6980	=31	=D4	[NULL]	=15	=15	=2	=15	=125	=125	=819	=2	=01/24/2014 13:22:50	
=6981	=31	=D5	[NULL]	=20	=20	=2	=20	=125	=125	=796	=4	=01/21/2014 13:52:38	
=6982	=31	=D6	[NULL]	=8	=11	=2	=11	=125	=125	=815	=1	=01/27/2014 17:17:58	
=6983	=31	=D7	[NULL]	=12	=15	=2	=15	=125	=125	=807	=4	=01/23/2014 15:02:44	
=6984	=31	=E0	[NULL]	=15	=17	=2	=17	=100	=100	=1246	=11	=01/27/2014 21:45:55	
=6985	=31	=E2	[NULL]	=10	=11	=2	=17	=75	=75	=854	=11	=01/27/2014 17:17:58	
=6986	=31	=E4	[NULL]	=16	=20	=2	=20	=175	=175	=958	=5	=01/23/2014 15:02:44	
=6987	=31	=E6	[NULL]	=12	=15	=2	=15	=80	=80	=827	=6	=01/27/2014 21:45:55	
=6988	=31	=F0	[NULL]	=11	=15	=2	=17	=100	=100	=957	=12	=01/27/2014 17:17:58	
=6989	=31	=F2	[NULL]	=11	=15	=2	=15	=80	=80	=829	=15	=01/27/2014 17:17:58	
=6990	=31	=F4	[NULL]	=11	=13	=2	=13	=100	=100	=842	=13	=01/27/2014 21:45:55	
=6991	=31	=F6	[NULL]	=4	=6	=2	=9	=150	=150	=1314	=7	=01/27/2014 12:48:27	
=7063	=15	=010	=A	=6	=8	=2	=15	=100	=100	=1200	=4	=01/27/2014 19:38:00	
=7064	=15	=011	=A	=0	=0	=-1000	=0	=100	=100	=1200	=0	[NULL]	
=7065	=15	=012	[NULL]	=6	=6	=2	=8	=150	=150	=1314	=3	[NULL]	
=7066	=15	=013	[NULL]	=4	=6	=2	=8	=150	=150	=1313	=2	=01/27/2014 15:20:57	
=7067	=15	=014	[NULL]	=4	=5	=1	=6	=125	=125	=987	=1	=01/24/2014 14:29:50	
=7068	=15	=015	[NULL]	=5	=5	=1	=6	=125	=125	=985	=0	[NULL]	
=7069	=15	=020	=B	=2	=3	=1	=6	=250	=250	=1291	=11	=01/24/2014 18:46:40	
=7070	=15	=021	=B	=0	=0	=-1000	=0	=250	=250	=1291	=4	=12/17/2013 10:56:00	
=7071	=15	=022	=C	=1	=6	=1	=6	=100	=100	=878	=5	=01/27/2014 19:38:00	
=7072	=15	=023	=C	=0	=0	=-1000	=0	=100	=100	=878	=0	[NULL]	
=7073	=15	=024	=D	=3	=4	=1	=5	=150	=150	=874	=16	=01/27/2014 19:38:00	
=7074	=15	=025	=D	=0	=0	=-1000	=0	=150	=150	=874	=19	=01/15/2014 16:15:05	
=7075	=15	=030	[NULL]	=5	=6	=1	=6	=175	=175	=1378	=38	=01/27/2014 11:04:07	
=7076	=15	=031	[NULL]	=6	=6	=1	=6	=150	=150	=942	=8	=12/02/2013 10:50:46	
=7077	=15	=032	[NULL]	=5	=6	=1	=6	=150	=150	=945	=16	=01/25/2014 11:54:47	
=7078	=15	=033	[NULL]	=4	=6	=1	=6	=150	=150	=1109	=2	=01/24/2014 18:46:40	
=7079	=15	=034	[NULL]	=4	=4	=1	=5	=125	=125	=1402	=1	[NULL]	
=7080	=15	=035	[NULL]	=3	=4	=1	=5	=125	=125	=1401	=1	=01/27/2014 23:55:07	
=7081	=15	=040	[NULL]	=6	=8	=2	=12	=175	=175	=1417	=48	=01/27/2014 11:04:07	
=7082	=15	=041	[NULL]	=7	=8	=2	=12	=125	=125	=976	=26	=01/27/2014 19:38:00	
=7083	=15	=042	[NULL]	=8	=8	=2	=12	=150	=150	=1061	=85	=01/21/2014 22:12:34	
=7084	=15	=043	[NULL]	=5	=12	=2	=12	=150	=150	=883	=62	=01/27/2014 15:20:57	
=7085	=15	=044	[NULL]	=8	=8	=2	=12	=150	=150	=1405	=16	=12/29/2013 15:00:53	
=7086	=15	=045	[NULL]	=8	=8	=2	=12	=150	=150	=881	=24	=01/17/2014 15:24:13	
=7087	=15	=050	[NULL]	=6	=6	=1	=10	=200	=200	=1392	=7	=11/20/2013 13:47:19	
=7088	=15	=051	[NULL]	=8	=8	=1	=10	=250	=250	=1293	=43	=01/09/2014 19:08:45	
=7089	=15	=052	[NULL]	=4	=4	=1	=8	=200	=200	=1385	=8	=01/21/2014 22:12:34	
=7090	=15	=053	[NULL]	=4	=4	=1	=8	=150	=150	=1159	=5	=12/17/2013 14:55:59	
=7091	=15	=054	=E	=8	=8	=1	=12	=250	=250	=1384	=11	=01/11/2014 17:58:50	
=7092	=15	=055	=E	=0	=0	=-1000	=0	=250	=250	=1384	=8	=01/14/2014 23:06:54	
=7093	=15	=060	=F	=4	=4	=1	=15	=300	=300	=900	=4	=11/21/2013 22:46:02	
=7094	=15	=061	=F	=0	=0	=-1000	=0	=300	=300	=900	=0	[NULL]	
=7095	=15	=062	=G	=4	=4	=1	=5	=300	=300	=1383	=29	=01/16/2014 13:40:20	
=7096	=15	=063	=G	=0	=0	=-1000	=0	=300	=300	=1383	=49	=10/17/2013 11:29:16	
=7097	=15	=064	=H	=3	=5	=1	=6	=350	=350	=1399	=0	=01/24/2014 23:03:44	
=7098	=15	=065	=H	=0	=0	=-1000	=0	=350	=350	=1399	=3	[NULL]	
=7246	=57	=010	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7247	=57	=011	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7248	=57	=012	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7249	=57	=013	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7250	=57	=014	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7251	=57	=015	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7252	=57	=020	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7253	=57	=021	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7254	=57	=022	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7255	=57	=023	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7256	=57	=024	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7257	=57	=025	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7258	=57	=030	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7259	=57	=031	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7260	=57	=032	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7261	=57	=033	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7262	=57	=034	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7263	=57	=035	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7264	=57	=040	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7265	=57	=041	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7266	=57	=042	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7267	=57	=043	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7268	=57	=044	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7269	=57	=045	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7270	=57	=050	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7271	=57	=051	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7272	=57	=052	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7273	=57	=053	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7274	=57	=054	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7275	=57	=055	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7276	=57	=060	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7277	=57	=061	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7278	=57	=062	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7279	=57	=063	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7280	=57	=064	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7281	=57	=065	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7318	=27	=010	[NULL]	=-3	=0	=-1000	=0	=100	=0	=1	=3	=01/27/2014 18:27:47	
=7319	=27	=011	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7320	=27	=012	[NULL]	=0	=0	=-1000	=0	=150	=0	=1	=0	[NULL]	
=7321	=27	=013	[NULL]	=0	=0	=-1000	=0	=150	=0	=1	=0	[NULL]	
=7322	=27	=014	[NULL]	=0	=0	=-1000	=0	=125	=0	=1	=0	[NULL]	
=7323	=27	=015	[NULL]	=0	=0	=-1000	=0	=125	=0	=1	=0	[NULL]	
=7324	=27	=020	[NULL]	=5	=6	=1	=6	=250	=150	=945	=18	=01/27/2014 14:07:31	
=7325	=27	=021	[NULL]	=5	=6	=1	=6	=250	=150	=1109	=16	=01/16/2014 15:44:52	
=7326	=27	=022	[NULL]	=7	=0	=-1000	=0	=100	=0	=1	=1	=01/27/2014 14:07:31	
=7327	=27	=023	[NULL]	=8	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7328	=27	=024	[NULL]	=4	=4	=2	=5	=150	=125	=1402	=25	=01/02/2014 16:33:44	
=7329	=27	=025	[NULL]	=3	=4	=2	=5	=150	=125	=1401	=13	=01/21/2014 16:11:10	
=7330	=27	=030	[NULL]	=1	=6	=1	=6	=175	=175	=1378	=39	=01/24/2014 13:01:26	
=7331	=27	=031	[NULL]	=-1	=6	=1	=6	=150	=175	=1377	=13	=01/27/2014 09:49:37	
=7332	=27	=032	[NULL]	=6	=6	=1	=6	=150	=150	=942	=24	=12/12/2013 19:49:16	
=7333	=27	=033	[NULL]	=4	=0	=-1000	=0	=150	=0	=1	=0	[NULL]	
=7334	=27	=034	[NULL]	=4	=0	=-1000	=0	=125	=0	=1	=0	[NULL]	
=7335	=27	=035	[NULL]	=3	=0	=-1000	=0	=125	=0	=1	=1	=01/27/2014 14:07:31	
=7336	=27	=040	[NULL]	=-1	=8	=1	=12	=125	=125	=979	=37	=01/27/2014 18:27:47	
=7337	=27	=041	[NULL]	=5	=8	=1	=12	=175	=125	=976	=42	=01/27/2014 14:07:31	
=7338	=27	=042	[NULL]	=6	=8	=1	=12	=150	=150	=1061	=71	=01/15/2014 18:14:52	
=7339	=27	=043	[NULL]	=2	=8	=1	=12	=150	=150	=883	=69	=01/23/2014 15:31:21	
=7340	=27	=044	[NULL]	=8	=8	=1	=12	=150	=150	=1405	=24	=12/11/2013 23:49:07	
=7341	=27	=045	[NULL]	=5	=8	=1	=12	=150	=150	=881	=37	=01/22/2014 18:01:22	
=7342	=27	=050	[NULL]	=-1	=5	=1	=10	=200	=200	=1387	=10	=01/27/2014 14:07:31	
=7343	=27	=051	[NULL]	=1	=5	=1	=10	=250	=250	=1288	=48	=01/27/2014 14:07:31	
=7344	=27	=052	[NULL]	=1	=4	=1	=8	=250	=200	=1385	=3	=01/27/2014 14:07:31	
=7345	=27	=053	[NULL]	=3	=4	=1	=8	=150	=250	=1386	=7	=12/05/2013 19:44:44	
=7346	=27	=054	[NULL]	=4	=4	=1	=6	=200	=150	=1159	=23	=01/14/2014 16:26:32	
=7347	=27	=055	[NULL]	=4	=4	=-1000	=6	=350	=350	=1399	=4	=01/03/2014 12:33:50	
=7348	=27	=060	=A	=3	=4	=1	=4	=225	=225	=1175	=16	=01/22/2014 18:01:22	
=7349	=27	=061	=A	=0	=0	=-1000	=0	=225	=225	=1175	=0	[NULL]	
=7350	=27	=062	[NULL]	=7	=8	=1	=15	=300	=200	=1392	=21	=01/27/2014 14:07:31	
=7351	=27	=063	[NULL]	=8	=8	=1	=15	=300	=150	=1	=19	=10/16/2013 20:34:47	
=7352	=27	=064	[NULL]	=0	=0	=-1000	=0	=350	=0	=1	=0	[NULL]	
=7353	=27	=065	[NULL]	=0	=0	=-1000	=0	=350	=0	=1	=0	[NULL]	
=7425	=4	=D7A	[NULL]	=2	=4	=0	=4	=250	[NULL]	=1252	=0	[NULL]	
=7745	=26	=A0	[NULL]	=6	=9	=1	=9	=100	=100	=966	=7	=01/27/2014 16:28:36	
=7746	=26	=A2	[NULL]	=2	=9	=1	=9	=100	=100	=1411	=12	=01/27/2014 22:08:29	
=7747	=26	=A4	[NULL]	=3	=9	=1	=9	=100	=100	=869	=19	=01/27/2014 20:43:31	
=7748	=26	=A6	[NULL]	=4	=9	=1	=9	=100	=100	=868	=14	=01/27/2014 16:28:36	
=7749	=26	=A8	[NULL]	=3	=9	=1	=9	=100	=100	=1362	=11	=01/27/2014 16:28:36	
=7750	=26	=B0	[NULL]	=6	=9	=1	=9	=100	=100	=866	=8	=01/27/2014 17:53:32	
=7751	=26	=B2	[NULL]	=6	=11	=2	=11	=100	=100	=1328	=16	=01/27/2014 22:08:29	
=7752	=26	=B4	[NULL]	=12	=13	=2	=13	=80	=80	=829	=7	=01/27/2014 19:18:34	
=7753	=26	=B6	[NULL]	=8	=11	=2	=11	=190	=190	=812	=7	=01/24/2014 14:46:22	
=7754	=26	=B8	[NULL]	=8	=13	=2	=13	=125	=125	=847	=5	=01/27/2014 15:03:31	
=7755	=26	=C0	[NULL]	=10	=12	=2	=20	=100	=100	=1128	=2	=01/22/2014 17:26:15	
=7756	=26	=C2	[NULL]	=11	=13	=2	=13	=150	=150	=843	=5	=01/24/2014 14:46:22	
=7757	=26	=C4	[NULL]	=11	=15	=2	=15	=125	=125	=1017	=8	=01/27/2014 16:28:36	
=7758	=26	=C6	[NULL]	=12	=13	=2	=13	=100	=100	=851	=10	=01/27/2014 15:03:31	
=7759	=26	=C8	[NULL]	=7	=15	=2	=15	=100	=100	=957	=15	=01/27/2014 19:18:34	
=7760	=26	=D0	[NULL]	=7	=15	=2	=15	=80	=80	=1158	=16	=01/27/2014 17:53:32	
=7761	=26	=D2	[NULL]	=11	=11	=2	=11	=80	=80	=827	=6	=01/23/2014 14:41:13	
=7762	=26	=D4	[NULL]	=6	=11	=2	=11	=80	=80	=1412	=10	=01/27/2014 19:18:34	
=7763	=26	=D6	[NULL]	=13	=15	=2	=15	=175	=175	=958	=16	=01/27/2014 16:28:36	
=7764	=26	=D8	[NULL]	=14	=15	=2	=15	=80	=80	=860	=18	=01/27/2014 07:58:42	
=7765	=26	=E0	[NULL]	=15	=17	=2	=17	=125	=125	=819	=4	=01/27/2014 19:18:34	
=7766	=26	=E1	[NULL]	=13	=17	=2	=17	=150	=150	=1241	=4	=01/27/2014 17:53:32	
=7767	=26	=E2	[NULL]	=9	=17	=2	=17	=125	=125	=807	=7	=01/27/2014 17:53:32	
=7768	=26	=E3	[NULL]	=11	=17	=2	=17	=125	=125	=811	=6	=01/27/2014 16:28:36	
=7769	=26	=E4	[NULL]	=17	=20	=2	=20	=125	=125	=815	=5	=01/27/2014 15:03:31	
=7770	=26	=E5	[NULL]	=9	=12	=2	=20	=100	=100	=1367	=7	=01/27/2014 17:53:32	
=7771	=26	=E6	[NULL]	=5	=6	=1	=15	=200	=200	=1350	=4	=01/17/2014 11:19:05	
=7772	=26	=E7	[NULL]	=11	=15	=2	=15	=125	=125	=799	=3	=01/27/2014 19:18:34	
=7773	=26	=E8	[NULL]	=11	=11	=2	=11	=300	=300	=903	=0	=12/17/2013 07:26:00	
=7774	=26	=E9	[NULL]	=15	=15	=2	=15	=125	=125	=1172	=0	=12/02/2013 18:19:01	
=7775	=26	=F0	[NULL]	=5	=6	=1	=11	=125	=125	=1077	=6	=01/27/2014 15:03:31	
