Id	MachineCoilHistoryId	CoilName	OldItemId	NewItemId	AddedQuantity	SpreadoutQuantity	SpoiledQuantity	RemovedQuantity	ObservedQuantity	CoilGroupingAdjustmentQuantity	SystemAdjustmentQuantity	InventoryAdjustmentQuantity	FutureInventoryAdjustmentQuantity	OfflineSaleId	InitialInventoryLevel	
=379986	=13583	=E2	=1268	=1268	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=379987	=13583	=E3	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=379988	=13583	=E4	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=379989	=13583	=E6	=827	=827	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=379990	=13583	=E8	=860	=860	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=379991	=13583	=F0	=862	=862	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=379992	=13583	=F2	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=379993	=13583	=F4	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=379994	=13583	=F6	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=379995	=13583	=F8	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=379996	=13584	=A0	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=379997	=13584	=A2	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=379998	=13584	=A4	=866	=866	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=379999	=13584	=A6	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380000	=13584	=A8	=1328	=1328	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380001	=13584	=B0	=966	=966	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380002	=13584	=B2	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=380003	=13584	=B4	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380004	=13584	=B6	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380005	=13584	=B8	=1006	=1006	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380006	=13584	=C0	=1017	=1017	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380007	=13584	=C2	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=380008	=13584	=C4	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=380009	=13584	=C6	=847	=847	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=380010	=13584	=C8	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380011	=13584	=D0	=1241	=1241	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=380012	=13584	=D1	=1277	=1277	=0	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380013	=13584	=D2	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=380014	=13584	=D3	=807	=807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=380015	=13584	=D4	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=380016	=13584	=D5	=1370	=1370	=0	[NULL]	[NULL]	[NULL]	=9	=0	=0	=0	=0	[NULL]	=9	
=380017	=13584	=D6	=1338	=1338	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380018	=13584	=D7	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=380019	=13584	=D8	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=380020	=13584	=D9	=822	=822	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=380021	=13584	=E0	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=380022	=13584	=E2	=1268	=1268	=0	[NULL]	[NULL]	[NULL]	=3	=0	=0	=0	=0	[NULL]	=3	
=380023	=13584	=E3	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380024	=13584	=E4	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=380025	=13584	=E6	=827	=827	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380026	=13584	=E8	=860	=860	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380027	=13584	=F0	=862	=862	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380028	=13584	=F2	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=380029	=13584	=F4	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380030	=13584	=F6	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=380031	=13584	=F8	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380032	=13585	=A0	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380033	=13585	=A2	=966	=966	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380034	=13585	=A4	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380035	=13585	=A6	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380036	=13585	=A8	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380037	=13585	=B0	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380038	=13585	=B2	=1006	=1006	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380039	=13585	=B4	=827	=827	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380040	=13585	=B6	=866	=866	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380041	=13585	=B8	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380042	=13585	=C0	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380043	=13585	=C2	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380044	=13585	=C4	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380045	=13585	=C6	=847	=847	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=380046	=13585	=C8	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380047	=13585	=D0	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380048	=13585	=D1	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=380049	=13585	=D2	=1365	=1365	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=380050	=13585	=D3	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=380051	=13585	=D4	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=380052	=13585	=D5	=797	=797	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380053	=13585	=D6	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380054	=13585	=D7	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=380055	=13585	=D8	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380056	=13585	=D9	=903	=903	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=380057	=13585	=E0	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=380058	=13585	=E2	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=380059	=13585	=E4	=857	=857	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=380060	=13585	=E6	=1338	=1338	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380061	=13585	=E7	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380062	=13585	=E8	=1128	=1128	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=380063	=13585	=F0	=1155	=1155	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380064	=13585	=F2	=1076	=1076	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=380065	=13585	=F4	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380066	=13585	=F6	=1077	=1077	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=380067	=13585	=F8	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=380068	=13586	=A0	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380069	=13586	=A2	=966	=966	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-2	=0	[NULL]	=9	
=380070	=13586	=A4	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-1	=0	[NULL]	=8	
=380071	=13586	=A6	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380072	=13586	=A8	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	=6	=0	=0	=-2	=0	[NULL]	=8	
=380073	=13586	=B0	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	=11	=0	=0	=0	=0	[NULL]	=11	
=380074	=13586	=B2	=1006	=1006	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=-2	=0	[NULL]	=10	
=380075	=13586	=B4	=827	=827	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-4	=0	[NULL]	=11	
=380076	=13586	=B6	=866	=866	[NULL]	[NULL]	[NULL]	[NULL]	=11	=0	=0	=0	=0	[NULL]	=11	
=380077	=13586	=B8	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	=10	=0	=0	=-1	=0	[NULL]	=11	
=380078	=13586	=C0	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-2	=0	[NULL]	=9	
=380079	=13586	=C2	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-1	=0	[NULL]	=10	
=380080	=13586	=C4	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-1	=0	[NULL]	=10	
=380081	=13586	=C6	=847	=847	[NULL]	[NULL]	[NULL]	[NULL]	=12	=0	=0	=0	=0	[NULL]	=12	
=380082	=13586	=C8	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-1	=0	[NULL]	=10	
=380083	=13586	=D0	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=-1	=0	[NULL]	=9	
=380084	=13586	=D1	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-1	=0	[NULL]	=10	
=380085	=13586	=D2	=1365	=1365	[NULL]	[NULL]	[NULL]	[NULL]	=16	=0	=0	=-1	=0	[NULL]	=17	
=380086	=13586	=D3	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	=11	=0	=0	=-4	=0	[NULL]	=15	
=380087	=13586	=D4	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	=14	=0	=0	=-1	=0	[NULL]	=15	
=380088	=13586	=D5	=797	=797	[NULL]	[NULL]	[NULL]	[NULL]	=10	=0	=0	=-1	=0	[NULL]	=11	
=380089	=13586	=D6	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=0	=0	[NULL]	=9	
=380090	=13586	=D7	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	=11	=0	=0	=-1	=0	[NULL]	=12	
=380091	=13586	=D8	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=1	=0	[NULL]	=7	
=380092	=13586	=D9	=903	=903	[NULL]	[NULL]	[NULL]	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=380093	=13586	=E0	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	=15	=0	=0	=0	=0	[NULL]	=15	
=380094	=13586	=E2	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	=14	=0	=0	=0	=0	[NULL]	=14	
=380095	=13586	=E4	=857	=857	[NULL]	[NULL]	[NULL]	[NULL]	=12	=0	=0	=-3	=0	[NULL]	=15	
=380096	=13586	=E6	=1338	=1338	[NULL]	[NULL]	[NULL]	[NULL]	=5	=0	=0	=-3	=0	[NULL]	=8	
=380097	=13586	=E7	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=0	=0	[NULL]	=9	
=380098	=13586	=E8	=1128	=1128	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-2	=0	[NULL]	=9	
=380099	=13586	=F0	=1155	=1155	[NULL]	[NULL]	[NULL]	[NULL]	=10	=0	=0	=-1	=0	[NULL]	=11	
=380100	=13586	=F2	=1076	=1076	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=2	=0	[NULL]	=4	
=380101	=13586	=F4	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-2	=0	[NULL]	=11	
=380102	=13586	=F6	=1077	=1077	[NULL]	[NULL]	[NULL]	[NULL]	=4	=0	=0	=-2	=0	[NULL]	=6	
=380103	=13586	=F8	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	=11	=0	=0	=0	=0	[NULL]	=11	
=380104	=13587	=A1	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380105	=13587	=A2	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380106	=13587	=A3	=1375	=1375	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380107	=13587	=A4	=934	=934	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380108	=13587	=A5	=937	=937	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380109	=13587	=A6	=936	=936	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380110	=13587	=A7	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380111	=13587	=A8	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380112	=13587	=A9	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380113	=13587	=B1	=1170	=1170	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380114	=13587	=B2	=1244	=1244	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380115	=13587	=B3	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380116	=13587	=B4	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380117	=13587	=B5	=1105	=1105	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380118	=13587	=B6	=1130	=1130	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380119	=13587	=B7	=1074	=1074	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380120	=13587	=B8	=1073	=1073	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380121	=13587	=B9	=938	=938	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380122	=13587	=C1	=914	=914	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380123	=13587	=C2	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380124	=13587	=C3	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=380125	=13587	=C4	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380126	=13587	=C5	=931	=931	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380127	=13587	=C6	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=380128	=13587	=C7	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380129	=13587	=C8	=1028	=1028	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380130	=13587	=C9	=946	=946	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380131	=13587	=D1	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380132	=13587	=D2	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380133	=13587	=D3	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=380134	=13587	=D4	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380135	=13587	=D5	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380136	=13587	=D6	=923	=923	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380137	=13587	=D7	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380138	=13587	=D8	=1154	=1154	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380139	=13587	=D9	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380140	=13587	=E1	=995	=995	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=380141	=13587	=E2	=992	=992	=-1	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380142	=13587	=E3	=996	=996	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380143	=13587	=E4	=993	=993	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=380144	=13587	=E5	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=40	
=380145	=13587	=E6	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380146	=13587	=E7	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380147	=13587	=E8	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380148	=13587	=E9	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380149	=13587	=F1	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380150	=13587	=F2	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380151	=13587	=F3	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380152	=13587	=F4	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380153	=13587	=F5	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380154	=13587	=F6	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380155	=13587	=F7	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380156	=13587	=F8	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380157	=13587	=F9	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380158	=13588	=A1	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380159	=13588	=A2	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380160	=13588	=A3	=1375	=1375	[NULL]	[NULL]	[NULL]	[NULL]	=6	=0	=0	=-1	=0	[NULL]	=7	
=380161	=13588	=A4	=934	=934	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380162	=13588	=A5	=937	=937	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-1	=0	[NULL]	=8	
=380163	=13588	=A6	=936	=936	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380164	=13588	=A7	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380165	=13588	=A8	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380166	=13588	=A9	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380167	=13588	=B1	=1170	=1170	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380168	=13588	=B2	=1244	=1244	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380169	=13588	=B3	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380170	=13588	=B4	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380171	=13588	=B5	=1105	=1105	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380172	=13588	=B6	=1130	=1130	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=380173	=13588	=B7	=1074	=1074	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380174	=13588	=B8	=1073	=1073	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380175	=13588	=B9	=938	=938	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380176	=13588	=C1	=914	=914	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380177	=13588	=C2	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=380178	=13588	=C3	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	=16	=0	=0	=0	=0	[NULL]	=16	
=380179	=13588	=C4	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380180	=13588	=C5	=931	=931	[NULL]	[NULL]	[NULL]	[NULL]	=16	=0	=0	=8	=0	[NULL]	=8	
=380181	=13588	=C6	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	=14	=0	=0	=0	=0	[NULL]	=14	
=380182	=13588	=C7	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=380183	=13588	=C8	=1028	=1028	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
