Id	MachineId	ItemId	Name	GroupName	Inventory	Par	Capacity	AlertLevel	PriceInCents	DesiredPriceInCents	CoilOrder	RowIndex	ColumnIndex	NameAlpha	NameNumber	VendsSinceInitializationQuantity	LastSaleDateTime	Deleted	CanBeRestored	
=919	=1	=1	=F2	[NULL]	=6	=9	=9	=1	=125	=125	=32	[NULL]	[NULL]	=F	=2	=0	=08/21/2013 12:55:50	=False	=False	
=920	=1	=1	=F4	[NULL]	=7	=15	=15	=2	=75	=75	=33	[NULL]	[NULL]	=F	=4	=0	=08/21/2013 17:55:51	=False	=False	
=921	=1	=1	=F6	[NULL]	=13	=13	=13	=1	=100	=100	=34	[NULL]	[NULL]	=F	=6	=0	=08/21/2013 07:55:50	=False	=False	
=922	=1	=1	=F8	[NULL]	=12	=13	=13	=2	=80	=80	=35	[NULL]	[NULL]	=F	=8	=0	=08/21/2013 11:55:42	=False	=False	
=923	=22	=1028	=1	[NULL]	=8	=12	=32	=4	=175	=175	=1	[NULL]	[NULL]	=	=1	=5714	=08/21/2013 18:14:43	=False	=False	
=924	=22	=947	=2	[NULL]	=7	=12	=32	=4	=175	=175	=2	[NULL]	[NULL]	=	=2	=5080	=08/20/2013 14:14:35	=False	=False	
=925	=22	=946	=3	[NULL]	=10	=10	=48	=4	=175	=175	=3	[NULL]	[NULL]	=	=3	=1856	=06/26/2013 13:43:27	=False	=False	
=926	=22	=1012	=4	[NULL]	=5	=10	=32	=4	=175	=175	=4	[NULL]	[NULL]	=	=4	=4587	=08/19/2013 14:14:27	=False	=False	
=927	=22	=929	=5	[NULL]	=5	=10	=32	=4	=175	=175	=5	[NULL]	[NULL]	=	=5	=2898	=08/16/2013 14:12:18	=False	=False	
=928	=22	=910	=6	=A	=24	=24	=64	=4	=125	=125	=6	[NULL]	[NULL]	=	=6	=3556	=08/16/2013 14:12:18	=False	=False	
=929	=22	=910	=7	=A	=0	=0	=0	=-1000	=125	=125	=7	[NULL]	[NULL]	=	=7	=2227	=08/16/2013 14:12:18	=False	=False	
=930	=22	=995	=8	[NULL]	=5	=10	=32	=4	=175	=175	=8	[NULL]	[NULL]	=	=8	=2761	=08/05/2013 10:07:21	=False	=False	
=931	=22	=1146	=9	[NULL]	=8	=10	=32	=4	=175	=175	=9	[NULL]	[NULL]	=	=9	=3527	=08/19/2013 18:14:30	=False	=False	
=932	=22	=1154	=10	[NULL]	=10	=10	=32	=4	=175	=175	=10	[NULL]	[NULL]	=	=10	=2855	=07/10/2013 13:51:26	=False	=False	
=933	=11	=869	=101	[NULL]	=9	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=	=101	=656	=07/18/2013 20:46:24	=False	=False	
=934	=11	=1362	=103	[NULL]	=9	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=	=103	=434	=07/12/2013 16:39:24	=False	=False	
=935	=11	=868	=105	[NULL]	=8	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=	=105	=405	=07/24/2013 20:51:20	=False	=False	
=936	=11	=966	=107	[NULL]	=9	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=	=107	=300	=07/11/2013 20:40:30	=False	=False	
=937	=11	=866	=109	[NULL]	=8	=9	=9	=1	=100	=100	=5	[NULL]	[NULL]	=	=109	=358	=06/25/2013 12:24:28	=False	=False	
=938	=11	=870	=111	[NULL]	=9	=9	=9	=1	=100	=100	=6	[NULL]	[NULL]	=	=111	=288	=06/19/2013 12:21:45	=False	=False	
=939	=11	=843	=201	[NULL]	=10	=11	=11	=2	=150	=150	=7	[NULL]	[NULL]	=	=201	=351	=07/19/2013 12:44:07	=False	=False	
=940	=11	=1076	=203	[NULL]	=5	=6	=11	=2	=150	=150	=8	[NULL]	[NULL]	=	=203	=403	=08/15/2013 17:01:41	=False	=False	
=941	=11	=1077	=205	[NULL]	=6	=6	=11	=2	=125	=125	=9	[NULL]	[NULL]	=	=205	=376	=08/15/2013 17:01:41	=False	=False	
=942	=11	=1083	=207	[NULL]	=11	=11	=11	=1	=125	=125	=10	[NULL]	[NULL]	=	=207	=196	=08/16/2013 13:01:56	=False	=False	
=943	=11	=958	=209	[NULL]	=9	=11	=11	=2	=175	=175	=11	[NULL]	[NULL]	=	=209	=313	=06/28/2013 12:26:38	=False	=False	
=944	=11	=1186	=211	[NULL]	=6	=6	=11	=2	=225	=225	=12	[NULL]	[NULL]	=	=211	=208	=05/16/2013 20:05:57	=False	=False	
=945	=11	=1246	=301	[NULL]	=9	=9	=13	=2	=100	=100	=13	[NULL]	[NULL]	=	=301	=343	=06/21/2013 16:22:06	=False	=False	
=946	=11	=844	=303	[NULL]	=10	=10	=13	=2	=80	=80	=14	[NULL]	[NULL]	=	=303	=256	=05/01/2013 15:58:52	=False	=False	
=947	=11	=851	=305	[NULL]	=11	=13	=13	=2	=100	=100	=15	[NULL]	[NULL]	=	=305	=550	=08/21/2013 17:04:06	=False	=False	
=948	=11	=957	=307	[NULL]	=9	=10	=13	=2	=80	=80	=16	[NULL]	[NULL]	=	=307	=383	=06/28/2013 12:26:38	=False	=False	
=949	=11	=829	=309	[NULL]	=12	=13	=13	=2	=80	=80	=17	[NULL]	[NULL]	=	=309	=657	=08/15/2013 17:01:41	=False	=False	
=950	=11	=812	=311	[NULL]	=10	=10	=13	=2	=175	=175	=18	[NULL]	[NULL]	=	=311	=288	=06/28/2013 16:26:39	=False	=False	
=951	=11	=815	=401	[NULL]	=10	=12	=17	=2	=125	=125	=19	[NULL]	[NULL]	=	=401	=232	=06/27/2013 12:24:44	=False	=False	
=952	=11	=1352	=402	[NULL]	=5	=6	=17	=1	=125	=125	=20	[NULL]	[NULL]	=	=402	=147	=05/09/2013 16:03:14	=False	=False	
=953	=11	=797	=403	[NULL]	=7	=8	=17	=2	=125	=125	=21	[NULL]	[NULL]	=	=403	=160	=07/22/2013 20:45:06	=False	=False	
=954	=11	=1370	=404	[NULL]	=5	=6	=17	=2	=125	=125	=22	[NULL]	[NULL]	=	=404	=161	=06/17/2013 12:22:43	=False	=False	
=955	=11	=811	=405	[NULL]	=8	=10	=20	=2	=125	=125	=23	[NULL]	[NULL]	=	=405	=369	=06/28/2013 16:26:39	=False	=False	
=956	=11	=799	=406	[NULL]	=10	=10	=20	=2	=125	=125	=24	[NULL]	[NULL]	=	=406	=336	=08/02/2013 16:55:04	=False	=False	
=957	=11	=837	=407	[NULL]	=8	=6	=20	=1	=75	=75	=25	[NULL]	[NULL]	=	=407	=210	=06/06/2013 16:15:12	=False	=False	
=958	=11	=1337	=408	[NULL]	=6	=6	=20	=1	=75	=75	=26	[NULL]	[NULL]	=	=408	=185	=06/19/2013 08:21:53	=False	=False	
=959	=11	=1241	=409	[NULL]	=10	=10	=15	=2	=150	=150	=27	[NULL]	[NULL]	=	=409	=202	=06/12/2013 12:20:18	=False	=False	
=960	=11	=819	=410	[NULL]	=10	=10	=15	=2	=125	=125	=28	[NULL]	[NULL]	=	=410	=312	=06/28/2013 16:26:39	=False	=False	
=961	=11	=1277	=411	[NULL]	=7	=8	=15	=2	=125	=125	=29	[NULL]	[NULL]	=	=411	=135	=07/25/2013 20:52:48	=False	=False	
=962	=11	=807	=412	[NULL]	=11	=10	=15	=2	=125	=125	=30	[NULL]	[NULL]	=	=412	=231	=06/28/2013 16:26:39	=False	=False	
=963	=11	=831	=501	[NULL]	=9	=10	=17	=2	=75	=75	=31	[NULL]	[NULL]	=	=501	=283	=06/26/2013 12:24:21	=False	=False	
=964	=11	=1367	=502	[NULL]	=8	=8	=17	=2	=100	=100	=32	[NULL]	[NULL]	=	=502	=170	=06/24/2013 12:23:54	=False	=False	
=965	=11	=1366	=503	[NULL]	=8	=8	=17	=2	=100	=100	=33	[NULL]	[NULL]	=	=503	=145	=06/14/2013 12:19:28	=False	=False	
=966	=11	=1289	=504	[NULL]	=25	=25	=30	=5	=100	=100	=34	[NULL]	[NULL]	=	=504	=552	=07/09/2013 08:39:35	=False	=False	
=967	=11	=1290	=505	[NULL]	=15	=25	=30	=5	=500	=500	=35	[NULL]	[NULL]	=	=505	=432	=05/06/2013 16:03:07	=False	=False	
=968	=11	=1172	=506	[NULL]	=10	=10	=20	=2	=100	=125	=36	[NULL]	[NULL]	=	=506	=173	=05/16/2013 12:05:34	=False	=False	
=969	=11	=1334	=507	[NULL]	=10	=10	=20	=2	=100	=100	=37	[NULL]	[NULL]	=	=507	=135	=08/16/2013 13:01:56	=False	=False	
=970	=11	=1350	=508	[NULL]	=6	=6	=20	=2	=200	=200	=38	[NULL]	[NULL]	=	=508	=126	=07/23/2013 12:47:35	=False	=False	
=971	=11	=1351	=509	[NULL]	=6	=6	=15	=0	=200	=200	=39	[NULL]	[NULL]	=	=509	=132	=07/18/2013 16:41:52	=False	=False	
=972	=11	=1338	=510	[NULL]	=5	=6	=17	=2	=200	=200	=40	[NULL]	[NULL]	=	=510	=191	=07/25/2013 08:50:48	=False	=False	
=973	=11	=828	=511	[NULL]	=12	=12	=15	=2	=100	=100	=41	[NULL]	[NULL]	=	=511	=348	=06/11/2013 12:17:20	=False	=False	
=974	=11	=903	=512	[NULL]	=6	=6	=9	=2	=300	=300	=42	[NULL]	[NULL]	=	=512	=229	=03/12/2013 19:31:11	=False	=False	
=975	=11	=825	=601	[NULL]	=13	=13	=13	=2	=80	=80	=43	[NULL]	[NULL]	=	=601	=531	=07/01/2013 16:27:22	=False	=False	
=976	=11	=1017	=603	[NULL]	=9	=10	=13	=2	=125	=125	=44	[NULL]	[NULL]	=	=603	=339	=06/10/2013 12:17:24	=False	=False	
=977	=11	=964	=605	[NULL]	=12	=13	=13	=2	=100	=100	=45	[NULL]	[NULL]	=	=605	=421	=08/15/2013 17:01:41	=False	=False	
=978	=11	=1158	=607	[NULL]	=11	=12	=15	=2	=80	=80	=46	[NULL]	[NULL]	=	=607	=490	=08/13/2013 20:59:28	=False	=False	
=979	=11	=1213	=609	[NULL]	=10	=10	=15	=2	=100	=100	=47	[NULL]	[NULL]	=	=609	=357	=06/27/2013 12:24:44	=False	=False	
=980	=11	=1010	=611	[NULL]	=11	=12	=15	=2	=75	=75	=48	[NULL]	[NULL]	=	=611	=325	=06/28/2013 16:26:39	=False	=False	
=981	=11	=842	=702	[NULL]	=8	=9	=13	=2	=100	=100	=49	[NULL]	[NULL]	=	=702	=309	=06/26/2013 16:24:27	=False	=False	
=982	=11	=820	=703	[NULL]	=8	=8	=20	=1	=150	=150	=50	[NULL]	[NULL]	=	=703	=201	=06/05/2013 12:14:59	=False	=False	
=983	=11	=822	=704	[NULL]	=11	=12	=15	=1	=150	=150	=51	[NULL]	[NULL]	=	=704	=231	=05/15/2013 16:05:33	=False	=False	
=984	=11	=1184	=705	=A	=12	=12	=20	=2	=75	=75	=52	[NULL]	[NULL]	=	=705	=82	=06/19/2013 12:21:45	=False	=False	
=985	=11	=1184	=706	=A	=0	=0	=0	=-1000	=75	=75	=53	[NULL]	[NULL]	=	=706	=43	=03/27/2013 11:41:27	=False	=False	
=986	=11	=1178	=707	=B	=12	=12	=15	=2	=75	=75	=54	[NULL]	[NULL]	=	=707	=266	=08/08/2013 16:57:15	=False	=False	
=987	=11	=1178	=708	=B	=0	=0	=0	=-1000	=75	=75	=55	[NULL]	[NULL]	=	=708	=173	=03/28/2013 15:39:27	=False	=False	
=988	=11	=1181	=709	=C	=12	=12	=15	=2	=75	=75	=56	[NULL]	[NULL]	=	=709	=117	=08/09/2013 16:59:11	=False	=False	
=989	=11	=1181	=710	=C	=0	=0	=0	=-1000	=75	=75	=57	[NULL]	[NULL]	=	=710	=74	=03/28/2013 07:39:29	=False	=False	
=990	=11	=854	=711	[NULL]	=10	=10	=13	=1	=75	=75	=58	[NULL]	[NULL]	=	=711	=160	=06/28/2013 16:26:39	=False	=False	
=1000	=50	=929	=1	[NULL]	=16	=24	=36	=4	=175	=175	=1	[NULL]	[NULL]	=	=1	=5421	=08/21/2013 13:36:46	=False	=False	
=1001	=50	=931	=3	[NULL]	=18	=24	=36	=4	=175	=175	=2	[NULL]	[NULL]	=	=3	=2904	=08/20/2013 13:36:39	=False	=False	
=1002	=50	=921	=5	[NULL]	=17	=24	=32	=4	=175	=175	=3	[NULL]	[NULL]	=	=5	=1620	=08/20/2013 13:36:39	=False	=False	
=1003	=50	=1146	=6	[NULL]	=17	=18	=32	=4	=175	=175	=4	[NULL]	[NULL]	=	=6	=2566	=07/23/2013 09:59:20	=False	=False	
=1004	=50	=947	=7	[NULL]	=14	=18	=32	=4	=175	=175	=5	[NULL]	[NULL]	=	=7	=3896	=08/20/2013 17:36:02	=False	=False	
=1005	=50	=927	=8	[NULL]	=5	=12	=32	=2	=175	=175	=6	[NULL]	[NULL]	=	=8	=1730	=08/16/2013 21:32:50	=False	=False	
=1006	=50	=914	=9	[NULL]	=5	=12	=32	=4	=175	=175	=7	[NULL]	[NULL]	=	=9	=2685	=08/21/2013 21:36:17	=False	=False	
=1007	=50	=922	=10	[NULL]	=10	=12	=32	=4	=175	=175	=8	[NULL]	[NULL]	=	=10	=521	=07/29/2013 10:07:26	=False	=False	
=1008	=50	=926	=11	[NULL]	=8	=12	=32	=4	=175	=175	=9	[NULL]	[NULL]	=	=11	=2794	=07/29/2013 13:51:35	=False	=False	
=1009	=50	=996	=12	[NULL]	=8	=12	=32	=4	=175	=175	=10	[NULL]	[NULL]	=	=12	=855	=08/20/2013 21:36:10	=False	=False	
=1368	=46	=910	=1	[NULL]	=85	=120	=360	=24	=125	=125	=1	[NULL]	[NULL]	=	=1	=7218	=08/21/2013 13:49:35	=False	=False	
=3108	=13	=929	=1	=A	=23	=24	=72	=4	=175	=175	=1	[NULL]	[NULL]	=	=1	=1339	=08/05/2013 21:04:56	=False	=False	
=3109	=13	=931	=5	=B	=13	=24	=72	=4	=175	=175	=2	[NULL]	[NULL]	=	=5	=1444	=08/19/2013 13:09:48	=False	=False	
=3110	=13	=921	=7	[NULL]	=15	=18	=36	=4	=175	=175	=3	[NULL]	[NULL]	=	=7	=1417	=08/09/2013 09:07:09	=False	=False	
=3111	=13	=1146	=8	[NULL]	=11	=12	=36	=4	=190	=190	=4	[NULL]	[NULL]	=	=8	=986	=06/28/2013 12:39:16	=False	=False	
=3112	=13	=923	=9	[NULL]	=12	=12	=36	=4	=175	=175	=5	[NULL]	[NULL]	=	=9	=683	=06/26/2013 16:31:08	=False	=False	
=3113	=13	=946	=10	[NULL]	=7	=12	=36	=4	=175	=175	=6	[NULL]	[NULL]	=	=10	=663	=06/28/2013 12:39:16	=False	=False	
=3114	=13	=947	=11	[NULL]	=16	=18	=36	=4	=175	=175	=7	[NULL]	[NULL]	=	=11	=776	=08/09/2013 09:07:09	=False	=False	
=3115	=13	=995	=12	[NULL]	=8	=12	=36	=4	=175	=175	=8	[NULL]	[NULL]	=	=12	=1042	=08/02/2013 21:02:37	=False	=False	
=3116	=55	=929	=1	=B	=12	=18	=48	=4	=175	=175	=1	[NULL]	[NULL]	=	=1	=1500	=08/21/2013 19:39:24	=False	=False	
=3117	=55	=931	=5	=C	=19	=24	=48	=6	=175	=175	=2	[NULL]	[NULL]	=	=5	=1973	=08/21/2013 11:39:27	=False	=False	
=3118	=55	=996	=7	[NULL]	=9	=12	=48	=4	=175	=175	=3	[NULL]	[NULL]	=	=7	=1906	=08/16/2013 11:37:05	=False	=False	
=3119	=55	=921	=8	[NULL]	=17	=18	=48	=4	=175	=175	=4	[NULL]	[NULL]	=	=8	=2380	=08/20/2013 11:39:30	=False	=False	
=3120	=55	=947	=9	[NULL]	=18	=18	=48	=4	=175	=175	=5	[NULL]	[NULL]	=	=9	=2002	=08/12/2013 15:34:43	=False	=False	
=3121	=55	=910	=10	=A	=71	=72	=144	=4	=125	=125	=6	[NULL]	[NULL]	=	=10	=1858	=08/19/2013 11:37:18	=False	=False	
=3122	=12	=996	=1	[NULL]	=9	=12	=32	=4	=175	=175	=1	[NULL]	[NULL]	=	=1	=2259	=04/22/2013 07:57:02	=False	=False	
=3123	=12	=993	=2	[NULL]	=12	=12	=32	=4	=175	=175	=2	[NULL]	[NULL]	=	=2	=1989	=04/18/2013 11:54:35	=False	=False	
=3124	=12	=910	=3	=A	=68	=72	=192	=4	=125	=125	=3	[NULL]	[NULL]	=	=3	=2501	=08/21/2013 16:50:45	=False	=False	
=3194	=40	=910	=1	=A	=0	=96	=224	=20	=125	[NULL]	=1	[NULL]	[NULL]	=	=1	=7163	=01/10/2013 12:31:48	=False	=False	
=3195	=40	=992	=8	[NULL]	=0	=12	=32	=2	=175	[NULL]	=2	[NULL]	[NULL]	=	=8	=3804	=12/07/2012 15:13:40	=False	=False	
=3196	=40	=995	=9	[NULL]	=0	=12	=32	=2	=175	[NULL]	=3	[NULL]	[NULL]	=	=9	=4012	=11/30/2012 13:05:07	=False	=False	
=3197	=40	=996	=10	[NULL]	=0	=12	=32	=2	=175	[NULL]	=4	[NULL]	[NULL]	=	=10	=3213	=12/11/2012 11:17:54	=False	=False	
=3550	=4	=1215	=D1	[NULL]	=7	=8	=8	=0	=100	[NULL]	=0	[NULL]	[NULL]	=D	=1	=0	[NULL]	=False	=False	
=3552	=2	=1219	=1	[NULL]	=5	=5	=10	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=False	=False	
=3553	=2	=1220	=2	[NULL]	=2	=2	=4	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=False	=False	
=3554	=2	=1221	=3	[NULL]	=2	=2	=6	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=False	=False	
=3555	=2	=1231	=4	[NULL]	=2	=2	=2	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=False	=False	
=3556	=2	=1222	=5	[NULL]	=5	=5	=8	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=False	=False	
=3557	=2	=1223	=6	[NULL]	=2	=2	=3	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=False	=False	
=3558	=2	=1218	=7	[NULL]	=2	=2	=3	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=False	=False	
=3559	=2	=1225	=8	[NULL]	=250	=200	=350	=0	=0	[NULL]	=7	[NULL]	[NULL]	=	=8	=0	[NULL]	=False	=False	
=3560	=2	=1224	=9	[NULL]	=150	=150	=200	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=False	=False	
=3561	=18	=1219	=1	[NULL]	=5	=5	=10	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=False	=False	
=3562	=18	=1220	=2	[NULL]	=2	=2	=4	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=False	=False	
=3563	=18	=1221	=3	[NULL]	=2	=2	=3	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=False	=False	
=3564	=18	=1231	=4	[NULL]	=1	=1	=2	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=False	=False	
=3565	=18	=1222	=5	[NULL]	=4	=5	=8	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=False	=False	
=3566	=18	=1223	=6	[NULL]	=2	=2	=3	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=False	=False	
=3567	=18	=1218	=7	[NULL]	=1	=1	=3	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=False	=False	
=3568	=18	=1225	=8	[NULL]	=175	=300	=350	=0	=0	[NULL]	=7	[NULL]	[NULL]	=	=8	=0	[NULL]	=False	=False	
=3569	=18	=1224	=9	[NULL]	=125	=150	=200	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=False	=False	
=3570	=25	=1219	=1	[NULL]	=5	=5	=10	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=False	=False	
=3571	=25	=1220	=2	[NULL]	=2	=3	=4	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=False	=False	
=3572	=25	=1221	=3	[NULL]	=2	=2	=3	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=False	=False	
=3573	=25	=1231	=4	[NULL]	=2	=2	=2	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=False	=False	
=3574	=25	=1222	=5	[NULL]	=4	=5	=8	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=False	=False	
=3575	=25	=1223	=6	[NULL]	=2	=2	=3	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=False	=False	
=3576	=25	=1218	=7	[NULL]	=2	=2	=3	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=False	=False	
=3577	=25	=1225	=8	[NULL]	=225	=300	=350	=0	=0	[NULL]	=7	[NULL]	[NULL]	=	=8	=0	[NULL]	=False	=False	
=3578	=25	=1224	=9	[NULL]	=150	=150	=200	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=False	=False	
=3579	=4	=2	=D2	[NULL]	=0	=0	=8	=0	=0	[NULL]	=1	[NULL]	[NULL]	=D	=2	=0	[NULL]	=False	=False	
=3580	=4	=1248	=D3	[NULL]	=9	=8	=12	=0	=150	[NULL]	=2	[NULL]	[NULL]	=D	=3	=0	[NULL]	=False	=False	
=3581	=4	=1249	=D4	[NULL]	=2	=2	=2	=0	=175	[NULL]	=3	[NULL]	[NULL]	=D	=4	=0	[NULL]	=False	=False	
=3582	=4	=1252	=D5	[NULL]	=2	=2	=2	=0	=250	[NULL]	=4	[NULL]	[NULL]	=D	=5	=0	[NULL]	=False	=False	
=3583	=4	=1247	=D6	[NULL]	=8	=12	=18	=0	=125	[NULL]	=5	[NULL]	[NULL]	=D	=6	=0	[NULL]	=False	=False	
=3584	=4	=1250	=D7	[NULL]	=5	=8	=8	=0	=200	[NULL]	=6	[NULL]	[NULL]	=D	=7	=0	[NULL]	=False	=False	
=3585	=4	=1248	=D8	[NULL]	=7	=8	=12	=0	=150	[NULL]	=7	[NULL]	[NULL]	=D	=8	=0	[NULL]	=False	=False	
=3586	=4	=932	=D9	[NULL]	=12	=12	=12	=0	=250	[NULL]	=8	[NULL]	[NULL]	=D	=9	=0	[NULL]	=False	=False	
=3588	=32	=1215	=D1	[NULL]	=4	=4	=4	=0	=100	[NULL]	=0	[NULL]	[NULL]	=D	=1	=0	[NULL]	=False	=False	
=3589	=32	=1215	=D2	[NULL]	=4	=4	=4	=0	=150	[NULL]	=1	[NULL]	[NULL]	=D	=2	=0	[NULL]	=False	=False	
=3590	=32	=1250	=D3	[NULL]	=0	=2	=2	=0	=200	[NULL]	=2	[NULL]	[NULL]	=D	=3	=0	[NULL]	=False	=False	
=3591	=32	=1250	=D4	[NULL]	=1	=2	=2	=0	=200	[NULL]	=3	[NULL]	[NULL]	=D	=4	=0	[NULL]	=False	=False	
=3592	=32	=1247	=D5	[NULL]	=4	=6	=6	=0	=125	[NULL]	=4	[NULL]	[NULL]	=D	=5	=0	[NULL]	=False	=False	
=3593	=32	=1248	=D6	[NULL]	=2	=6	=6	=0	=300	[NULL]	=5	[NULL]	[NULL]	=D	=6	=0	[NULL]	=False	=False	
=3594	=32	=1248	=D7	[NULL]	=4	=4	=6	=0	=150	[NULL]	=6	[NULL]	[NULL]	=D	=7	=0	[NULL]	=False	=False	
=3595	=32	=932	=D8	[NULL]	=5	=6	=6	=0	=350	[NULL]	=7	[NULL]	[NULL]	=D	=8	=0	[NULL]	=False	=False	
=3596	=32	=934	=D9	[NULL]	=3	=3	=3	=0	=250	[NULL]	=8	[NULL]	[NULL]	=D	=9	=0	[NULL]	=False	=False	
=3598	=23	=1215	=D1	[NULL]	=4	=4	=4	=0	=100	[NULL]	=0	[NULL]	[NULL]	=D	=1	=0	[NULL]	=False	=False	
=3599	=23	=1248	=D2	[NULL]	=6	=6	=6	=0	=150	[NULL]	=1	[NULL]	[NULL]	=D	=2	=0	[NULL]	=False	=False	
=3600	=23	=1250	=D3	[NULL]	=4	=4	=4	=0	=200	[NULL]	=2	[NULL]	[NULL]	=D	=3	=0	[NULL]	=False	=False	
=3601	=23	=1247	=D4	[NULL]	=4	=4	=4	=0	=125	[NULL]	=3	[NULL]	[NULL]	=D	=4	=0	[NULL]	=False	=False	
=3603	=23	=1254	=D6	[NULL]	=2	=2	=2	=0	=300	[NULL]	=5	[NULL]	[NULL]	=D	=6	=0	[NULL]	=False	=False	
=3604	=23	=1252	=D7	[NULL]	=2	=2	=2	=0	=250	[NULL]	=6	[NULL]	[NULL]	=D	=7	=0	[NULL]	=False	=False	
=3605	=23	=1248	=D8	[NULL]	=6	=6	=6	=0	=150	[NULL]	=7	[NULL]	[NULL]	=D	=8	=0	[NULL]	=False	=False	
=3606	=23	=1252	=D9	[NULL]	=6	=6	=6	=0	=250	[NULL]	=8	[NULL]	[NULL]	=D	=9	=0	[NULL]	=False	=False	
=3608	=14	=1215	=D1	[NULL]	=4	=4	=12	=0	=100	[NULL]	=0	[NULL]	[NULL]	=D	=1	=0	[NULL]	=False	=False	
=3609	=14	=1215	=D2	[NULL]	=4	=4	=12	=0	=100	[NULL]	=1	[NULL]	[NULL]	=D	=2	=0	[NULL]	=False	=False	
=3610	=14	=1251	=D3	[NULL]	=2	=2	=4	=0	=200	[NULL]	=2	[NULL]	[NULL]	=D	=3	=0	[NULL]	=False	=False	
=3611	=14	=1250	=D4	[NULL]	=2	=2	=2	=0	=200	[NULL]	=3	[NULL]	[NULL]	=D	=4	=0	[NULL]	=False	=False	
=3612	=14	=1247	=D5	[NULL]	=6	=6	=12	=0	=125	[NULL]	=4	[NULL]	[NULL]	=D	=5	=0	[NULL]	=False	=False	
=3613	=14	=1248	=D6	[NULL]	=6	=3	=3	=0	=150	[NULL]	=5	[NULL]	[NULL]	=D	=6	=0	[NULL]	=False	=False	
=3614	=14	=1248	=D7	[NULL]	=6	=4	=4	=0	=150	[NULL]	=6	[NULL]	[NULL]	=D	=7	=0	[NULL]	=False	=False	
=3615	=14	=932	=D8	[NULL]	=6	=6	=6	=0	=250	[NULL]	=7	[NULL]	[NULL]	=D	=8	=0	[NULL]	=False	=False	
=3616	=14	=934	=D9	[NULL]	=6	=6	=6	=0	=250	[NULL]	=8	[NULL]	[NULL]	=D	=9	=0	[NULL]	=False	=False	
=3618	=27	=1	=1	[NULL]	=0	=0	[NULL]	=-1000	=200	[NULL]	=1	[NULL]	[NULL]	=	=1	=7059	[NULL]	=False	=False	
=3619	=27	=1	=2	[NULL]	=0	=0	[NULL]	=-1000	=200	[NULL]	=2	[NULL]	[NULL]	=	=2	=1634	[NULL]	=False	=False	
=3620	=27	=1	=3	[NULL]	=0	=0	[NULL]	=-1000	=200	[NULL]	=3	[NULL]	[NULL]	=	=3	=2342	[NULL]	=False	=False	
=3621	=30	=932	=1	[NULL]	=23	=96	=192	=20	=250	=250	=1	[NULL]	[NULL]	=	=1	=7752	=08/19/2013 13:33:38	=False	=False	
=3622	=30	=1368	=2	[NULL]	=31	=48	=96	=12	=250	=250	=2	[NULL]	[NULL]	=	=2	=1767	=08/06/2013 13:28:42	=False	=False	
=3623	=30	=1261	=3	[NULL]	=24	=48	=96	=12	=250	=250	=3	[NULL]	[NULL]	=	=3	=2598	=08/17/2013 13:33:28	=False	=False	
=4596	=24	=1286	=1	[NULL]	=1	=2	=4	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=False	=False	
