Id	Name	ImportId	CustomerId	ChannelId	RegionId	ZipCode	City	State	CountryAlpha3Code	Address	PhoneNumber	FaxNumber	Email	Contact	LastUpdatedByIntegrationDateTime	GeoCodeStatus	GeoCodeError	GeoCodeDate	GeoCodeLatitude	GeoCodeLongitude	Description	SubLocationsAllowed	ManagementCode	ManagementAccountCode	Code	CommissionPlanId	TaxJurisdictionId	SnoozeId	DeliveryPricingPlanId	UseAddressForDelivery	DeliveryPaymentTermInDays	DeliveryInvoiceSendingPreference	DeliveryStatementSendingPreference	
=3590	=BLACK & VEATCH-T/BLDG#34	=11419	=3590	[NULL]	[NULL]	=66210	=OVERLAND PARK	=KS	[NULL]	=10950 GRANDVIEW	=9134582952	[NULL]	[NULL]	=CAROL SALES	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.929412	=-94.692091	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3591	=FEDERAL EXPRESS	=12647	=3591	[NULL]	[NULL]	=66210	=OVERLAND PARK	=KS	[NULL]	=8215 W 108th	=9136615050	[NULL]	[NULL]	=JIM TURNER	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.931271	=-94.682332	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3592	=DCI INC.	=11916	=3592	[NULL]	[NULL]	=66061	=OLATHE	=KS	[NULL]	=846 N. MART-WAY COURT	=9139825672	[NULL]	[NULL]	=PAM MYER	=05/19/2011 15:30:00	=S	[NULL]	[NULL]	=38.8933118	=-94.7927439	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3593	=ENCOMPASS	=61055	=3593	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=11214 RENNER ROAD	=8169180010	[NULL]	[NULL]	=TYLER MITCHUM	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9854195	=-94.7797468	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3594	=LONG MOTOR COMPANY	=50545	=3594	[NULL]	[NULL]	=66215	=LENEXA	=KS	[NULL]	=14600 W. 107TH STREET	=9135411525	[NULL]	[NULL]	=MARY KELLY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.935241	=-94.7544999	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3595	=WILLIAMS FOOD WAREHOUSE	=50119	=3595	[NULL]	[NULL]	=66215	=LENEXA	=KS	[NULL]	=14350 SANTA FE TRAIL DRIVE	=9135417827	[NULL]	[NULL]	=Stephanie Wayda	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9466265	=-94.7517985	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3596	=ELK PRODUCTS	=12242	=3596	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=9806 LACKMAN	=9135995300	[NULL]	[NULL]	=LUKE	=07/16/2012 04:50:00	=S	[NULL]	[NULL]	=38.950572	=-94.76202	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3597	=DIAGRAPH DOT LABEL, INC.	=12068	=3597	[NULL]	[NULL]	=66030	=GARDNER	=KS	[NULL]	=147 W. CHEROKEE	=9138562546x117	[NULL]	[NULL]	=Alan Scneider	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.7964922	=-94.9300487	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3598	=AZ AUTOMOTIVE	=11056	=3598	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=16945 W. 116TH ST.	=9138590990	[NULL]	[NULL]	=Kristin Sohl	=10/29/2012 21:12:00	=S	[NULL]	[NULL]	=38.917167	=-94.783116	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3599	=FOREMOST SPECIALTIES	=51527	=3599	[NULL]	[NULL]	=66210	=OVERLAND PARK	=KS	[NULL]	=11880 COLLEGE BLVD.	=9136644637	[NULL]	[NULL]	=LILLIE BANKS	=01/10/2012 04:47:00	=S	[NULL]	[NULL]	=38.928713	=-94.722115	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3600	=CITY OF OP SANDERS JUSTICE CTR	=11703	=3600	[NULL]	[NULL]	=66213	=OVERLAND PARK	=KS	[NULL]	=12400 FOSTER	=9138956233	[NULL]	[NULL]	=BOB PLEDGE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.904009	=-94.671206	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3601	=CHILDRENS MERCY SOUTH	=50242	=3601	[NULL]	[NULL]	=66214	=OVERLAND PARK	=KS	[NULL]	=5808 W. 110TH ST.	=9136968000	[NULL]	[NULL]	=SODEXHO	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.930179	=-94.652014	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3602	=VICTORIAN PAPER	=51628	=3602	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=15600 W 99TH ST	=9134383995	[NULL]	[NULL]	=JANET HEDINGER	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9499319	=-94.7668319	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3603	=COMMUNITY AMERICA	=40038	=3603	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=9777 RIDGE DR.	=(913) 530-5953srowden@cacu.com	[NULL]	[NULL]	=RUSTY MCCAULEY	=05/21/2012 04:53:00	=S	[NULL]	[NULL]	=38.951054	=-94.776293	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3604	=MIDLAND LOAN SERVICES	=50547	=3604	[NULL]	[NULL]	=66210	=OVERLAND PARK	=KS	[NULL]	=10851 MASTIN, SUITE 700	=(913) 253-9000/9153 Jenny-a/p 913-253-95	[NULL]	[NULL]	=PATTY CARTER/PAT BROWN	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.931919	=-94.70173	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3605	=KU-EDWARDS CAMPUS	=17090	=3605	[NULL]	[NULL]	=66213	=OVERLAND PARK	=KS	[NULL]	=12600 QUIVIRA	=9138978400	[NULL]	[NULL]	=SUSAN HOLT-ASSISTANT DEAN	=06/28/2012 10:28:00	=S	[NULL]	[NULL]	=38.899197	=-94.725536	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3611	=PLAZA BUICK	=1628	=3611	[NULL]	[NULL]	=68137	=Omaha	=NE	[NULL]	=11911 "I" St.	=4029684598	[NULL]	[NULL]	=Dennis Fisher	=08/28/2011 15:28:00	=S	[NULL]	[NULL]	=41.214377	=-96.099447	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3612	=NORTHSTAR FINANCIAL	=151313	=3612	[NULL]	[NULL]	=68137	=OMAHA	=NE	[NULL]	=4005 S 148TH ST	=4024933313	[NULL]	[NULL]	=MICKEY	=08/02/2012 10:30:00	=S	[NULL]	[NULL]	=41.2200394	=-96.1439591	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3613	=TYSON FOODS	=1750	=3613	[NULL]	[NULL]	=68137	=OMAHA	=NE	[NULL]	=13076 RENFRO CIRCLE	=4028947500	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.202093	=-96.1168779	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3614	=OMAHA STEAKS	=2825	=3614	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=9203 "F" STREET	=4025978352	[NULL]	[NULL]	=KAY BURGRAFT	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3616	=TD AMERITRADE 4211 SOUTH 102ND	=2728	=3616	[NULL]	[NULL]	=68127	=OMAHA	=NE	[NULL]	=4211 SOUTH 102ND	=4025756471	[NULL]	[NULL]	=SERENA PRICE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2181341	=-96.0717753	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3619	=VODEC	=1813	=3619	[NULL]	[NULL]	=68137	=OMAHA	=NE	[NULL]	=4526 S. 140TH STREET	=4023282638	[NULL]	[NULL]	=TERESA STEVENS	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2141469	=-96.1344809	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3633	=INFO USA	=2769	=3633	[NULL]	[NULL]	=68127	=OMAHA	=NE	[NULL]	=5711 S. 86TH CIRCLE	=4025967696	[NULL]	[NULL]	=SCOTT HOUCK	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2001613	=-96.0464775	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3634	=AMTRAK DEPOT	=1035	=3634	[NULL]	[NULL]	=68108	=Omaha	=NE	[NULL]	=1003 S. 9TH ST.	=4023421501	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2496806	=-95.9279653	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3635	=NAPA OMAHA	=1485	=3635	[NULL]	[NULL]	=68106	=OMAHA	=NE	[NULL]	=6160 GROVER ST	=402/554-4550	[NULL]	[NULL]	=Todd Shaffer	=03/26/2011 15:27:00	=S	[NULL]	[NULL]	=41.227472	=-96.008403	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3637	=INFO USA	=2738	=3637	[NULL]	[NULL]	=68046	=PAPILLION	=NE	[NULL]	=1020 EAST 1ST STREET	=4029303545	[NULL]	[NULL]	=SHARON JOHNSON	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.15785	=-96.029866	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3638	=BELLEVUE UNIVERSITY	=1072	=3638	[NULL]	[NULL]	=68005	=Bellevue	=NE	[NULL]	=1000 GALVIN RD S	=(402) 293.3807	[NULL]	[NULL]	=JERRY BLASIG	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.1514	=-95.9178055	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3640	=CITY OF BELLEVUE-MISSION	=1119	=3640	[NULL]	[NULL]	=68005	=BELLEVUE	=NE	[NULL]	=210 W MISSION AVE	=(402) 293.3005	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.13687	=-95.895936	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3642	=FIRST NATIONAL BANK	=1259	=3642	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=1620 Dodge Street MS 1115	=4026023924	[NULL]	[NULL]	=LYNN TEVES	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3643	=FIRST NATIONAL BANK	=151278	=3643	[NULL]	[NULL]	=68102	=OMAHA	=NE	[NULL]	=1 FIRST NATIONAL CENTER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2571472	=-96.1162556	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3646	=OMAHA PUBLIC POWER DIST	=151157	=3647	[NULL]	[NULL]	=68112	=OMAHA	=NE	[NULL]	=7475 PERSHING DR.	=send statement only to 636-3660 to Jean	[NULL]	[NULL]	=Jean Sayles	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.3272	=-95.943996	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3648	=ALL MAKES OFFICE EQUIPMENT	=2743	=3649	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=2558 FARNAM STREET	=4029773016	[NULL]	[NULL]	=SHERYL ACHENBACH	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3649	=BARNES & NOBLE	=11357	=3650	[NULL]	[NULL]	=66211	=LEAWOOD	=KS	[NULL]	=4751 WEST 117TH	=9134914535	[NULL]	[NULL]	=STEVE BOGART	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9164882	=-94.639743	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3663	=AIRPORT AUTHORITY	=1016	=3664	[NULL]	[NULL]	=68110	=OMAHA	=NE	[NULL]	=4501 ABBOTT DRIVE Suite2300	=4022903891	[NULL]	[NULL]	=DON	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 5.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3666	=METROPOLITAN COMM. COLLEGE	=1468	=3667	[NULL]	[NULL]	=68111	=OMAHA	=NE	[NULL]	=3000 FORT ST	=4024572437	[NULL]	[NULL]	=Richard Hanneman	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.3066895	=-95.9566207	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3669	=OIL GEAR	=1525	=3670	[NULL]	[NULL]	=68025	=FREMONT	=NE	[NULL]	=905 S DOWNING ST	=4027279700x230	[NULL]	[NULL]	=Jen McDuffee	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.4260509	=-96.4733364	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3674	=TYSON FOODS, INC.	=2716	=3675	[NULL]	[NULL]	=51501	=COUNCIL BLUFFS	=IA	[NULL]	=2700 23 AVENUE	=7123293287	[NULL]	[NULL]	=Susan Pfeiffer	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2402277	=-95.8860469	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3675	=TYSON WEST PLANT	=2717	=3676	[NULL]	[NULL]	=51501	=COUNCIL BLUFFS	=IA	[NULL]	=2101 S 29TH STREET	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2745835	=-95.890731	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3678	=TD AMERITRADE: 1001 FORT CROOK	=2727	=3679	[NULL]	[NULL]	=68005	=BELLEVUE	=NE	[NULL]	=1001 FORT CROOK ROAD	=4025756471	[NULL]	[NULL]	=SERENA PRICE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.151629	=-95.9271971	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3680	=CROWN CORK & SEAL CO.,INC.	=1191	=3681	[NULL]	[NULL]	=68117	=OMAHA	=NE	[NULL]	=4133 S 72ND ST	=4025928700	[NULL]	[NULL]	=ETHEL	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2189756	=-96.0238044	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3682	=MERCY HIGH SCHOOL	=1460	=3683	[NULL]	[NULL]	=68106	=OMAHA	=NE	[NULL]	=1501 S 48TH ST	=4025539424	[NULL]	[NULL]	=SANDY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2451192	=-95.9853841	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3684	=NASH-FINCH	=2808	=3685	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=7401 F STREET	=4025376662	[NULL]	[NULL]	=MITCH CADLO	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3685	=PHYSICIANS MUTUAL	=2787	=3686	[NULL]	[NULL]	=68131	=OMAHA	=NE	[NULL]	=2600 DODGE STREET	=4026331164	[NULL]	[NULL]	=Melissa Crawford	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2601828	=-95.9501467	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3686	=CSL PLASMA	=2890	=3687	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=3060 NORTH 90TH ST.	=4023451477	[NULL]	[NULL]	=STACY TESKE	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3697	=BLUE VALLEY SCHOOL DIST	=11456	=3698	[NULL]	[NULL]	=66223	=OVERLAND PARK	=KS	[NULL]	=15020 METCALF	=9136857725	[NULL]	[NULL]	=JOE DRESKELL	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.8558034	=-94.667952	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3707	=SPENCER FANE INDIAN CREEK	=16501	=3708	[NULL]	[NULL]	=66210	=OVERLAND PARK	=KS	[NULL]	=9401 INDIAN CREEK PRKWY	=9133458100	[NULL]	[NULL]	=JENNIFER	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.931205	=-94.695143	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3714	=STINSON BLDG 12 SUITE 550	=16547	=3715	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=OVERLAND PARK, KS	=9134518600	[NULL]	[NULL]	=SHERRY MANIES	=01/13/2011 13:14:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3716	=PAXTON VIERLING STEEL	=1596	=3717	[NULL]	[NULL]	=51510	=CARTER LAKE	=IA	[NULL]	=501 AVENUE H	=712-342.4272	[NULL]	[NULL]	=DAVID COUGER	=02/16/2011 18:37:00	=S	[NULL]	[NULL]	=41.2813032	=-95.9227829	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3729	=OMAHA BEDDING CO.	=1529	=3730	[NULL]	[NULL]	=68106	=OMAHA	=NE	[NULL]	=4011 SOUTH 60TH STREET	=4027338600	[NULL]	[NULL]	=Mr. Veitzer	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2207829	=-96.0044843	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3730	=NORTH HIGH SCHOOL	=1512	=3731	[NULL]	[NULL]	=68111	=OMAHA	=NE	[NULL]	=4410 N 36TH STREET	=402.557.3400	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.298786	=-95.9661827	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3731	=PAXTON MITCHELL	=1595	=3732	[NULL]	[NULL]	=68105	=OMAHA	=NE	[NULL]	=2614 MARTHA ST	=402-345-6767 EXT. 138	[NULL]	[NULL]	=MARTY SWANSON	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.2391728	=-95.950546	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3738	=PENTAGON FED CREDIT UNION	=2800	=3739	[NULL]	[NULL]	=68046	=PAPILLION	=NE	[NULL]	=502 FORTUNE DRIVE	=(402) 490-5031 cell	[NULL]	[NULL]	=Harvey	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.160459	=-96.028785	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3739	=METRO COMM. COLLEGE Ind. Train	=1465	=3740	[NULL]	[NULL]	=68103	=Omaha	=NE	[NULL]	=P.O. Box 3777	=4024572400	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 5.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3742	=METROPOLITAN COMM. COLLEGE	=1469	=3743	[NULL]	[NULL]	=68128	=LAVISTA	=NE	[NULL]	=9110 GILES ROAD - Sarpy Campus	=402.537.3800	[NULL]	[NULL]	=Student Service Desk	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.1774885	=-96.0539956	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3743	=METROPOLITAN COMM. COLLEGE	=1467	=3744	[NULL]	[NULL]	=68107	=OMAHA	=NE	[NULL]	=2909 EDWARD BABE GOMEZ AVE	=4027384505	[NULL]	[NULL]	=STUDENT SERVICES	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.208807	=-95.9557267	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3745	=PINNACLE CAREER COLLEGE	=61122	=3746	[NULL]	[NULL]	=64114	=KANSAS CITY	=MO	[NULL]	=8880 WARD PRKWY	=8162683450	[NULL]	[NULL]	=POLLY PORTERFIELD	=07/30/2011 15:30:00	=S	[NULL]	[NULL]	=38.968151	=-94.605588	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3750	=OFFUTT AIR FORCE BASE	=1520	=3751	[NULL]	[NULL]	=68113	=OFFUTT A F B	=NE	[NULL]	=105 Grants Pass Bldg 44	=4027097692	[NULL]	[NULL]	=DELLA HANNAH	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 6.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3753	=Alcoa	=122000	=3755	[NULL]	[NULL]	=47905	=Lafayette	=IN	[NULL]	=3131 East Main Street	=7657713312	[NULL]	[NULL]	=Chuck Clemons	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=40.401295	=-86.867695	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3756	=US POST OFFICE/FLORENCE BRANCH	=1786	=3758	[NULL]	[NULL]	=68112	=OMAHA	=NE	[NULL]	=2910 STATE STREET	=402.451.2643	[NULL]	[NULL]	[NULL]	=05/10/2012 10:31:00	=S	[NULL]	[NULL]	=41.336673	=-95.959491	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3766	=NEBRASKA DEPT. SOCIAL SERV	=1495	=3768	[NULL]	[NULL]	=68111	=OMAHA	=NE	[NULL]	=3737 LAKE STREET	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=41.281144	=-95.968874	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3770	=CAREER ADVISORS	=61126	=3772	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=15200 SANTA FE TRAIL DR	=(913) 254-6798 emily.blackmer@careeradvi	[NULL]	[NULL]	=EMILY BLACKNER	=08/22/2012 10:30:00	=S	[NULL]	[NULL]	=38.9246373	=-94.7610379	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
