Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30420	=2389	=1027659	[NULL]	=False	=False	=87.5000	=107.9592	=2	=3	=44	=43	[NULL]	[NULL]	=1	=2	=0	=False	=False	=False	=True	=1027683	=False	=False	=True	=Dynamic	=Coil	=4	=400	=50	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 07:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30421	=2389	=1027683	[NULL]	=False	=False	=9.6000	=10.1400	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=40	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=10/29/2013 10:57:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30422	=2389	=1028250	[NULL]	=False	=False	=71.6000	=81.9902	=0	=0	=14	=13	[NULL]	[NULL]	=10	=11	=0	=False	=False	=False	=True	=999999	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:59:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30423	=2389	=1028320	[NULL]	=False	=False	=23.4000	=34.8046	=0	=0	=26	=25	[NULL]	[NULL]	=7	=8	=0	=False	=False	=False	=True	=1037478	=False	=True	=True	=Dynamic	=Item	=1	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 12:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30424	=2389	=1037190	[NULL]	=False	=False	=93.1000	=101.5952	=3	=3	=22	=21	[NULL]	[NULL]	=5	=6	=1	=False	=False	=False	=True	=999970	=False	=False	=True	=Dynamic	=Coil	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 12:33:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30425	=2389	=1037478	[NULL]	=False	=False	=119.8000	=126.1488	=5	=5	=4	=3	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 13:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30426	=2389	=1037528	[NULL]	=False	=False	=155.7500	=165.1200	=4	=4	=5	=4	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 11:41:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30427	=2389	=1037532	[NULL]	=False	=False	=96.0000	=101.7500	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/08/2013 09:47:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30428	=2389	=1037535	[NULL]	=False	=False	=65.2500	=76.3341	=1	=1	=21	=20	[NULL]	[NULL]	=14	=15	=0	=False	=False	=False	=True	=1037528	=False	=False	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30429	=2389	=1114518	[NULL]	=False	=False	=35.5000	=45.9772	=0	=1	=29	=28	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=400	=35	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:17:00	[NULL]	=True	=test@test.com	=True	=test@test.com	
=30430	=2389	=1146615	[NULL]	=False	=False	=5.6000	=20.9912	=0	=0	=20	=19	[NULL]	[NULL]	=11	=12	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 08:47:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30431	=2389	=1146618	[NULL]	=False	=False	=67.7000	=85.1932	=0	=0	=15	=14	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30432	=2389	=1146624	[NULL]	=False	=False	=1.0000	=10.8167	=0	=0	=20	=19	[NULL]	[NULL]	=11	=12	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 09:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30433	=2389	=1146625	[NULL]	=False	=False	=74.8500	=90.3456	=0	=0	=15	=14	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30434	=2389	=1146632	[NULL]	=False	=False	=127.2000	=143.4584	=0	=0	=13	=12	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 12:24:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30435	=2389	=1150578	[NULL]	=False	=False	=114.3000	=126.9518	=1	=1	=11	=10	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 11:57:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30436	=2389	=1150806	[NULL]	=False	=False	=33.0000	=43.5118	=6	=7	=8	=7	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=175	=14	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:54:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30437	=2389	=1157681	[NULL]	=False	=False	=139.3000	=176.9617	=1	=4	=18	=17	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:31:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30438	=2389	=1174711	[NULL]	=False	=False	=110.0500	=116.1711	=5	=5	=7	=6	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/21/2013 12:04:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30439	=2389	=1174771	[NULL]	=False	=False	=50.0000	=56.8738	=3	=3	=19	=18	[NULL]	[NULL]	=2	=3	=1	=False	=False	=False	=True	=1174961	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 06:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30440	=2389	=1174961	[NULL]	=False	=False	=58.0000	=63.1454	=0	=0	=1	=0	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 05:48:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30441	=2389	=999943	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/17/2013 00:00:00	[NULL]	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30442	=2389	=999949	[NULL]	=False	=True	=3.7500	=3.7500	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	[NULL]	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 10:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30443	=2389	=999950	[NULL]	=False	=True	=3.7500	=3.7500	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 09:53:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30444	=2390	=999944	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/13/2013 00:00:00	[NULL]	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30445	=2390	=999958	[NULL]	=False	=False	=161.2500	=164.9753	=0	=1	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/06/2013 10:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30446	=2390	=999959	[NULL]	=False	=False	=110.7500	=116.4245	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 11:20:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30447	=2390	=999963	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/13/2013 00:00:00	=12/11/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30448	=2390	=1011865	[NULL]	=False	=False	=31.3000	=35.1315	=1	=1	=8	=7	[NULL]	[NULL]	=7	=8	=0	=False	=False	=False	=True	=1174752	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 10:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30449	=2390	=1027917	[NULL]	=False	=False	=59.9500	=70.2172	=1	=1	=22	=21	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1028312	=False	=False	=True	=Dynamic	=Coil	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30450	=2390	=1027978	[NULL]	=False	=False	=60.5000	=87.8183	=0	=0	=28	=27	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=1	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:38:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30451	=2390	=1028312	[NULL]	=False	=False	=88.4000	=98.0613	=1	=1	=30	=29	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=45	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:03:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30452	=2390	=1047404	[NULL]	=False	=False	=124.1000	=144.1954	=5	=5	=15	=14	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 08:18:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30453	=2390	=1047423	[NULL]	=False	=False	=64.0000	=88.4091	=0	=0	=18	=17	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30454	=2390	=1047474	[NULL]	=False	=False	=104.0500	=130.8083	=0	=0	=15	=14	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 09:14:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30455	=2390	=1047477	[NULL]	=False	=False	=68.0000	=76.1318	=0	=0	=43	=42	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1047478	=False	=False	=True	=Dynamic	=Coil	=1	=400	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30456	=2390	=1047478	[NULL]	=False	=False	=84.6500	=89.8319	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/25/2013 12:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30457	=2390	=1047479	[NULL]	=False	=False	=172.9000	=202.6333	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:37:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30458	=2390	=1114505	[NULL]	=False	=False	=117.8000	=143.9474	=0	=0	=14	=13	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1047479	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 08:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30459	=2390	=1114526	[NULL]	=False	=False	=142.5000	=175.4771	=0	=0	=14	=13	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047479	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:44:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30460	=2390	=1114536	[NULL]	=False	=False	=79.9000	=87.6855	=0	=0	=7	=6	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1142537	=False	=False	=True	=Dynamic	=Coil	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/21/2013 12:48:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30461	=2390	=1142537	[NULL]	=False	=False	=108.4000	=118.8040	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/08/2013 13:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30462	=2390	=1151863	[NULL]	=False	=False	=45.5000	=63.6237	=1	=1	=19	=18	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=4	=175	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 07:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30463	=2390	=1157781	[NULL]	=False	=False	=1.0000	=1.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/13/2013 00:00:00	=05/13/2013 12:28:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30464	=2390	=1174752	[NULL]	=False	=False	=32.4500	=36.2211	=4	=4	=20	=19	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 07:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30465	=2390	=1174955	[NULL]	=False	=False	=73.8500	=84.2206	=1	=1	=25	=24	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1174752	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 08:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30466	=2390	=1192844	[NULL]	=False	=False	=234.0000	=248.7084	=2	=2	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 10:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30467	=2390	=1192845	[NULL]	=False	=False	=369.7500	=377.2500	=0	=5	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=350	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/05/2013 22:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30468	=2390	=1192850	[NULL]	=False	=False	=0.0000	=0.0000	=3	=3	=5	=4	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/26/2013 07:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30469	=2390	=1192851	[NULL]	=False	=False	=0.0000	=0.0000	=51	=51	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30470	=2390	=1192852	[NULL]	=False	=False	=0.0000	=0.0000	=7	=7	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30471	=2391	=999950	[NULL]	=False	=False	=3.7500	=3.7500	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 09:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30472	=2391	=999955	[NULL]	=False	=False	=0.0000	=0.0000	=0	=1	=5	=1	[NULL]	[NULL]	=1	=5	=2	=False	=False	=False	=True	=999976	=False	=False	=True	=Dynamic	=Item	=3	=200	=7	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30473	=2391	=999971	[NULL]	=False	=False	=0.0000	=0.0000	=0	=1	=15	=11	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 12:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30474	=2391	=999972	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=20	=16	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 10:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30475	=2391	=999974	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=15	=11	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 12:37:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30476	=2391	=999975	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=19	=15	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:03:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30477	=2391	=999976	[NULL]	=False	=False	=0.0000	=0.0000	=0	=1	=26	=22	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:22:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30478	=2391	=999977	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=20	=16	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 11:07:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30479	=2391	=1011774	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=30	=26	[NULL]	[NULL]	=3	=7	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=300	=36	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 13:02:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30480	=2391	=1037295	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=28	=24	[NULL]	[NULL]	=1	=5	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30481	=2391	=1114518	[NULL]	=False	=True	=35.5000	=57.2978	=0	=0	=36	=32	[NULL]	[NULL]	=11	=15	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=400	=35	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:17:00	=30429	=False	=test@test.com	=True	=test@test.com	
=30482	=2391	=1142313	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=28	=24	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	[NULL]	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30483	=2391	=1142325	[NULL]	=False	=False	=91.3000	=115.7032	=0	=1	=23	=19	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1182033	=False	=False	=True	=Dynamic	=Coil	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30484	=2391	=1146935	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	=24	=20	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 13:10:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30485	=2391	=1157802	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Interval	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=3	=1	=False	[NULL]	=12/11/2013 08:34:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30486	=2391	=1174738	[NULL]	=False	=False	=6.0000	=6.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 10:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30487	=2391	=1181967	[NULL]	=False	=False	=49.5000	=74.7838	=0	=0	=25	=21	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1182033	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 08:38:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30488	=2391	=1182033	[NULL]	=False	=False	=52.7500	=64.8971	=0	=1	=12	=8	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 09:08:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
