Id	MachineCoilHistoryId	CoilName	OldItemId	NewItemId	AddedQuantity	SpreadoutQuantity	SpoiledQuantity	RemovedQuantity	ObservedQuantity	CoilGroupingAdjustmentQuantity	SystemAdjustmentQuantity	InventoryAdjustmentQuantity	FutureInventoryAdjustmentQuantity	OfflineSaleId	InitialInventoryLevel	
=473951	=16699	=111	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=473952	=16699	=201	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473953	=16699	=203	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473954	=16699	=205	=1200	=1200	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473955	=16699	=207	=1083	=1083	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473956	=16699	=209	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473957	=16699	=211	=1186	=1186	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473958	=16699	=301	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=473959	=16699	=303	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=473960	=16699	=305	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=473961	=16699	=307	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=473962	=16699	=309	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473963	=16699	=311	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=473964	=16699	=401	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=473965	=16699	=402	=1352	=1352	=-6	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473966	=16699	=403	=797	=797	=-8	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473967	=16699	=404	=1370	=1370	=-6	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473968	=16699	=405	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473969	=16699	=406	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473970	=16699	=407	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473971	=16699	=408	=1035	=1035	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473972	=16699	=409	=1241	=1241	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473973	=16699	=410	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473974	=16699	=411	=1393	=1393	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473975	=16699	=412	=807	=807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473976	=16699	=501	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473977	=16699	=502	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473978	=16699	=503	=1199	=1199	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=473979	=16699	=504	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=21	
=473980	=16699	=505	=1290	=1290	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=473981	=16699	=506	=1172	=1172	=-6	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473982	=16699	=507	=1397	=1397	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473983	=16699	=508	=1350	=1350	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473984	=16699	=509	=1351	=1351	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=473985	=16699	=510	=1338	=1338	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473986	=16699	=511	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=473987	=16699	=512	=903	=903	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=473988	=16699	=601	=825	=825	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=473989	=16699	=603	=1017	=1017	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473990	=16699	=605	=964	=964	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473991	=16699	=607	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=473992	=16699	=609	=1213	=1213	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473993	=16699	=611	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=473994	=16699	=702	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=473995	=16699	=703	=820	=820	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=473996	=16699	=704	=822	=822	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=473997	=16699	=705	=1184	=1184	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=473998	=16699	=706	=1184	=1184	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=473999	=16699	=707	=1178	=1178	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474000	=16699	=708	=1178	=1178	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474001	=16699	=709	=1181	=1181	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474002	=16699	=710	=1181	=1181	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474003	=16699	=711	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474004	=16700	=101	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474005	=16700	=103	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474006	=16700	=105	=1395	=1395	=0	[NULL]	[NULL]	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=474007	=16700	=107	=1400	=1400	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474008	=16700	=109	=866	=866	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474009	=16700	=111	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474010	=16700	=201	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474011	=16700	=203	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474012	=16700	=205	=1200	=1200	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=474013	=16700	=207	=1083	=1083	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474014	=16700	=209	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=474015	=16700	=211	=1186	=1186	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474016	=16700	=301	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474017	=16700	=303	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474018	=16700	=305	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=474019	=16700	=307	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474020	=16700	=309	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=474021	=16700	=311	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474022	=16700	=401	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474023	=16700	=402	=1352	=1352	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474024	=16700	=403	=797	=797	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474025	=16700	=404	=1370	=1370	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474026	=16700	=405	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474027	=16700	=406	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474028	=16700	=407	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474029	=16700	=408	=1035	=1035	=0	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=474030	=16700	=409	=1241	=1241	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474031	=16700	=410	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474032	=16700	=411	=1393	=1393	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474033	=16700	=412	=807	=807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474034	=16700	=501	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474035	=16700	=502	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474036	=16700	=503	=1199	=1199	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=474037	=16700	=504	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=21	
=474038	=16700	=505	=1290	=1290	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=474039	=16700	=506	=1172	=1172	=0	[NULL]	[NULL]	[NULL]	=4	=0	=0	=0	=0	[NULL]	=4	
=474040	=16700	=507	=1397	=1397	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474041	=16700	=508	=1350	=1350	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474042	=16700	=509	=1351	=1351	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=474043	=16700	=510	=1338	=1338	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474044	=16700	=511	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474045	=16700	=512	=903	=903	=0	[NULL]	[NULL]	[NULL]	=3	=0	=0	=1	=0	[NULL]	=2	
=474046	=16700	=601	=825	=825	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=474047	=16700	=603	=1017	=1017	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474048	=16700	=605	=964	=964	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=474049	=16700	=607	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=474050	=16700	=609	=1213	=1213	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474051	=16700	=611	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474052	=16700	=702	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474053	=16700	=703	=820	=820	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=474054	=16700	=704	=822	=822	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=474055	=16700	=705	=1184	=1184	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474056	=16700	=706	=1184	=1184	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474057	=16700	=707	=1178	=1178	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474058	=16700	=708	=1178	=1178	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474059	=16700	=709	=1181	=1181	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=474060	=16700	=710	=1181	=1181	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474061	=16700	=711	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=474062	=16701	=A1	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474063	=16701	=A2	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474064	=16701	=A3	=1375	=1375	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474065	=16701	=A4	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474066	=16701	=A5	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474067	=16701	=A6	=934	=934	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474068	=16701	=A7	=937	=937	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474069	=16701	=A8	=1390	=1390	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474070	=16701	=A9	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474071	=16701	=B1	=1036	=1036	=-8	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474072	=16701	=B2	=938	=938	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474073	=16701	=B3	=1408	=1408	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474074	=16701	=B4	=1409	=1409	=-8	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474075	=16701	=B5	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=39	
=474076	=16701	=B6	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474077	=16701	=B7	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474078	=16701	=B8	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474079	=16701	=B9	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474080	=16701	=C1	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474081	=16701	=C2	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=474082	=16701	=C3	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474083	=16701	=C4	=946	=946	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474084	=16701	=C5	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=474085	=16701	=C6	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474086	=16701	=C7	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474087	=16701	=C8	=914	=914	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474088	=16701	=C9	=1406	=1406	=-8	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474089	=16701	=D1	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=474090	=16701	=D2	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474091	=16701	=D3	=923	=923	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474092	=16701	=D4	=922	=922	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=474093	=16701	=D5	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474094	=16701	=D6	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474095	=16701	=D7	=1166	=1166	=-8	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474096	=16701	=D8	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=474097	=16701	=D9	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474098	=16701	=E1	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474099	=16701	=E2	=1154	=1154	[NULL]	[NULL]	=2	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474100	=16701	=E3	=1244	=1244	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474101	=16701	=E4	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474102	=16701	=E5	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474103	=16701	=E6	=1105	=1105	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474104	=16701	=E7	=1130	=1130	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474105	=16701	=E8	=1074	=1074	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474106	=16701	=E9	=1073	=1073	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474107	=16702	=A1	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474108	=16702	=A2	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474109	=16702	=A3	=1375	=1375	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474110	=16702	=A4	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474111	=16702	=A5	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474112	=16702	=A6	=934	=934	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474113	=16702	=A7	=937	=937	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474114	=16702	=A8	=1390	=1390	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474115	=16702	=A9	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474116	=16702	=B1	=1036	=1036	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474117	=16702	=B2	=938	=938	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474118	=16702	=B3	=1408	=1408	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=-7	=0	[NULL]	=7	
=474119	=16702	=B4	=1409	=1409	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474120	=16702	=B5	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=39	
=474121	=16702	=B6	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474122	=16702	=B7	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474123	=16702	=B8	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474124	=16702	=B9	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474125	=16702	=C1	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474126	=16702	=C2	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=474127	=16702	=C3	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474128	=16702	=C4	=946	=946	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474129	=16702	=C5	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=474130	=16702	=C6	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474131	=16702	=C7	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474132	=16702	=C8	=914	=914	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474133	=16702	=C9	=1406	=1406	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474134	=16702	=D1	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=474135	=16702	=D2	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474136	=16702	=D3	=923	=923	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474137	=16702	=D4	=922	=922	=0	[NULL]	[NULL]	[NULL]	=10	=0	=0	=0	=0	[NULL]	=10	
=474138	=16702	=D5	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474139	=16702	=D6	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=474140	=16702	=D7	=1166	=1166	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	=0	[NULL]	=0	
=474141	=16702	=D8	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=474142	=16702	=D9	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=474143	=16702	=E1	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=474144	=16702	=E2	=1154	=1154	[NULL]	[NULL]	=0	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=474145	=16702	=E3	=1244	=1244	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474146	=16702	=E4	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=474147	=16702	=E5	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
