Id	SupplierId	ItemId	Code	
=6370	=12	=825	[NULL]	
=6371	=12	=826	[NULL]	
=6372	=12	=827	[NULL]	
=6373	=12	=828	[NULL]	
=6374	=12	=829	[NULL]	
=6375	=12	=830	[NULL]	
=6376	=12	=831	[NULL]	
=6377	=12	=832	[NULL]	
=6378	=12	=833	[NULL]	
=6379	=12	=834	[NULL]	
=6380	=12	=835	[NULL]	
=6381	=12	=836	[NULL]	
=6382	=12	=837	[NULL]	
=6383	=12	=838	[NULL]	
=6384	=12	=839	[NULL]	
=6385	=12	=840	[NULL]	
=6386	=12	=841	[NULL]	
=6387	=12	=842	[NULL]	
=6388	=12	=849	[NULL]	
=6389	=12	=850	[NULL]	
=6390	=12	=851	[NULL]	
=6391	=12	=852	[NULL]	
=6392	=12	=853	[NULL]	
=6393	=12	=854	[NULL]	
=6394	=12	=855	[NULL]	
=6395	=12	=856	[NULL]	
=6396	=12	=857	[NULL]	
=6397	=12	=858	[NULL]	
=6398	=12	=859	[NULL]	
=6399	=12	=862	[NULL]	
=6400	=12	=864	[NULL]	
=6401	=12	=866	[NULL]	
=6402	=12	=867	[NULL]	
=6403	=12	=868	[NULL]	
=6404	=12	=869	[NULL]	
=6405	=12	=870	[NULL]	
=6406	=12	=871	[NULL]	
=6407	=12	=872	[NULL]	
=6408	=12	=873	[NULL]	
=6409	=12	=874	[NULL]	
=6410	=12	=875	[NULL]	
=6411	=12	=876	[NULL]	
=6412	=12	=880	[NULL]	
=6413	=12	=881	[NULL]	
=6414	=12	=882	[NULL]	
=6415	=12	=883	[NULL]	
=6416	=12	=884	[NULL]	
=6417	=12	=885	[NULL]	
=6418	=12	=886	[NULL]	
=6419	=12	=889	[NULL]	
=6420	=12	=890	[NULL]	
=6421	=12	=891	[NULL]	
=6422	=12	=892	[NULL]	
=6423	=12	=894	[NULL]	
=6424	=12	=895	[NULL]	
=6425	=12	=897	[NULL]	
=6426	=12	=898	[NULL]	
=6427	=12	=899	[NULL]	
=6428	=12	=900	[NULL]	
=6429	=12	=901	[NULL]	
=6430	=12	=902	[NULL]	
=6431	=12	=903	[NULL]	
=6432	=12	=904	[NULL]	
=6433	=12	=905	[NULL]	
=6434	=12	=906	[NULL]	
=6435	=12	=907	[NULL]	
=6436	=12	=908	[NULL]	
=6437	=12	=909	[NULL]	
=6438	=12	=910	[NULL]	
=6439	=12	=911	[NULL]	
=6440	=12	=912	[NULL]	
=6441	=12	=913	[NULL]	
=6442	=12	=914	[NULL]	
=6443	=12	=915	[NULL]	
=6444	=12	=916	[NULL]	
=6445	=12	=917	[NULL]	
=6446	=12	=918	[NULL]	
=6447	=12	=920	[NULL]	
=6448	=12	=921	[NULL]	
=6449	=12	=922	[NULL]	
=6450	=12	=923	[NULL]	
=6451	=12	=924	[NULL]	
=6452	=12	=925	[NULL]	
=6453	=12	=926	[NULL]	
=6454	=12	=927	[NULL]	
=6455	=12	=928	[NULL]	
=6456	=12	=929	[NULL]	
=6457	=12	=930	[NULL]	
=6458	=12	=931	[NULL]	
=6459	=12	=932	[NULL]	
=6460	=12	=933	[NULL]	
=6461	=12	=934	[NULL]	
=6462	=12	=935	[NULL]	
=6463	=12	=936	[NULL]	
=6464	=12	=937	[NULL]	
=6465	=12	=938	[NULL]	
=6466	=12	=939	[NULL]	
=6467	=12	=940	[NULL]	
=6468	=12	=941	[NULL]	
=6469	=12	=942	[NULL]	
=6470	=12	=943	[NULL]	
=6471	=12	=944	[NULL]	
=6472	=12	=945	[NULL]	
=6473	=12	=946	[NULL]	
=6474	=12	=947	[NULL]	
=6475	=12	=948	[NULL]	
=6476	=12	=949	[NULL]	
=6477	=12	=950	[NULL]	
=6478	=12	=951	[NULL]	
=6479	=12	=952	[NULL]	
=6480	=12	=954	[NULL]	
=6481	=12	=955	[NULL]	
=6482	=12	=956	[NULL]	
=6483	=12	=957	[NULL]	
=6484	=12	=958	[NULL]	
=6485	=12	=959	[NULL]	
=6486	=12	=960	[NULL]	
=6487	=12	=961	[NULL]	
=6488	=12	=962	[NULL]	
=6489	=12	=963	[NULL]	
=6490	=12	=964	[NULL]	
=6491	=12	=965	[NULL]	
=6492	=12	=966	[NULL]	
=6493	=12	=967	[NULL]	
=6494	=12	=968	[NULL]	
=6495	=12	=969	[NULL]	
=6496	=12	=970	[NULL]	
=6497	=12	=971	[NULL]	
=6498	=12	=972	[NULL]	
=6499	=12	=973	[NULL]	
=6500	=12	=974	[NULL]	
=6501	=12	=975	[NULL]	
=6502	=12	=976	[NULL]	
=6503	=12	=977	[NULL]	
=6504	=12	=978	[NULL]	
=6505	=12	=979	[NULL]	
=6506	=12	=980	[NULL]	
=6507	=12	=981	[NULL]	
=6508	=12	=982	[NULL]	
=6509	=12	=983	[NULL]	
=6510	=12	=984	[NULL]	
=6511	=12	=985	[NULL]	
=6512	=12	=986	[NULL]	
=6513	=12	=987	[NULL]	
=6514	=12	=988	[NULL]	
=6515	=12	=989	[NULL]	
=6516	=12	=990	[NULL]	
=6517	=12	=991	[NULL]	
=6518	=12	=992	[NULL]	
=6519	=12	=993	[NULL]	
=6520	=12	=994	[NULL]	
=6521	=12	=995	[NULL]	
=6522	=12	=996	[NULL]	
=6523	=12	=997	[NULL]	
=6524	=12	=998	[NULL]	
=6525	=12	=999	[NULL]	
=6526	=12	=1000	[NULL]	
=6527	=12	=1001	[NULL]	
=6528	=12	=1002	[NULL]	
=6529	=12	=1003	[NULL]	
=6530	=12	=1004	[NULL]	
=6531	=12	=1005	[NULL]	
=6532	=12	=1006	[NULL]	
=6533	=12	=1007	[NULL]	
=6534	=12	=1008	[NULL]	
=6535	=12	=1009	[NULL]	
=6536	=12	=1010	[NULL]	
=6537	=12	=1011	[NULL]	
=6538	=12	=1012	[NULL]	
=6539	=12	=1013	[NULL]	
=6540	=12	=1014	[NULL]	
=6541	=12	=1015	[NULL]	
=6542	=12	=1016	[NULL]	
=6543	=12	=1017	[NULL]	
=6544	=12	=1018	[NULL]	
=6545	=12	=1019	[NULL]	
=6546	=12	=1021	[NULL]	
=6547	=12	=1022	[NULL]	
=6548	=12	=1023	[NULL]	
=6549	=12	=1024	[NULL]	
=6550	=12	=1025	[NULL]	
=6551	=12	=1026	[NULL]	
=6552	=12	=1027	[NULL]	
=6553	=12	=1028	[NULL]	
=6554	=12	=1029	[NULL]	
=6555	=12	=1030	[NULL]	
=6556	=12	=1031	[NULL]	
=6557	=12	=1032	[NULL]	
=6558	=12	=1033	[NULL]	
=6559	=12	=1034	[NULL]	
=6560	=12	=1035	[NULL]	
=6561	=12	=1036	[NULL]	
=6562	=12	=1037	[NULL]	
=6563	=12	=1038	[NULL]	
=6564	=12	=1039	[NULL]	
=6565	=12	=1040	[NULL]	
=6566	=12	=1041	[NULL]	
=6567	=12	=1042	[NULL]	
=6568	=12	=1043	[NULL]	
=6569	=12	=1044	[NULL]	
=6570	=12	=1045	[NULL]	
=6571	=12	=1046	[NULL]	
=6572	=12	=1047	[NULL]	
=6573	=12	=1048	[NULL]	
=6574	=12	=1049	[NULL]	
=6575	=12	=1050	[NULL]	
=6576	=12	=1051	[NULL]	
=6577	=12	=1052	[NULL]	
=6578	=12	=1053	[NULL]	
=6579	=12	=1054	[NULL]	
=6580	=12	=1055	[NULL]	
=6581	=12	=1056	[NULL]	
=6582	=12	=1057	[NULL]	
=6583	=12	=1058	[NULL]	
=6584	=12	=1059	[NULL]	
=6585	=12	=1060	[NULL]	
=6586	=12	=1061	[NULL]	
=6587	=12	=1062	[NULL]	
=6588	=12	=1063	[NULL]	
=6589	=12	=1064	[NULL]	
=6590	=12	=1065	[NULL]	
=6591	=12	=1066	[NULL]	
=6592	=12	=1067	[NULL]	
=6593	=12	=1068	[NULL]	
=6594	=12	=1069	[NULL]	
=6595	=12	=1070	[NULL]	
=6596	=12	=1072	[NULL]	
=6597	=12	=1073	[NULL]	
=6598	=12	=1074	[NULL]	
=6599	=12	=1075	[NULL]	
=6600	=12	=1076	[NULL]	
=6603	=13	=247	[NULL]	
=6604	=13	=248	[NULL]	
=6605	=13	=249	[NULL]	
=6606	=13	=250	[NULL]	
=6607	=13	=251	[NULL]	
=6608	=13	=252	[NULL]	
=6609	=13	=253	[NULL]	
=6610	=13	=254	[NULL]	
=6611	=13	=256	[NULL]	
=6612	=13	=258	[NULL]	
=6613	=13	=259	[NULL]	
=6614	=13	=260	[NULL]	
=6615	=13	=261	[NULL]	
=6616	=13	=264	[NULL]	
=6617	=13	=267	[NULL]	
=6618	=13	=268	[NULL]	
=6619	=13	=269	[NULL]	
=6620	=13	=272	[NULL]	
=6621	=13	=273	[NULL]	
=6622	=13	=274	[NULL]	
=6623	=13	=275	[NULL]	
=6624	=13	=280	[NULL]	
=6625	=13	=281	[NULL]	
=6626	=13	=282	[NULL]	
=6627	=13	=283	[NULL]	
=6628	=13	=284	[NULL]	
=6629	=13	=285	[NULL]	
=6630	=13	=286	[NULL]	
=6631	=13	=288	[NULL]	
=6632	=13	=289	[NULL]	
=6633	=13	=291	[NULL]	
=6634	=13	=292	[NULL]	
=6635	=13	=296	[NULL]	
=6636	=13	=299	[NULL]	
=6637	=13	=301	[NULL]	
=6638	=13	=308	[NULL]	
=6639	=13	=309	[NULL]	
=6640	=13	=310	[NULL]	
=6641	=13	=311	[NULL]	
=6642	=13	=312	[NULL]	
=6643	=13	=313	[NULL]	
=6644	=13	=316	[NULL]	
=6645	=13	=317	[NULL]	
=6646	=13	=318	[NULL]	
=6647	=13	=319	[NULL]	
=6648	=13	=321	[NULL]	
=6649	=13	=322	[NULL]	
=6650	=13	=324	[NULL]	
=6651	=13	=325	[NULL]	
=6652	=13	=327	[NULL]	
=6653	=13	=329	[NULL]	
=6654	=13	=330	[NULL]	
=6655	=13	=331	[NULL]	
=6656	=13	=336	[NULL]	
=6657	=13	=337	[NULL]	
=6658	=13	=341	[NULL]	
=6659	=13	=343	[NULL]	
=6660	=13	=347	[NULL]	
=6661	=13	=348	[NULL]	
=6662	=13	=350	[NULL]	
=6663	=13	=351	[NULL]	
=6664	=13	=352	[NULL]	
=6665	=13	=353	[NULL]	
=6666	=13	=354	[NULL]	
=6667	=13	=356	[NULL]	
=6668	=13	=357	[NULL]	
=6669	=13	=358	[NULL]	
=6670	=13	=359	[NULL]	
=6671	=13	=364	[NULL]	
=6672	=13	=365	[NULL]	
=6673	=13	=366	[NULL]	
=6674	=13	=367	[NULL]	
=6675	=13	=373	[NULL]	
=6676	=13	=375	[NULL]	
=6677	=13	=376	[NULL]	
=6678	=13	=377	[NULL]	
=6679	=13	=380	[NULL]	
=6680	=13	=381	[NULL]	
=6681	=13	=382	[NULL]	
=6682	=13	=383	[NULL]	
=6683	=13	=384	[NULL]	
=6684	=13	=385	[NULL]	
=6685	=13	=387	[NULL]	
=6686	=13	=389	[NULL]	
=6687	=13	=395	[NULL]	
=6688	=13	=397	[NULL]	
=6689	=13	=400	[NULL]	
=6690	=13	=402	[NULL]	
=6691	=13	=404	[NULL]	
=6692	=13	=405	[NULL]	
=6693	=13	=407	[NULL]	
=6694	=13	=409	[NULL]	
=6695	=13	=411	[NULL]	
=6696	=13	=412	[NULL]	
=6697	=13	=414	[NULL]	
=6698	=13	=415	[NULL]	
=6699	=13	=417	[NULL]	
=6700	=13	=420	[NULL]	
=6701	=13	=421	[NULL]	
=6702	=13	=422	[NULL]	
=6703	=13	=423	[NULL]	
=6704	=13	=425	[NULL]	
=6705	=13	=426	[NULL]	
=6706	=13	=427	[NULL]	
=6707	=13	=430	[NULL]	
=6708	=13	=432	[NULL]	
=6709	=13	=435	[NULL]	
=6710	=13	=437	[NULL]	
=6711	=13	=439	[NULL]	
=6712	=13	=441	[NULL]	
=6713	=13	=444	[NULL]	
=6714	=13	=445	[NULL]	
=6715	=13	=446	[NULL]	
=6716	=13	=447	[NULL]	
=6717	=13	=451	[NULL]	
=6718	=13	=452	[NULL]	
=6719	=13	=453	[NULL]	
=6720	=13	=454	[NULL]	
=6721	=13	=455	[NULL]	
=6722	=13	=456	[NULL]	
=6723	=13	=458	[NULL]	
=6724	=13	=459	[NULL]	
=6725	=13	=467	[NULL]	
=6726	=13	=474	[NULL]	
=6727	=13	=476	[NULL]	
=6728	=13	=477	[NULL]	
=6729	=13	=480	[NULL]	
=6730	=13	=481	[NULL]	
=6731	=13	=486	[NULL]	
=6732	=13	=494	[NULL]	
=6733	=13	=496	[NULL]	
=6734	=13	=498	[NULL]	
=6735	=13	=503	[NULL]	
=6736	=13	=507	[NULL]	
=6737	=13	=512	[NULL]	
=6738	=13	=523	[NULL]	
=6739	=13	=524	[NULL]	
=6740	=13	=525	[NULL]	
=6741	=13	=527	[NULL]	
=6742	=13	=528	[NULL]	
=6743	=13	=530	[NULL]	
=6744	=13	=543	[NULL]	
=6745	=13	=544	[NULL]	
=6746	=13	=549	[NULL]	
=6747	=13	=556	[NULL]	
=6748	=13	=558	[NULL]	
=6749	=13	=561	[NULL]	
=6750	=13	=568	[NULL]	
=6751	=13	=569	[NULL]	
=6752	=13	=570	[NULL]	
=6753	=13	=571	[NULL]	
=6754	=13	=572	[NULL]	
=6755	=13	=573	[NULL]	
=6756	=13	=574	[NULL]	
=6757	=13	=575	[NULL]	
=6758	=13	=577	[NULL]	
=6759	=13	=578	[NULL]	
=6760	=13	=580	[NULL]	
=6761	=13	=583	[NULL]	
=6762	=13	=584	[NULL]	
=6763	=13	=585	[NULL]	
=6764	=13	=586	[NULL]	
=6765	=13	=587	[NULL]	
=6766	=13	=588	[NULL]	
=6767	=13	=589	[NULL]	
=6768	=13	=590	[NULL]	
=6769	=13	=593	[NULL]	
=6770	=13	=594	[NULL]	
=6771	=13	=599	[NULL]	
=6772	=13	=603	[NULL]	
=6773	=13	=604	[NULL]	
=6774	=13	=607	[NULL]	
=6775	=13	=609	[NULL]	
=6776	=13	=610	[NULL]	
=6777	=13	=611	[NULL]	
=6778	=13	=614	[NULL]	
=6779	=13	=615	[NULL]	
=6780	=13	=618	[NULL]	
=6781	=13	=619	[NULL]	
=6782	=13	=622	[NULL]	
=6783	=13	=623	[NULL]	
=6784	=13	=624	[NULL]	
=6785	=13	=625	[NULL]	
=6786	=13	=626	[NULL]	
=6787	=13	=627	[NULL]	
=6788	=13	=631	[NULL]	
=6789	=13	=633	[NULL]	
=6790	=13	=634	[NULL]	
=6791	=13	=635	[NULL]	
=6792	=13	=637	[NULL]	
=6793	=13	=639	[NULL]	
=6794	=13	=649	[NULL]	
=6795	=13	=650	[NULL]	
=6796	=13	=651	[NULL]	
=6797	=13	=652	[NULL]	
=6798	=13	=653	[NULL]	
=6799	=13	=654	[NULL]	
=6800	=13	=655	[NULL]	
=6801	=13	=656	[NULL]	
=6802	=13	=657	[NULL]	
=6803	=13	=658	[NULL]	
=6804	=13	=659	[NULL]	
=6805	=13	=660	[NULL]	
=6806	=13	=661	[NULL]	
=6807	=13	=662	[NULL]	
=6808	=13	=663	[NULL]	
=6809	=13	=664	[NULL]	
=6810	=13	=665	[NULL]	
=6811	=13	=666	[NULL]	
=6812	=13	=667	[NULL]	
=6813	=13	=668	[NULL]	
=6814	=13	=671	[NULL]	
=6815	=13	=672	[NULL]	
=6816	=13	=673	[NULL]	
=6817	=13	=677	[NULL]	
=6818	=13	=678	[NULL]	
=6819	=13	=681	[NULL]	
=6820	=13	=682	[NULL]	
=6821	=13	=685	[NULL]	
=6822	=13	=686	[NULL]	
=6823	=13	=687	[NULL]	
=6824	=13	=692	[NULL]	
=6825	=13	=695	[NULL]	
=6826	=13	=696	[NULL]	
=6827	=13	=697	[NULL]	
=6828	=13	=700	[NULL]	
=6829	=13	=703	[NULL]	
=6830	=13	=705	[NULL]	
=6831	=13	=706	[NULL]	
=6832	=13	=707	[NULL]	
=6833	=13	=711	[NULL]	
=6834	=13	=713	[NULL]	
=6835	=13	=714	[NULL]	
=6836	=13	=715	[NULL]	
=6837	=13	=716	[NULL]	
=6838	=13	=718	[NULL]	
=6839	=13	=719	[NULL]	
=6840	=13	=725	[NULL]	
=6841	=13	=726	[NULL]	
=6842	=13	=727	[NULL]	
=6843	=13	=728	[NULL]	
=6844	=13	=729	[NULL]	
=6845	=13	=730	[NULL]	
=6846	=13	=731	[NULL]	
=6847	=13	=732	[NULL]	
=6848	=13	=733	[NULL]	
=6849	=13	=734	[NULL]	
=6850	=13	=735	[NULL]	
=6851	=13	=736	[NULL]	
=6852	=13	=738	[NULL]	
=6853	=13	=739	[NULL]	
=6854	=13	=745	[NULL]	
=6855	=13	=746	[NULL]	
=6856	=13	=749	[NULL]	
=6857	=13	=752	[NULL]	
=6858	=13	=753	[NULL]	
=6859	=13	=754	[NULL]	
=6860	=13	=757	[NULL]	
=6861	=13	=758	[NULL]	
=6862	=13	=759	[NULL]	
=6863	=13	=760	[NULL]	
=6864	=13	=761	[NULL]	
=6865	=13	=762	[NULL]	
=6866	=13	=763	[NULL]	
=6867	=13	=764	[NULL]	
=6868	=13	=765	[NULL]	
=6869	=13	=766	[NULL]	
=6870	=13	=767	[NULL]	
=6871	=13	=770	[NULL]	
=6872	=13	=771	[NULL]	
=6873	=13	=772	[NULL]	
=6874	=13	=773	[NULL]	
=6875	=13	=774	[NULL]	
=6876	=13	=775	[NULL]	
=6877	=13	=776	[NULL]	
=6878	=13	=777	[NULL]	
=6879	=13	=778	[NULL]	
=6880	=13	=779	[NULL]	
=6881	=13	=780	[NULL]	
=6882	=13	=781	[NULL]	
=6883	=13	=782	[NULL]	
=6884	=13	=783	[NULL]	
=6885	=13	=784	[NULL]	
=6886	=13	=785	[NULL]	
=6887	=13	=788	[NULL]	
=6888	=13	=789	[NULL]	
=6889	=13	=791	[NULL]	
=6890	=13	=792	[NULL]	
=6891	=13	=793	[NULL]	
=6892	=13	=794	[NULL]	
=6893	=13	=797	[NULL]	
=6894	=13	=798	[NULL]	
=6895	=13	=799	[NULL]	
=6896	=13	=800	[NULL]	
=6897	=13	=801	[NULL]	
=6898	=13	=802	[NULL]	
=6899	=13	=803	[NULL]	
=6900	=13	=804	[NULL]	
=6901	=13	=805	[NULL]	
=6902	=13	=806	[NULL]	
=6903	=13	=807	[NULL]	
=6904	=13	=808	[NULL]	
=6905	=13	=809	[NULL]	
=6906	=13	=810	[NULL]	
=6907	=13	=811	[NULL]	
=6908	=13	=812	[NULL]	
=6909	=13	=813	[NULL]	
=6910	=13	=814	[NULL]	
=6911	=13	=815	[NULL]	
=6912	=13	=816	[NULL]	
=6913	=13	=817	[NULL]	
=6914	=13	=818	[NULL]	
=6915	=13	=819	[NULL]	
=6916	=13	=820	[NULL]	
=6917	=13	=821	[NULL]	
=6918	=13	=822	[NULL]	
=6919	=13	=823	[NULL]	
=6920	=13	=825	[NULL]	
=6921	=13	=826	[NULL]	
=6922	=13	=827	[NULL]	
=6923	=13	=828	[NULL]	
=6924	=13	=829	[NULL]	
=6925	=13	=830	[NULL]	
=6926	=13	=831	[NULL]	
=6927	=13	=832	[NULL]	
=6928	=13	=833	[NULL]	
=6929	=13	=834	[NULL]	
=6930	=13	=835	[NULL]	
=6931	=13	=836	[NULL]	
=6932	=13	=837	[NULL]	
=6933	=13	=838	[NULL]	
=6934	=13	=839	[NULL]	
=6935	=13	=840	[NULL]	
=6936	=13	=841	[NULL]	
=6937	=13	=842	[NULL]	
=6938	=13	=849	[NULL]	
=6939	=13	=850	[NULL]	
=6940	=13	=851	[NULL]	
=6941	=13	=852	[NULL]	
=6942	=13	=853	[NULL]	
=6943	=13	=854	[NULL]	
=6944	=13	=855	[NULL]	
=6945	=13	=856	[NULL]	
=6946	=13	=857	[NULL]	
=6947	=13	=858	[NULL]	
=6948	=13	=859	[NULL]	
=6949	=13	=862	[NULL]	
=6950	=13	=864	[NULL]	
=6951	=13	=866	[NULL]	
=6952	=13	=867	[NULL]	
=6953	=13	=868	[NULL]	
=6954	=13	=869	[NULL]	
=6955	=13	=870	[NULL]	
=6956	=13	=871	[NULL]	
=6957	=13	=872	[NULL]	
=6958	=13	=873	[NULL]	
=6959	=13	=874	[NULL]	
=6960	=13	=875	[NULL]	
=6961	=13	=876	[NULL]	
=6962	=13	=880	[NULL]	
=6963	=13	=881	[NULL]	
=6964	=13	=882	[NULL]	
=6965	=13	=883	[NULL]	
=6966	=13	=884	[NULL]	
=6967	=13	=885	[NULL]	
=6968	=13	=886	[NULL]	
=6969	=13	=889	[NULL]	
=6970	=13	=890	[NULL]	
=6971	=13	=891	[NULL]	
=6972	=13	=892	[NULL]	
=6973	=13	=894	[NULL]	
=6974	=13	=895	[NULL]	
=6975	=13	=897	[NULL]	
=6976	=13	=898	[NULL]	
=6977	=13	=899	[NULL]	
=6978	=13	=900	[NULL]	
=6979	=13	=901	[NULL]	
=6980	=13	=902	[NULL]	
=6981	=13	=903	[NULL]	
=6982	=13	=904	[NULL]	
=6983	=13	=905	[NULL]	
=6984	=13	=906	[NULL]	
=6985	=13	=907	[NULL]	
=6986	=13	=908	[NULL]	
=6987	=13	=909	[NULL]	
=6988	=13	=910	[NULL]	
=6989	=13	=911	[NULL]	
=6990	=13	=912	[NULL]	
=6991	=13	=913	[NULL]	
=6992	=13	=914	[NULL]	
=6993	=13	=915	[NULL]	
=6994	=13	=916	[NULL]	
=6995	=13	=917	[NULL]	
=6996	=13	=918	[NULL]	
=6997	=13	=920	[NULL]	
=6998	=13	=921	[NULL]	
=6999	=13	=922	[NULL]	
=7000	=13	=923	[NULL]	
=7001	=13	=924	[NULL]	
=7002	=13	=925	[NULL]	
=7003	=13	=926	[NULL]	
=7004	=13	=927	[NULL]	
=7005	=13	=928	[NULL]	
=7006	=13	=929	[NULL]	
=7007	=13	=930	[NULL]	
=7008	=13	=931	[NULL]	
=7009	=13	=932	[NULL]	
=7010	=13	=933	[NULL]	
=7011	=13	=934	[NULL]	
=7012	=13	=935	[NULL]	
=7013	=13	=936	[NULL]	
=7014	=13	=937	[NULL]	
=7015	=13	=938	[NULL]	
=7016	=13	=939	[NULL]	
=7017	=13	=940	[NULL]	
=7018	=13	=941	[NULL]	
=7019	=13	=942	[NULL]	
=7020	=13	=943	[NULL]	
=7021	=13	=944	[NULL]	
=7022	=13	=945	[NULL]	
=7023	=13	=946	[NULL]	
=7024	=13	=947	[NULL]	
=7025	=13	=948	[NULL]	
=7026	=13	=949	[NULL]	
=7027	=13	=950	[NULL]	
=7028	=13	=951	[NULL]	
=7029	=13	=952	[NULL]	
=7030	=13	=954	[NULL]	
=7031	=13	=955	[NULL]	
=7032	=13	=956	[NULL]	
=7033	=13	=957	[NULL]	
=7034	=13	=958	[NULL]	
=7035	=13	=959	[NULL]	
=7036	=13	=960	[NULL]	
=7037	=13	=961	[NULL]	
=7038	=13	=962	[NULL]	
=7039	=13	=963	[NULL]	
=7040	=13	=964	[NULL]	
=7041	=13	=965	[NULL]	
=7042	=13	=966	[NULL]	
=7043	=13	=967	[NULL]	
=7044	=13	=968	[NULL]	
=7045	=13	=969	[NULL]	
=7046	=13	=970	[NULL]	
=7047	=13	=971	[NULL]	
=7048	=13	=972	[NULL]	
=7049	=13	=973	[NULL]	
=7050	=13	=974	[NULL]	
=7051	=13	=975	[NULL]	
=7052	=13	=976	[NULL]	
=7053	=13	=977	[NULL]	
=7054	=13	=978	[NULL]	
=7055	=13	=979	[NULL]	
=7056	=13	=980	[NULL]	
=7057	=13	=981	[NULL]	
=7058	=13	=982	[NULL]	
=7059	=13	=983	[NULL]	
=7060	=13	=984	[NULL]	
=7061	=13	=985	[NULL]	
=7062	=13	=986	[NULL]	
=7063	=13	=987	[NULL]	
=7064	=13	=988	[NULL]	
=7065	=13	=989	[NULL]	
=7066	=13	=990	[NULL]	
=7067	=13	=991	[NULL]	
=7068	=13	=992	[NULL]	
=7069	=13	=993	[NULL]	
=7070	=13	=994	[NULL]	
=7071	=13	=995	[NULL]	
=7072	=13	=996	[NULL]	
=7073	=13	=997	[NULL]	
=7074	=13	=998	[NULL]	
=7075	=13	=999	[NULL]	
=7076	=13	=1000	[NULL]	
=7077	=13	=1001	[NULL]	
=7078	=13	=1002	[NULL]	
=7079	=13	=1003	[NULL]	
=7080	=13	=1004	[NULL]	
=7081	=13	=1005	[NULL]	
=7082	=13	=1006	[NULL]	
=7083	=13	=1007	[NULL]	
=7084	=13	=1008	[NULL]	
=7085	=13	=1009	[NULL]	
=7086	=13	=1010	[NULL]	
=7087	=13	=1011	[NULL]	
=7088	=13	=1012	[NULL]	
=7089	=13	=1013	[NULL]	
=7090	=13	=1014	[NULL]	
=7091	=13	=1015	[NULL]	
=7092	=13	=1016	[NULL]	
=7093	=13	=1017	[NULL]	
=7094	=13	=1018	[NULL]	
=7095	=13	=1019	[NULL]	
=7096	=13	=1021	[NULL]	
=7097	=13	=1022	[NULL]	
=7098	=13	=1023	[NULL]	
=7099	=13	=1024	[NULL]	
=7100	=13	=1025	[NULL]	
=7101	=13	=1026	[NULL]	
=7102	=13	=1027	[NULL]	
=7103	=13	=1028	[NULL]	
=7104	=13	=1029	[NULL]	
=7105	=13	=1030	[NULL]	
=7106	=13	=1031	[NULL]	
=7107	=13	=1032	[NULL]	
=7108	=13	=1033	[NULL]	
=7109	=13	=1034	[NULL]	
=7110	=13	=1035	[NULL]	
=7111	=13	=1036	[NULL]	
=7112	=13	=1037	[NULL]	
=7113	=13	=1038	[NULL]	
=7114	=13	=1039	[NULL]	
=7115	=13	=1040	[NULL]	
=7116	=13	=1041	[NULL]	
=7117	=13	=1042	[NULL]	
=7118	=13	=1043	[NULL]	
=7119	=13	=1044	[NULL]	
=7120	=13	=1045	[NULL]	
=7121	=13	=1046	[NULL]	
=7122	=13	=1047	[NULL]	
=7123	=13	=1048	[NULL]	
=7124	=13	=1049	[NULL]	
=7125	=13	=1050	[NULL]	
=7126	=13	=1051	[NULL]	
=7127	=13	=1052	[NULL]	
=7128	=13	=1053	[NULL]	
=7129	=13	=1054	[NULL]	
=7130	=13	=1055	[NULL]	
=7131	=13	=1056	[NULL]	
=7132	=13	=1057	[NULL]	
=7133	=13	=1058	[NULL]	
=7134	=13	=1059	[NULL]	
=7135	=13	=1060	[NULL]	
=7136	=13	=1061	[NULL]	
=7137	=13	=1062	[NULL]	
=7138	=13	=1063	[NULL]	
=7139	=13	=1064	[NULL]	
=7140	=13	=1065	[NULL]	
=7141	=13	=1066	[NULL]	
=7142	=13	=1067	[NULL]	
=7143	=13	=1068	[NULL]	
=7144	=13	=1069	[NULL]	
=7145	=13	=1070	[NULL]	
=7146	=13	=1072	[NULL]	
=7147	=13	=1073	[NULL]	
=7148	=13	=1074	[NULL]	
=7149	=13	=1075	[NULL]	
=7150	=13	=1076	[NULL]	
=7153	=14	=247	[NULL]	
=7154	=14	=248	[NULL]	
=7155	=14	=249	[NULL]	
=7156	=14	=250	[NULL]	
=7157	=14	=251	[NULL]	
=7158	=14	=252	[NULL]	
=7159	=14	=253	[NULL]	
=7160	=14	=254	[NULL]	
=7161	=14	=256	[NULL]	
=7162	=14	=258	[NULL]	
=7163	=14	=259	[NULL]	
=7164	=14	=260	[NULL]	
=7165	=14	=261	[NULL]	
=7166	=14	=264	[NULL]	
=7167	=14	=267	[NULL]	
=7168	=14	=268	[NULL]	
=7169	=14	=269	[NULL]	
=7170	=14	=272	[NULL]	
=7171	=14	=273	[NULL]	
=7172	=14	=274	[NULL]	
=7173	=14	=275	[NULL]	
=7174	=14	=280	[NULL]	
=7175	=14	=281	[NULL]	
=7176	=14	=282	[NULL]	
=7177	=14	=283	[NULL]	
=7178	=14	=284	[NULL]	
=7179	=14	=285	[NULL]	
=7180	=14	=286	[NULL]	
=7181	=14	=288	[NULL]	
=7182	=14	=289	[NULL]	
=7183	=14	=291	[NULL]	
=7184	=14	=292	[NULL]	
=7185	=14	=296	[NULL]	
=7186	=14	=299	[NULL]	
