Id	LocationId	RouteId	ImportId	AssetId	DeviceSerialNumber	CentralThirdPartyDeviceId	UserMachineSerialNumber	Place	LastRestockDateTime	Deployed	OfflineMachineType	MeterType	LastInventoryAdjustmentDateTime	LastUpdatedByIntegrationUtcDateTime	
=1146340	=3646	=20001	=205463	=205463	[NULL]	[NULL]	=45640	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146341	=3873	=10003	=206814	=206814	[NULL]	[NULL]	=480010529	[NULL]	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146343	=3684	=20007	=207439	=207439	[NULL]	[NULL]	=79480041	=PERISHABLES LUNCHROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146344	=1278	=20001	=207440	=207440	[NULL]	[NULL]	=010086	=N 16	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146345	=3685	=20007	=207441	=207441	[NULL]	[NULL]	=79480036	=CONCOURSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146346	=1278	=20001	=207443	=207443	[NULL]	[NULL]	=79480037	=N 16	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146347	=3685	=20007	=207444	=207444	[NULL]	[NULL]	=010369	=3RD FLOOR	=10/06/2011 06:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146348	=3685	=20007	=207468	=207468	[NULL]	[NULL]	=674010367	=CONCOURSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146349	=3684	=20007	=207634	=207634	[NULL]	[NULL]	=79590014	=DRY WAREHOUSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146350	=3648	=20001	=257400	=257400	[NULL]	[NULL]	=015153	=BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146351	=3902	=10002	=262030	=262030	[NULL]	[NULL]	=69879	=BREAKROOM	=10/25/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146352	=1283	=20001	=262317	=262317	[NULL]	[NULL]	=67872	=FAB	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/08/2012 02:46:00	
=1146353	=3131	=0	[NULL]	=1	[NULL]	[NULL]	[NULL]	=	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1146354	=3491	=0	=162670	=162670	[NULL]	[NULL]	=7461110233	=COMFORT STATION #2	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146355	=3411	=0	=154335	=154335	[NULL]	[NULL]	=517704	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/09/2011 13:27:00	
=1146356	=3411	=0	=154393	=154393	[NULL]	[NULL]	=537377	=OFFICE B	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/09/2011 13:27:00	
=1146357	=3351	=31033	=154424	=154424	[NULL]	[NULL]	=09453048BM	=BREAKROOM	=03/01/2011 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146358	=3697	=31003	=155574	=155574	[NULL]	[NULL]	=6280-3085	=HALLWAY	=04/26/2011 02:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146360	=1322	=20007	=203548	=203548	[NULL]	[NULL]	=10180	=FREEDOM CTR DRIVERS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146361	=3586	=21021	=163794S	=163794S	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=09/17/2012 01:55:00	
=1146363	=1321	=20001	=201535	=201535	[NULL]	[NULL]	=010644	=MAIN BREAKROOM	=02/17/2011 08:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146364	=1322	=20007	=201537	=201537	[NULL]	[NULL]	=17341	=FREEDOM CTR 3RD FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146365	=1323	=20001	=202960	=202960	[NULL]	[NULL]	=3011923	=WEST BREAKROOM	=02/17/2011 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146366	=1329	=20001	=203673	=203673	[NULL]	[NULL]	=21666	=HALLWAY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146367	=1322	=20007	=203736	=203736	[NULL]	[NULL]	=36092	=FREEDOM CTR 3RD FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146368	=1322	=20007	=203738	=203738	[NULL]	[NULL]	=35684	=FREEDOM CTR 1ST FL	=02/25/2011 09:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146369	=1322	=20007	=203739	=203739	[NULL]	[NULL]	=36321	=FREEDOM CTR 1ST FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146370	=1321	=20001	=206888	=206888	[NULL]	[NULL]	=080911-708b9555	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146371	=1323	=20001	=206971	=206971	[NULL]	[NULL]	=80911-606-B7747	=WEST BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146372	=1322	=20007	=207141	=207141	[NULL]	[NULL]	=010239	=FREEDOM CTR 3RD FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/29/2012 04:20:00	
=1146373	=1322	=20007	=207142	=207142	[NULL]	[NULL]	=010237	=FREEDOM CTR 1ST FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146374	=3614	=20009	=207143	=207143	[NULL]	[NULL]	=010238	=NORTH LUNCHROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146375	=1322	=0	=207303	=207303	[NULL]	[NULL]	=	=FREEDOM CTR DRIVERS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/02/2011 12:34:00	
=1146376	=1322	=20007	=207304	=207304	[NULL]	[NULL]	=	=FREEDOM CTR 3RD FL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146377	=1321	=20001	=207412	=207412	[NULL]	[NULL]	=79480033	=MAIN BREAKROOM	=02/17/2011 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146378	=1323	=20001	=207413	=207413	[NULL]	[NULL]	=79480034	=WEST BREAKROOM	=02/17/2011 08:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146380	=3569	=31017	=163823	=163823	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/01/2012 02:51:00	
=1146381	=3569	=31017	=163823B	=163823B	[NULL]	[NULL]	=	=2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146382	=3569	=0	=163823F	=163823F	[NULL]	[NULL]	=	=2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146383	=3569	=31017	=163823S	=163823S	[NULL]	[NULL]	=	=2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146384	=3488	=20001	=201464	=201464	[NULL]	[NULL]	=10810	=MACHINE SHOP	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146385	=1326	=20007	=201490	=201490	[NULL]	[NULL]	=11586	=1ST FLR CAFE'	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146386	=1328	=0	=201649	=201649	[NULL]	[NULL]	=10717	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 09:27:00	
=1146387	=1330	=20001	=202072	=202072	[NULL]	[NULL]	=11992	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146388	=1342	=20007	=202218	=202218	[NULL]	[NULL]	=13518	=5th Floor	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146389	=1326	=20007	=202373	=202373	[NULL]	[NULL]	=15958	=1ST FLR CAFE'	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146390	=1337	=20007	=202574	=202574	[NULL]	[NULL]	=35314	=BASEMENT	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/08/2012 02:46:00	
=1146391	=1328	=0	=202627	=202627	[NULL]	[NULL]	=55300	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 09:27:00	
=1146392	=1330	=20001	=202891	=202891	[NULL]	[NULL]	=4934	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146393	=1330	=20001	=202915	=202915	[NULL]	[NULL]	=14848	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146394	=1367	=40010	=203054	=203054	[NULL]	[NULL]	=5011741	=PLANT CAFETERIA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=09/13/2012 01:54:00	
=1146395	=1326	=20007	=203272	=203272	[NULL]	[NULL]	=43142446	=1ST FLR CAFE'	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146396	=1334	=20012	=203950	=203950	[NULL]	[NULL]	=3542	=MAIN OFFICE	=05/02/2012 06:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146397	=1367	=20012	=205300	=205300	[NULL]	[NULL]	=25845	=PLANT CAFETERIA	=11/07/2012 11:10:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146398	=3669	=20005	=201149	=201149	[NULL]	[NULL]	=5312690	=manufacturing	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146399	=3456	=20005	=201511	=201511	[NULL]	[NULL]	=17760	=CAFETERIA N	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146400	=1318	=20001	=201877	=201877	[NULL]	[NULL]	=12867	=BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146401	=3469	=20005	=202570	=202570	[NULL]	[NULL]	=63352	=EMPLOYEE BREAKROOM	=11/15/2011 06:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146402	=1137	=20001	=202617	=202617	[NULL]	[NULL]	=10195	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146403	=3669	=20005	=203008	=203008	[NULL]	[NULL]	=10220	=ASSEMBLY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146404	=3669	=20005	=203009	=203009	[NULL]	[NULL]	=1502	=ASSEMBLY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146405	=3669	=0	=203015	=203015	[NULL]	[NULL]	=311996	=THE CELL	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/10/2011 12:31:00	
=1146406	=1137	=20001	=203576	=203576	[NULL]	[NULL]	=17930	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146407	=1318	=20001	=203710	=203710	[NULL]	[NULL]	=10524	=BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146409	=3456	=20005	=204025	=204025	[NULL]	[NULL]	=40279	=CAFETERIA N	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146410	=3456	=20005	=204028	=204028	[NULL]	=76	=011637	[NULL]	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146411	=1102	=10006	=204029	=204029	[NULL]	[NULL]	=11637	=DEPT 135 OPEN	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146412	=1182	=20001	=204825	=204825	[NULL]	[NULL]	=064710	=1516 CAPITOL 1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146413	=3669	=20005	=205218	=205218	[NULL]	[NULL]	=47782	=manufacturing	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146414	=1137	=20001	=206167	=206167	[NULL]	[NULL]	=1416	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146417	=1165	=20009	=201148	=201148	[NULL]	[NULL]	=3012689	=EAST BLDG.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146418	=1180	=17	=201459	=201459	[NULL]	[NULL]	=2653	=BOONE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/28/2011 06:06:00	
=1146419	=1180	=17	=201524	=201524	[NULL]	[NULL]	=010516	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/23/2011 09:28:00	
=1146420	=3772	=20005	=202148	=202148	[NULL]	[NULL]	=11660	=FREMONT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146421	=1180	=17	=202244	=202244	[NULL]	[NULL]	=3588	=MAIN BRK-RM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/28/2011 06:06:00	
=1146422	=1311	=20007	=202506	=202506	[NULL]	[NULL]	=8413	=MAIN	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=06/25/2012 07:28:00	
=1146423	=1180	=17	=202871	=202871	[NULL]	[NULL]	=58513	=BOONE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/23/2011 09:28:00	
=1146424	=3513	=20005	=203027	=203027	[NULL]	[NULL]	=78644	=FREMONT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146425	=3513	=20005	=203028	=203028	[NULL]	[NULL]	=13572	=FREMONT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146426	=3503	=31044	=152393	=152393	[NULL]	[NULL]	=18756250BT	=FRONT OFFICE BRKRM	=03/30/2011 06:50:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146427	=3773	=31044	=156295	=156295	[NULL]	[NULL]	=12364	=MERITEX CAVES	=07/21/2011 11:40:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146428	=3497	=21029	=156691	=156691	[NULL]	[NULL]	=146-59490	=BLDG 77 MEDIA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/14/2011 08:28:00	
=1146429	=3774	=0	=157019	=157019	[NULL]	[NULL]	=02116488BW	=INSIDE TRASH BLDG/BLUE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/11/2011 12:31:00	
=1146430	=3497	=21029	=157309	=157309	[NULL]	[NULL]	=fm4019	=BLDG.1140-NEW DB 1ST FLR. BRKR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/14/2011 08:28:00	
=1146431	=3678	=20007	=202021	=202021	[NULL]	[NULL]	=20991	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146432	=3678	=20007	=203403	=203403	[NULL]	[NULL]	=2522	=2ND FLOOR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146433	=3678	=20007	=206818	=206818	[NULL]	[NULL]	=010616	=2ND FLOOR	=02/21/2011 08:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146434	=3678	=20007	=206819	=206819	[NULL]	[NULL]	=040508	=1ST FLOOR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146435	=3678	=20007	=206820	=206820	[NULL]	[NULL]	=011105	=2ND FLOOR	=02/21/2011 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146436	=3635	=0	=130150	=130150	[NULL]	[NULL]	=9057	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/26/2011 13:29:00	
=1146439	=3638	=20007	=201491	=201491	[NULL]	[NULL]	=4128089	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146440	=3874	=10003	=201583	=201583	[NULL]	[NULL]	=653-012037	=1ST FLOOR SMALL BREAKROOM	=09/26/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146441	=3903	=0	=201585	=201585	[NULL]	[NULL]	=63313625	=PLANT 1 AREA 501 EAST	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=04/08/2012 01:55:00	
=1146442	=3739	=0	=202416	=202416	[NULL]	[NULL]	=66851	=IND. TRAINING CENTER	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/23/2011 13:31:00	
=1146443	=3738	=20007	=202419	=202419	[NULL]	[NULL]	=13927	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146444	=3640	=20013	=202429	=202429	[NULL]	[NULL]	=5291	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146445	=3635	=0	=203245	=203245	[NULL]	[NULL]	=12193	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/26/2011 13:31:00	
=1146446	=3742	=20009	=203261	=203261	[NULL]	[NULL]	=11437	=9110 GILES - SARPY C	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146447	=3638	=0	=203609	=203609	[NULL]	[NULL]	=12215	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/08/2011 10:55:00	
=1146448	=3635	=0	=203934	=203934	[NULL]	[NULL]	=77991	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/26/2011 13:31:00	
=1146449	=3923	=20001	=203959	=203959	[NULL]	[NULL]	=32817	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146450	=1194	=20007	=204014	=204014	[NULL]	[NULL]	=1043655	=MRS B EAST BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146451	=3739	=20007	=204045	=204045	[NULL]	[NULL]	=13626	=IND. TRAINING CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146452	=3742	=20009	=204069	=204069	[NULL]	[NULL]	=21122	=9110 GILES - SARPY C	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146453	=1319	=0	=206809	=206809	[NULL]	[NULL]	=011104	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/04/2011 02:53:00	
=1146454	=3893	=20001	=207990	=207990	[NULL]	[NULL]	=79590024BH	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146455	=3838	=20001	=207991	=207991	[NULL]	[NULL]	=79590012BH	=HALLWAY	=08/11/2011 23:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146456	=3742	=20009	=6290015	=6290015	[NULL]	[NULL]	=	=9110 GILES - SARPY C	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146457	=3739	=20007	=6290016	=6290016	[NULL]	[NULL]	=	=IND. TRAINING CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146458	=1176	=20009	=204063	=204063	[NULL]	[NULL]	=14080	=LIBRARY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146459	=3573	=20005	=201120	=201120	[NULL]	[NULL]	=431-039761	=OPERATING CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146460	=1007	=10002	=201160	=201160	[NULL]	[NULL]	=63349	=MENARDS WEST	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146461	=3573	=20005	=201539	=201539	[NULL]	[NULL]	=2885	=CONSTRUCTION CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146462	=3573	=20005	=201714	=201714	[NULL]	[NULL]	=39998	=OPERATING CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146463	=1348	=20001	=201956	=201956	[NULL]	[NULL]	=15907	=Main Breakroom	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146464	=3551	=0	=202166	=202166	[NULL]	[NULL]	=65965	=Maintenance Room	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/27/2012 02:53:00	
=1146465	=3551	=0	=202214	=202214	[NULL]	[NULL]	=67066	=Fabrication	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=10/23/2011 12:29:00	
=1146466	=3555	=20007	=202234	=202234	[NULL]	[NULL]	=38832	=EMPLOYEE BREAKROOM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/10/2012 07:32:00	
=1146467	=3554	=20010	=202829	=202829	[NULL]	[NULL]	=1020263	=Main Breakroom	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146468	=3551	=20007	=203157	=203157	[NULL]	[NULL]	=608-8934136	=Fabrication	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146469	=3551	=20007	=203166	=203166	[NULL]	[NULL]	=010730	=Hide On	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146470	=3551	=20007	=203168	=203168	[NULL]	[NULL]	=010377	=Hide On	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146471	=3551	=20007	=203169	=203169	[NULL]	[NULL]	=010376	=Hide Off	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146472	=3551	=20007	=203171	=203171	[NULL]	[NULL]	=010727	=Hide Off	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146473	=3743	=20007	=203172	=203172	[NULL]	[NULL]	=010728	=STUDENT COMMONS MAHONEY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146474	=3638	=20007	=203173	=203173	[NULL]	[NULL]	=010729	=GALVIN RD STUDENT CR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146475	=3551	=20007	=203446	=203446	[NULL]	[NULL]	=1760	=Hide On	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146476	=3558	=20007	=203640	=203640	[NULL]	[NULL]	=53841	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146477	=3528	=20007	=203648	=203648	[NULL]	[NULL]	=65533	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146478	=3680	=20007	=203898	=203898	[NULL]	[NULL]	=42277	=LUNCH ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146479	=3552	=20007	=203980	=203980	[NULL]	[NULL]	=14227	=MAIN BREAK - 2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146480	=3554	=20010	=204044	=204044	[NULL]	[NULL]	=13247	=Main Breakroom	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146481	=3551	=20007	=204418	=204418	[NULL]	[NULL]	=010820	=Fabrication	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146482	=3573	=20005	=205237	=205237	[NULL]	[NULL]	=431-042568	=CONSTRUCTION CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146483	=3743	=0	=201945	=201945	[NULL]	[NULL]	=11259	=FOOD COURT	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/27/2012 04:38:00	
=1146484	=3743	=20007	=202435	=202435	[NULL]	[NULL]	=2811	=FOOD COURT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146485	=3743	=20007	=205029	=205029	[NULL]	[NULL]	=071410-1065-2458	=STUDENT COMMONS MAHONEY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146486	=1176	=20009	=207330	=207330	[NULL]	[NULL]	=79370026	=Kayser Hall	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146487	=3551	=20007	=207337	=207337	[NULL]	[NULL]	=083710-807B14317	=Hide Off	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146488	=1195	=20007	=207621	=207621	[NULL]	[NULL]	=010375	=NEW DISTR CENTER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146492	=3483	=0	=105496	=105496	[NULL]	[NULL]	=633-012606	=SURGERY WAITING	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146497	=1204	=20005	=202790	=202790	[NULL]	[NULL]	=5048030	=1ST FLOOR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=03/29/2012 01:49:00	
=1146498	=3925	=20005	=206772	=206772	[NULL]	[NULL]	=33539	=2ND FLOOR CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146502	=3784	=31003	=163889	=163889	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/01/2012 02:51:00	
=1146503	=3784	=31003	=163889B	=163889B	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146504	=3784	=0	=163889F	=163889F	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1146505	=3784	=31003	=163889S	=163889S	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
