Id	MachineId	Name	GroupName	Inventory	Par	AlertLevel	Capacity	PriceInCents	DesiredPriceInCents	ItemId	VendsSinceInitializationQuantity	LastSaleDateTime	
=5811	=34	=D7	[NULL]	=13	=15	=2	=15	=100	=100	=828	=2	=08/20/2013 21:50:03	
=5812	=34	=D8	[NULL]	=10	=11	=2	=11	=125	=125	=796	=1	=08/20/2013 21:50:03	
=5813	=34	=D9	[NULL]	=14	=15	=2	=15	=125	=125	=819	=2	=08/20/2013 17:50:08	
=5814	=34	=E0	[NULL]	=8	=13	=2	=13	=75	=75	=854	=3	=08/19/2013 21:50:08	
=5815	=34	=E2	[NULL]	=17	=17	=2	=17	=80	=80	=957	=2	=08/13/2013 13:47:40	
=5816	=34	=E4	[NULL]	=15	=20	=2	=20	=175	=175	=958	=5	=08/21/2013 09:52:11	
=5817	=34	=E6	[NULL]	=11	=15	=2	=15	=75	=75	=860	=3	=08/21/2013 21:52:13	
=5818	=34	=E8	[NULL]	=11	=13	=2	=13	=100	=100	=1213	=7	=08/21/2013 21:52:13	
=5819	=34	=F0	[NULL]	=6	=6	=2	=11	=125	=125	=1077	=2	=08/16/2013 13:49:53	
=5820	=34	=F2	[NULL]	=3	=6	=2	=11	=125	=125	=1076	=3	=08/21/2013 21:52:13	
=5821	=34	=F4	[NULL]	=7	=8	=2	=13	=100	=100	=1155	=1	=08/10/2013 13:45:36	
=5822	=34	=F6	[NULL]	=10	=12	=2	=17	=100	=100	=842	=5	=08/20/2013 17:50:08	
=5823	=34	=F8	[NULL]	=15	=15	=2	=15	=100	=100	=1246	=3	=08/16/2013 17:49:46	
=5824	=34	=H0	=A	=0	=0	=0	=0	=300	=50	=2	=0	[NULL]	
=5825	=34	=H1	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=5826	=34	=H2	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=5827	=34	=H3	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=5828	=34	=H4	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=5905	=21	=A0	[NULL]	=7	=9	=2	=9	=100	=100	=870	=3	=08/19/2013 16:48:08	
=5906	=21	=A2	[NULL]	=7	=9	=2	=9	=100	=100	=966	=7	=08/15/2013 12:45:38	
=5907	=21	=A4	[NULL]	=6	=9	=2	=9	=100	=100	=868	=7	=08/19/2013 16:48:08	
=5908	=21	=A6	[NULL]	=7	=9	=2	=9	=100	=100	=1362	=4	=08/21/2013 20:48:20	
=5909	=21	=A8	[NULL]	=6	=9	=2	=9	=100	=100	=869	=1	=08/16/2013 12:45:58	
=5910	=21	=B0	[NULL]	=11	=13	=3	=13	=100	=100	=1246	=3	=08/19/2013 12:48:13	
=5911	=21	=B2	[NULL]	=8	=11	=2	=11	=80	=80	=1006	=2	=08/12/2013 16:10:14	
=5912	=21	=B4	[NULL]	=7	=13	=2	=13	=80	=80	=827	=3	=08/17/2013 12:45:50	
=5913	=21	=B6	[NULL]	=11	=11	=1	=11	=100	=100	=866	=5	=08/15/2013 16:45:46	
=5914	=21	=B8	[NULL]	=9	=11	=2	=11	=100	=100	=851	=1	=08/21/2013 20:48:20	
=5915	=21	=C0	[NULL]	=5	=9	=2	=11	=150	=150	=843	=7	=08/21/2013 16:48:11	
=5916	=21	=C2	[NULL]	=9	=10	=2	=13	=175	=175	=958	=0	=07/18/2013 12:33:44	
=5917	=21	=C4	[NULL]	=8	=11	=2	=11	=175	=175	=812	=2	=08/21/2013 12:48:17	
=5918	=21	=C6	[NULL]	=11	=13	=3	=13	=125	=125	=847	=2	=08/19/2013 16:48:08	
=5919	=21	=C8	[NULL]	=9	=11	=2	=11	=80	=80	=845	=1	=08/16/2013 20:45:45	
=5920	=21	=D0	[NULL]	=6	=10	=3	=17	=125	=125	=819	=5	=08/20/2013 16:48:04	
=5921	=21	=D1	[NULL]	=8	=10	=3	=17	=100	=100	=1367	=1	=08/19/2013 16:48:08	
=5922	=21	=D2	[NULL]	=16	=17	=3	=17	=80	=80	=1365	=0	=07/31/2013 11:49:14	
=5923	=21	=D3	[NULL]	=11	=17	=3	=17	=125	=125	=811	=4	=08/15/2013 16:45:46	
=5924	=21	=D4	[NULL]	=12	=17	=3	=17	=125	=125	=799	=5	=08/20/2013 20:48:10	
=5925	=21	=D5	[NULL]	=8	=12	=2	=17	=125	=125	=797	=3	=08/21/2013 16:48:11	
=5926	=21	=D6	[NULL]	=7	=10	=3	=17	=75	=75	=837	=3	=08/21/2013 16:48:11	
=5927	=21	=D7	[NULL]	=11	=12	=3	=17	=100	=100	=828	=0	=08/01/2013 12:38:43	
=5928	=21	=D8	[NULL]	=8	=8	=3	=17	=125	=125	=815	=1	=08/12/2013 15:40:07	
=5929	=21	=D9	[NULL]	=5	=6	=3	=9	=300	=300	=903	=2	=08/13/2013 12:45:40	
=5930	=21	=E0	[NULL]	=14	=15	=3	=15	=80	=80	=844	=3	=08/20/2013 16:48:04	
=5931	=21	=E2	[NULL]	=13	=15	=3	=15	=80	=80	=829	=2	=08/20/2013 16:48:04	
=5932	=21	=E4	[NULL]	=8	=15	=3	=15	=75	=75	=857	=11	=08/21/2013 16:48:11	
=5933	=21	=E6	[NULL]	=5	=8	=3	=15	=200	=200	=1338	=4	=08/14/2013 16:45:53	
=5934	=21	=E7	[NULL]	=9	=10	=3	=15	=75	=75	=831	=1	=08/15/2013 16:45:46	
=5935	=21	=E8	[NULL]	=6	=10	=2	=11	=100	=100	=1128	=2	=08/21/2013 16:48:11	
=5936	=21	=F0	[NULL]	=10	=11	=2	=11	=100	=100	=1155	=0	=07/30/2013 20:40:41	
=5937	=21	=F2	[NULL]	=6	=6	=1	=9	=125	=125	=1076	=4	=08/16/2013 08:45:49	
=5938	=21	=F4	[NULL]	=8	=11	=2	=11	=100	=100	=842	=6	=08/21/2013 12:48:17	
=5939	=21	=F6	[NULL]	=4	=6	=2	=9	=125	=125	=1077	=4	=08/15/2013 16:45:46	
=5940	=21	=F8	[NULL]	=11	=11	=2	=11	=75	=75	=1010	=10	=08/17/2013 16:45:59	
=6125	=29	=A0	[NULL]	=7	=9	=2	=9	=100	=100	=868	=3	=08/14/2013 20:55:38	
=6126	=29	=A2	[NULL]	=8	=9	=1	=9	=100	=100	=869	=7	=08/20/2013 16:59:53	
=6127	=29	=A4	[NULL]	=8	=9	=1	=9	=100	=100	=966	=2	=08/17/2013 12:57:53	
=6128	=29	=A6	[NULL]	=9	=13	=2	=13	=175	=175	=814	=5	=08/21/2013 16:59:58	
=6129	=29	=A8	[NULL]	=6	=6	=2	=11	=250	=250	=1186	=0	=07/31/2013 15:50:18	
=6130	=29	=B0	[NULL]	=9	=9	=1	=9	=100	=100	=1009	=6	=08/16/2013 16:57:36	
=6131	=29	=B2	[NULL]	=8	=9	=1	=9	=100	=100	=964	=5	=08/20/2013 16:59:53	
=6132	=29	=B4	[NULL]	=11	=15	=2	=15	=100	=100	=851	=8	=08/21/2013 16:59:58	
=6133	=29	=B6	[NULL]	=11	=11	=1	=11	=80	=80	=957	=2	=08/08/2013 16:52:59	
=6134	=29	=B8	[NULL]	=11	=11	=1	=11	=80	=80	=845	=0	=07/22/2013 16:44:33	
=6135	=29	=C0	[NULL]	=5	=10	=2	=17	=125	=125	=1352	=4	=08/16/2013 16:57:36	
=6136	=29	=C1	[NULL]	=13	=17	=2	=17	=125	=125	=796	=9	=08/21/2013 16:59:58	
=6137	=29	=C2	[NULL]	=15	=17	=2	=17	=75	=75	=831	=2	=08/14/2013 16:55:29	
=6138	=29	=C3	[NULL]	=16	=17	=2	=17	=125	=125	=799	=4	=08/20/2013 12:59:59	
=6139	=29	=C4	[NULL]	=16	=20	=3	=20	=125	=125	=811	=3	=08/12/2013 12:55:11	
=6140	=29	=C5	[NULL]	=12	=12	=2	=20	=100	=100	=828	=1	=08/05/2013 16:52:50	
=6141	=29	=C6	[NULL]	=4	=6	=2	=15	=75	=75	=837	=3	=08/21/2013 09:00:07	
=6142	=29	=C7	[NULL]	=5	=5	=1	=15	=125	=125	=1268	=0	=07/24/2013 16:44:44	
=6143	=29	=C8	[NULL]	=12	=15	=2	=15	=150	=150	=822	=3	=08/19/2013 16:57:52	
=6144	=29	=C9	[NULL]	=8	=8	=1	=15	=200	=200	=1351	=0	=07/30/2013 12:48:27	
=6145	=29	=D0	[NULL]	=9	=11	=2	=11	=100	=100	=1213	=13	=08/21/2013 13:00:03	
=6146	=29	=D2	[NULL]	=8	=9	=2	=11	=125	=125	=1017	=5	=08/20/2013 16:59:53	
=6147	=29	=D4	[NULL]	=11	=13	=2	=13	=80	=80	=825	=4	=08/21/2013 16:59:58	
=6148	=29	=D6	[NULL]	=9	=13	=2	=13	=80	=80	=844	=2	=08/21/2013 13:00:03	
=6149	=29	=D8	[NULL]	=12	=13	=2	=13	=80	=80	=829	=5	=08/21/2013 16:59:58	
=6150	=29	=E0	[NULL]	=8	=9	=1	=9	=75	=75	=1010	=12	=08/21/2013 09:00:07	
=6151	=29	=E2	[NULL]	=15	=15	=2	=15	=75	=75	=854	=8	=08/16/2013 16:57:36	
=6152	=29	=E4	[NULL]	=14	=15	=2	=15	=80	=80	=1158	=14	=08/20/2013 16:59:53	
=6153	=29	=E6	[NULL]	=11	=15	=2	=15	=125	=125	=1083	=3	=08/19/2013 16:57:52	
=6154	=29	=E8	[NULL]	=12	=15	=2	=15	=75	=75	=857	=2	=08/14/2013 12:55:33	
=6155	=29	=F0	[NULL]	=11	=25	=3	=30	=100	=100	=1289	=15	=08/20/2013 12:59:59	
=6156	=29	=F1	[NULL]	=14	=25	=3	=30	=100	=100	=1289	=2	=08/12/2013 16:55:20	
=6157	=29	=F2	[NULL]	=14	=25	=3	=30	=100	=100	=1289	=5	=08/10/2013 12:55:13	
=6158	=29	=F3	[NULL]	=14	=25	=3	=30	=100	=100	=1289	=2	=08/19/2013 12:57:56	
=6159	=29	=F4	[NULL]	=14	=25	=3	=30	=100	=100	=1289	=2	=08/19/2013 12:57:56	
=6160	=29	=F5	[NULL]	=13	=25	=3	=30	=100	=100	=1289	=0	=07/31/2013 12:59:31	
=6161	=29	=F6	[NULL]	=13	=25	=3	=30	=100	=100	=1289	=3	=08/06/2013 16:52:53	
=6162	=29	=F7	[NULL]	=25	=25	=3	=30	=500	=500	=1290	=1	=08/13/2013 12:55:26	
=6163	=29	=F8	[NULL]	=24	=25	=3	=30	=500	=500	=1290	=1	=08/20/2013 16:59:53	
=6164	=29	=F9	[NULL]	=25	=25	=3	=30	=500	=500	=1290	=2	=08/08/2013 16:52:59	
=6549	=32	=D9A	[NULL]	=3	=3	=0	=3	=250	[NULL]	=1342	=0	[NULL]	
=6550	=26	=A0	[NULL]	=6	=9	=1	=9	=100	=100	=1328	=10	=08/21/2013 13:34:52	
=6551	=26	=A2	[NULL]	=8	=9	=1	=9	=100	=100	=966	=3	=08/09/2013 15:30:19	
=6552	=26	=A4	[NULL]	=2	=9	=1	=9	=100	=100	=869	=30	=08/21/2013 17:34:48	
=6553	=26	=A6	[NULL]	=6	=9	=1	=9	=100	=100	=868	=15	=08/20/2013 22:34:49	
=6554	=26	=A8	[NULL]	=7	=9	=1	=9	=100	=100	=1362	=3	=08/15/2013 21:32:40	
=6555	=26	=B0	[NULL]	=7	=9	=1	=9	=100	=100	=866	=11	=08/21/2013 11:34:56	
=6556	=26	=B2	[NULL]	=6	=6	=1	=6	=100	=100	=878	=5	=08/19/2013 13:53:14	
=6557	=26	=B4	[NULL]	=11	=13	=2	=13	=80	=80	=829	=4	=08/14/2013 11:32:33	
=6558	=26	=B6	[NULL]	=8	=11	=2	=11	=175	=175	=812	=4	=08/21/2013 15:35:05	
=6559	=26	=B8	[NULL]	=10	=13	=2	=13	=125	=125	=847	=4	=08/21/2013 14:34:59	
=6560	=26	=C0	[NULL]	=20	=20	=2	=20	=150	=150	=843	=5	=08/16/2013 16:32:29	
=6561	=26	=C2	[NULL]	=12	=13	=2	=13	=125	=125	=1017	=9	=08/20/2013 15:34:51	
=6562	=26	=C4	[NULL]	=13	=15	=2	=15	=80	=80	=862	=7	=08/21/2013 17:34:48	
=6563	=26	=C6	[NULL]	=10	=13	=2	=13	=100	=100	=851	=7	=08/21/2013 20:35:06	
=6564	=26	=C8	[NULL]	=11	=15	=2	=15	=80	=80	=957	=13	=08/21/2013 12:34:47	
=6565	=26	=D0	[NULL]	=14	=15	=2	=15	=80	=80	=1158	=25	=08/21/2013 15:35:05	
=6566	=26	=D2	[NULL]	=8	=11	=2	=11	=80	=80	=827	=5	=08/20/2013 09:35:00	
=6567	=26	=D4	[NULL]	=11	=11	=2	=11	=100	=100	=1155	=4	=08/15/2013 16:32:35	
=6568	=26	=D6	[NULL]	=12	=15	=2	=15	=175	=175	=958	=2	=08/14/2013 18:32:31	
=6569	=26	=D8	[NULL]	=12	=15	=2	=15	=75	=75	=860	=14	=08/21/2013 20:35:06	
=6570	=26	=E0	[NULL]	=16	=17	=2	=17	=125	=125	=819	=5	=08/21/2013 17:34:48	
=6571	=26	=E1	[NULL]	=14	=17	=2	=17	=150	=150	=1241	=1	=08/05/2013 17:10:58	
=6572	=26	=E2	[NULL]	=16	=17	=2	=17	=125	=125	=807	=3	=08/21/2013 15:35:05	
=6573	=26	=E3	[NULL]	=15	=17	=2	=17	=125	=125	=811	=4	=08/21/2013 15:35:05	
=6574	=26	=E4	[NULL]	=19	=20	=2	=20	=125	=125	=815	=1	=08/02/2013 16:08:47	
=6575	=26	=E5	[NULL]	=8	=12	=2	=20	=100	=100	=1367	=6	=08/21/2013 18:34:53	
=6576	=26	=E6	[NULL]	=5	=6	=1	=15	=200	=200	=1350	=3	=08/21/2013 15:35:05	
=6577	=26	=E7	[NULL]	=14	=15	=2	=15	=125	=125	=799	=4	=08/13/2013 15:30:26	
=6578	=26	=E8	[NULL]	=10	=11	=2	=11	=300	=300	=903	=1	=08/21/2013 14:34:59	
=6579	=26	=E9	[NULL]	=6	=15	=2	=15	=125	=125	=1277	=4	=08/21/2013 16:34:56	
=6580	=26	=F0	[NULL]	=6	=6	=1	=11	=125	=125	=1077	=2	=08/13/2013 13:30:30	
=6581	=26	=F2	[NULL]	=4	=6	=1	=9	=125	=125	=1076	=7	=08/20/2013 16:34:42	
=6582	=26	=F4	[NULL]	=10	=13	=2	=13	=100	=100	=1246	=7	=08/21/2013 16:34:56	
=6583	=26	=F6	[NULL]	=10	=15	=2	=17	=100	=100	=842	=7	=08/21/2013 16:34:56	
=6584	=26	=F8	[NULL]	=10	=12	=2	=17	=100	=100	=1128	=1	=08/07/2013 17:11:14	
=6585	=4	=D4A	[NULL]	=2	=2	=0	=2	=225	[NULL]	=1251	=0	[NULL]	
=6586	=4	=D5A	[NULL]	=2	=2	=0	=2	=300	[NULL]	=1254	=0	[NULL]	
=6587	=6	=A0	[NULL]	=5	=11	=2	=11	=100	=100	=866	=1	=08/21/2013 22:49:05	
=6588	=6	=A2	[NULL]	=10	=13	=2	=13	=100	=100	=851	=0	=08/21/2013 14:48:50	
=6589	=6	=A4	[NULL]	=13	=15	=2	=15	=80	=80	=829	=1	=08/21/2013 22:49:05	
=6590	=6	=A6	[NULL]	=9	=13	=2	=13	=80	=80	=1158	=1	=08/21/2013 19:48:58	
=6591	=6	=A8	[NULL]	=9	=11	=2	=11	=100	=100	=1328	=0	=08/21/2013 18:28:36	
=6592	=6	=B0	[NULL]	=7	=9	=1	=9	=100	=100	=1362	=2	=08/21/2013 19:48:58	
=6593	=6	=B2	[NULL]	=0	=9	=1	=9	=100	=100	=868	=0	=08/21/2013 18:28:36	
=6594	=6	=B4	[NULL]	=7	=9	=1	=9	=100	=100	=1273	=0	=08/20/2013 11:06:59	
=6595	=6	=B6	[NULL]	=6	=9	=1	=9	=100	=100	=870	=0	=08/21/2013 10:49:02	
=6596	=6	=B8	[NULL]	=1	=9	=1	=9	=100	=100	=869	=4	=08/21/2013 22:49:05	
=6597	=6	=C0	[NULL]	=10	=11	=2	=11	=80	=80	=957	=0	=08/20/2013 15:49:01	
=6598	=6	=C2	[NULL]	=2	=13	=2	=13	=75	=75	=860	=4	=08/21/2013 22:49:05	
=6599	=6	=C4	[NULL]	=11	=15	=2	=15	=175	=175	=958	=0	=08/21/2013 18:28:36	
=6600	=6	=C6	[NULL]	=5	=13	=2	=13	=100	=100	=1213	=1	=08/21/2013 22:49:05	
=6601	=6	=C8	[NULL]	=9	=11	=1	=11	=150	=150	=843	=0	=08/20/2013 11:06:59	
=6602	=6	=D0	[NULL]	=23	=25	=5	=30	=100	=100	=1289	=0	=08/07/2013 20:54:26	
=6603	=6	=D1	[NULL]	=15	=17	=2	=17	=125	=125	=815	=1	=08/21/2013 19:48:58	
=6604	=6	=D2	[NULL]	=8	=17	=2	=17	=125	=125	=1352	=0	=08/21/2013 18:28:36	
=6605	=6	=D3	[NULL]	=15	=17	=2	=17	=125	=125	=811	=0	=08/21/2013 13:17:33	
=6606	=6	=D4	[NULL]	=13	=17	=2	=17	=150	=150	=1241	=0	=08/13/2013 12:36:21	
=6607	=6	=D5	[NULL]	=19	=20	=4	=20	=125	=125	=799	=0	=08/20/2013 14:47:29	
=6608	=6	=D6	[NULL]	=6	=8	=2	=15	=100	=100	=1367	=0	=08/20/2013 18:49:03	
=6609	=6	=D7	[NULL]	=7	=10	=2	=15	=100	=100	=828	=0	=08/20/2013 22:48:50	
=6610	=6	=D8	[NULL]	=14	=15	=2	=15	=75	=75	=831	=0	=08/20/2013 22:48:50	
=6611	=6	=D9	[NULL]	=8	=12	=2	=15	=80	=80	=1365	=2	=08/21/2013 22:49:05	
=6612	=6	=E0	[NULL]	=4	=8	=2	=17	=125	=125	=847	=2	=08/21/2013 22:49:05	
=6613	=6	=E2	[NULL]	=12	=12	=2	=17	=100	=100	=842	=0	=08/19/2013 19:06:59	
=6614	=6	=E4	[NULL]	=8	=12	=1	=20	=100	=100	=1246	=0	=08/21/2013 10:49:02	
=6615	=6	=E6	[NULL]	=1	=10	=2	=15	=80	=80	=845	=2	=08/21/2013 22:49:05	
=6616	=6	=E8	[NULL]	=9	=15	=2	=15	=80	=80	=862	=5	=08/21/2013 22:49:05	
=6617	=6	=F0	[NULL]	=10	=11	=2	=11	=80	=80	=827	=0	=08/21/2013 14:48:50	
=6618	=6	=F2	[NULL]	=1	=6	=1	=9	=125	=125	=1076	=0	=08/19/2013 19:06:59	
=6619	=6	=F4	[NULL]	=6	=6	=1	=6	=100	=100	=878	=0	=08/07/2013 08:54:20	
=6620	=6	=F6	[NULL]	=9	=13	=2	=13	=80	=80	=1006	=1	=08/21/2013 19:48:58	
=6621	=6	=F8	[NULL]	=5	=11	=2	=11	=75	=75	=857	=3	=08/21/2013 22:49:05	
=6964	=31	=A0	[NULL]	=7	=9	=1	=9	=100	=100	=869	=21	=08/21/2013 16:50:55	
=6965	=31	=A2	[NULL]	=8	=9	=1	=9	=100	=100	=1362	=11	=08/21/2013 20:50:59	
=6966	=31	=A4	[NULL]	=7	=9	=1	=9	=100	=100	=1273	=9	=08/21/2013 16:50:55	
=6967	=31	=A6	[NULL]	=7	=9	=1	=9	=100	=100	=870	=13	=08/21/2013 16:50:55	
=6968	=31	=B0	[NULL]	=8	=11	=2	=11	=100	=100	=1328	=13	=08/21/2013 20:50:59	
=6969	=31	=B2	[NULL]	=16	=15	=2	=15	=80	=80	=1158	=11	=08/19/2013 16:50:39	
=6970	=31	=B4	[NULL]	=9	=13	=2	=13	=100	=100	=851	=9	=08/21/2013 12:51:35	
=6971	=31	=B6	[NULL]	=5	=11	=2	=11	=100	=100	=964	=16	=08/21/2013 20:50:59	
=6972	=31	=C0	[NULL]	=8	=11	=2	=11	=125	=125	=847	=4	=08/21/2013 16:50:55	
=6973	=31	=C2	[NULL]	=13	=15	=2	=15	=150	=150	=843	=3	=08/14/2013 16:48:34	
=6974	=31	=C4	[NULL]	=9	=11	=2	=11	=175	=175	=812	=6	=08/20/2013 11:17:35	
=6975	=31	=C6	[NULL]	=11	=11	=2	=11	=75	=75	=860	=7	=08/19/2013 20:50:45	
=6976	=31	=D0	[NULL]	=22	=25	=4	=30	=100	=100	=1289	=2	=08/13/2013 12:48:58	
=6977	=31	=D1	[NULL]	=15	=17	=2	=17	=125	=125	=799	=7	=08/20/2013 12:50:53	
=6978	=31	=D2	[NULL]	=11	=17	=2	=17	=125	=125	=811	=7	=08/21/2013 16:50:55	
=6979	=31	=D3	[NULL]	=11	=17	=2	=17	=150	=150	=1241	=9	=08/21/2013 16:50:55	
=6980	=31	=D4	[NULL]	=12	=15	=2	=15	=125	=125	=819	=4	=08/19/2013 16:50:39	
=6981	=31	=D5	[NULL]	=0	=20	=2	=20	=125	=125	=1277	=12	=08/21/2013 16:50:55	
=6982	=31	=D6	[NULL]	=9	=11	=2	=11	=125	=125	=815	=8	=08/21/2013 16:50:55	
=6983	=31	=D7	[NULL]	=13	=15	=2	=15	=125	=125	=807	=5	=08/19/2013 12:50:47	
=6984	=31	=E0	[NULL]	=12	=17	=2	=17	=100	=100	=1246	=10	=08/21/2013 20:50:59	
=6985	=31	=E2	[NULL]	=9	=11	=2	=17	=75	=75	=854	=18	=08/20/2013 20:50:52	
=6986	=31	=E4	[NULL]	=19	=20	=2	=20	=175	=175	=958	=6	=08/20/2013 16:50:45	
=6987	=31	=E6	[NULL]	=14	=15	=2	=15	=80	=80	=827	=6	=08/21/2013 16:50:55	
=6988	=31	=F0	[NULL]	=10	=11	=2	=11	=80	=80	=957	=13	=08/21/2013 12:51:35	
=6989	=31	=F2	[NULL]	=11	=15	=2	=15	=80	=80	=829	=11	=08/20/2013 11:17:35	
=6990	=31	=F4	[NULL]	=11	=13	=2	=13	=100	=100	=842	=18	=08/21/2013 20:50:59	
=6991	=31	=F6	[NULL]	=6	=6	=2	=9	=125	=125	=1076	=7	=08/19/2013 20:50:45	
=7063	=15	=010	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=2	[NULL]	
=7064	=15	=011	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7065	=15	=012	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=3	[NULL]	
=7066	=15	=013	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7067	=15	=014	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7068	=15	=015	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7069	=15	=020	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7070	=15	=021	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7071	=15	=022	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7072	=15	=023	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7073	=15	=024	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7074	=15	=025	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7075	=15	=030	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7076	=15	=031	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7077	=15	=032	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7078	=15	=033	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7079	=15	=034	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=1	[NULL]	
=7080	=15	=035	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7081	=15	=040	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7082	=15	=041	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7083	=15	=042	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7084	=15	=043	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7085	=15	=044	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7086	=15	=045	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7087	=15	=050	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7088	=15	=051	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7089	=15	=052	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7090	=15	=053	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7091	=15	=054	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7092	=15	=055	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7093	=15	=060	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7094	=15	=061	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7095	=15	=062	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7096	=15	=063	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7097	=15	=064	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=7098	=15	=065	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=1	[NULL]	
=7205	=19	=A0	[NULL]	=8	=9	=1	=9	=100	=100	=1362	=6	=08/21/2013 14:18:25	
=7206	=19	=A2	[NULL]	=8	=9	=1	=9	=100	=100	=869	=12	=08/21/2013 11:18:20	
=7207	=19	=A4	[NULL]	=8	=9	=1	=9	=100	=100	=866	=9	=08/21/2013 20:18:37	
=7208	=19	=A6	[NULL]	=8	=9	=1	=9	=100	=100	=868	=11	=08/21/2013 19:18:29	
=7209	=19	=A8	[NULL]	=5	=9	=1	=9	=100	=100	=1328	=15	=08/21/2013 20:18:37	
=7210	=19	=B0	[NULL]	=8	=9	=1	=9	=100	=100	=966	=5	=08/21/2013 15:18:33	
=7211	=19	=B2	[NULL]	=13	=15	=2	=15	=80	=80	=957	=15	=08/21/2013 17:18:30	
=7212	=19	=B4	[NULL]	=11	=11	=2	=11	=80	=80	=845	=1	[NULL]	
=7213	=19	=B6	[NULL]	=10	=11	=2	=11	=100	=100	=851	=3	=08/21/2013 20:18:37	
=7214	=19	=B8	[NULL]	=10	=11	=2	=11	=80	=80	=1006	=10	=08/21/2013 11:18:20	
=7215	=19	=C0	[NULL]	=11	=13	=2	=13	=125	=125	=1017	=3	[NULL]	
=7216	=19	=C1	[NULL]	=0	=0	=-1000	[NULL]	=220	[NULL]	=1	=0	[NULL]	
=7217	=19	=C2	[NULL]	=14	=15	=2	=15	=175	=175	=958	=1	[NULL]	
=7218	=19	=C3	[NULL]	=0	=0	=-1000	[NULL]	=240	[NULL]	=1	=0	[NULL]	
=7219	=19	=C4	[NULL]	=13	=15	=2	=15	=175	=175	=812	=2	[NULL]	
=7220	=19	=C5	[NULL]	=0	=0	=-1000	[NULL]	=260	[NULL]	=1	=0	[NULL]	
=7221	=19	=C6	[NULL]	=13	=13	=2	=13	=125	=125	=847	=12	[NULL]	
=7222	=19	=C7	[NULL]	=0	=0	=-1000	[NULL]	=280	[NULL]	=1	=0	[NULL]	
=7223	=19	=C8	[NULL]	=21	=11	=2	=11	=150	=150	=843	=4	[NULL]	
=7224	=19	=C9	[NULL]	=0	=0	=-1000	[NULL]	=300	[NULL]	=2	=0	[NULL]	
=7225	=19	=D0	[NULL]	=14	=17	=2	=17	=150	=150	=1241	=8	=08/21/2013 10:18:27	
=7226	=19	=D1	[NULL]	=17	=17	=2	=17	=125	=125	=1277	=7	[NULL]	
